timestep,sparsity,routing_precision,retained_fraction,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
15,0.8,nvfp4,0.2,7200,False,native,7200,0.981365,0.975131,0.985094,0.009963,0.978479,0.965041,0.987413,0.88464,0.99267,7200,0.990595,0.987409,0.992491,0.005082,0.989096,0.982209,0.993667,0.938789,0.996321,0.001015,7200,0.000999,7200,0.714844,7200,112.0,7200,,0,0.106519,7200
15,0.8,nvfp4_sim,0.2,7200,False,simulated,7200,0.981365,0.975131,0.985094,0.009963,0.97846,0.965041,0.987413,0.885112,0.99267,7200,0.990595,0.987409,0.992491,0.005082,0.989086,0.982209,0.993667,0.939055,0.996321,0.001015,7200,0.000999,7200,0.714844,7200,112.0,7200,,0,0.10634,7200
15,0.9,fp8_e4m3,0.1,7200,False,simulated,7200,0.989092,0.983905,0.99192,0.008015,0.986307,0.97566,0.993859,0.868351,0.998199,7200,0.994516,0.991887,0.995944,0.004056,0.993082,0.98768,0.99692,0.929537,0.999099,0.001801,7200,0.001785,7200,0.273438,7200,104.0,7200,,0,1e-06,7200
15,0.9,nvfp4,0.1,7200,False,native,7200,0.974195,0.964146,0.980805,0.016659,0.97008,0.951334,0.985236,0.810418,0.993262,7200,0.986929,0.981746,0.990309,0.008564,0.984739,0.97506,0.992563,0.895282,0.99662,0.001801,7200,0.001801,7200,0.570312,7200,104.0,7200,,0,0.106519,7200
15,0.9,nvfp4_sim,0.1,7200,False,simulated,7200,0.974195,0.964001,0.980805,0.016804,0.970081,0.951191,0.985236,0.810541,0.992814,7200,0.986929,0.981671,0.990309,0.008639,0.984739,0.974985,0.992563,0.895358,0.996394,0.001801,7200,0.001801,7200,0.570312,7200,104.0,7200,,0,0.10634,7200
15,0.95,fp8_e4m3,0.05,7200,False,simulated,7200,0.982723,0.97361,0.987459,0.013849,0.978246,0.961108,0.990133,0.822313,0.997,7200,0.991286,0.986629,0.99369,0.007061,0.988947,0.980168,0.995042,0.902494,0.998498,0.002625,7200,0.002625,7200,0.21875,7200,94.0,7200,,0,1e-06,7200
15,0.95,nvfp4,0.05,7200,False,native,7200,0.961686,0.947908,0.97098,0.023073,0.956431,0.931515,0.976247,0.768332,0.993113,7200,0.980469,0.973257,0.985276,0.012019,0.977602,0.964543,0.987981,0.86899,0.996544,0.002625,7200,0.002625,7200,0.460938,7200,94.5,7200,,0,0.106519,7200
15,0.95,nvfp4_sim,0.05,7200,False,simulated,7200,0.961686,0.947908,0.970688,0.022781,0.956421,0.931515,0.976247,0.764113,0.993113,7200,0.980469,0.973257,0.985126,0.011869,0.977596,0.964543,0.987981,0.866286,0.996544,0.002625,7200,0.002625,7200,0.460938,7200,94.0,7200,,0,0.10634,7200
20,0.5,fp8_e4m3,0.5,7200,False,simulated,7200,0.995949,0.995038,0.996649,0.001611,0.995412,0.993127,0.997257,0.959926,0.998628,7200,0.997971,0.997513,0.998322,0.000809,0.997699,0.996552,0.998627,0.979553,0.999313,0.000641,7200,0.000641,7200,0.460938,7200,92.0,7200,0.999968,7200,1e-06,7200
20,0.5,nvfp4,0.5,7200,False,native,7200,0.988531,0.985217,0.990856,0.005639,0.987229,0.980206,0.99246,0.950186,0.995281,7200,0.994232,0.992554,0.995407,0.002853,0.993566,0.990004,0.996216,0.974457,0.997635,0.000641,7200,0.000645,7200,0.863281,7200,92.0,7200,0.999794,7200,0.106335,7200
20,0.5,nvfp4_sim,0.5,7200,False,simulated,7200,0.988531,0.985187,0.990856,0.005669,0.987203,0.980173,0.99243,0.950476,0.995281,7200,0.994232,0.992538,0.995407,0.002869,0.993553,0.989987,0.996201,0.974609,0.997635,0.000641,7200,0.000641,7200,0.863281,7200,92.0,7200,0.999793,7200,0.106158,7200
