timestep,sparsity,routing_precision,retained_fraction,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
25,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97361,0.960097,0.98051,0.020413,0.968488,0.946768,0.985088,0.830331,0.992069,720,0.986629,0.979642,0.990159,0.010517,0.983902,0.972656,0.992488,0.907302,0.996019,0.001778,720,0.001778,720,0.585938,720,102.5,720,,0,0.105284,720
26,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.989963,0.993724,0.003762,0.991143,0.986589,0.994931,0.954343,0.997803,720,0.996094,0.994956,0.996852,0.001896,0.995547,0.993249,0.997459,0.976638,0.9989,0.000919,720,0.000973,720,0.375,720,115.0,720,,0,1e-06,720
26,0.8,nvfp4,0.2,720,False,native,720,0.97958,0.972841,0.984645,0.011805,0.977,0.963139,0.987046,0.926077,0.992594,720,0.989684,0.986233,0.992263,0.00603,0.988336,0.981223,0.993481,0.96162,0.996283,0.000919,720,0.000927,720,0.746094,720,114.5,720,,0,0.105423,720
26,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979654,0.972601,0.984739,0.012138,0.976991,0.963329,0.987196,0.925866,0.99267,720,0.989722,0.98611,0.992311,0.006201,0.988331,0.981322,0.993557,0.961506,0.996321,0.000919,720,0.000916,720,0.742188,720,115.0,720,,0,0.105267,720
26,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.98494,0.992069,0.007129,0.986664,0.976526,0.994158,0.918985,0.99715,720,0.994441,0.992413,0.996019,0.003606,0.993266,0.988123,0.99707,0.957782,0.998573,0.001801,720,0.001785,720,0.273438,720,102.0,720,,0,1e-06,720
26,0.9,nvfp4,0.1,720,False,native,720,0.973537,0.960061,0.98051,0.020449,0.968432,0.946469,0.985088,0.83323,0.992814,720,0.986591,0.979624,0.990159,0.010536,0.983872,0.972498,0.992488,0.909029,0.996394,0.001801,720,0.001789,720,0.582031,720,103.0,720,,0,0.105423,720
26,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97361,0.959953,0.980658,0.020705,0.968422,0.946341,0.98494,0.833735,0.992964,720,0.986629,0.979567,0.990234,0.010667,0.983867,0.972431,0.992413,0.90933,0.996469,0.001801,720,0.001808,720,0.585938,720,102.0,720,,0,0.105267,720
27,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.989888,0.993649,0.003761,0.991129,0.986514,0.994856,0.957245,0.997651,720,0.996094,0.994918,0.996814,0.001896,0.99554,0.993211,0.997421,0.978155,0.998824,0.000942,720,0.000927,720,0.375,720,114.5,720,,0,1e-06,720
27,0.8,nvfp4,0.2,720,False,native,720,0.979877,0.972674,0.984571,0.011896,0.976935,0.962416,0.986964,0.925445,0.992594,720,0.989836,0.986148,0.992225,0.006077,0.988303,0.980848,0.993439,0.961279,0.996283,0.000942,720,0.000954,720,0.744141,720,114.0,720,,0,0.105274,720
27,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979654,0.972472,0.984571,0.012099,0.976887,0.962847,0.986971,0.925445,0.992594,720,0.989722,0.986044,0.992225,0.006182,0.988278,0.981072,0.993443,0.961279,0.996283,0.000942,720,0.000969,720,0.746094,720,112.0,720,,0,0.105103,720
27,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.98494,0.992069,0.007129,0.986726,0.976658,0.994158,0.920231,0.99685,720,0.994441,0.992413,0.996019,0.003606,0.993299,0.988191,0.99707,0.958459,0.998422,0.001747,720,0.001747,720,0.28125,720,103.5,720,,0,1e-06,720
27,0.9,nvfp4,0.1,720,False,native,720,0.97361,0.960386,0.980363,0.019977,0.968379,0.945616,0.985384,0.834367,0.99192,720,0.986629,0.979793,0.990084,0.010291,0.983846,0.972048,0.992638,0.909706,0.995944,0.001747,720,0.001781,720,0.583984,720,103.0,720,,0,0.105274,720
27,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973464,0.960386,0.980216,0.01983,0.968404,0.9459,0.985103,0.834873,0.992367,720,0.986553,0.979793,0.990009,0.010216,0.983859,0.972198,0.992495,0.910006,0.996169,0.001747,720,0.001766,720,0.585938,720,104.0,720,,0,0.105103,720
28,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.99218,0.990188,0.993649,0.003461,0.991145,0.986806,0.995006,0.95572,0.997349,720,0.996075,0.99507,0.996814,0.001745,0.995548,0.993359,0.997497,0.977359,0.998673,0.000927,720,0.000919,720,0.375,720,114.0,720,,0,1e-06,720
28,0.8,nvfp4,0.2,720,False,native,720,0.979988,0.972398,0.984645,0.012248,0.976852,0.962343,0.987038,0.926148,0.991992,720,0.989893,0.986006,0.992263,0.006258,0.98826,0.98081,0.993477,0.961658,0.99598,0.000927,720,0.000946,720,0.738281,720,112.0,720,,0,0.105081,720
28,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979951,0.972472,0.984515,0.012043,0.976822,0.96227,0.986964,0.925937,0.991842,720,0.989874,0.986044,0.992197,0.006153,0.988245,0.980772,0.993439,0.961544,0.995904,0.000927,720,0.000927,720,0.742188,720,113.0,720,,0,0.10491,720
28,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.984903,0.992069,0.007166,0.986854,0.976819,0.994173,0.920646,0.997449,720,0.994441,0.992394,0.996019,0.003625,0.993364,0.988274,0.997078,0.958684,0.998723,0.001808,720,0.001785,720,0.273438,720,102.0,720,,0,1e-06,720
28,0.9,nvfp4,0.1,720,False,native,720,0.973756,0.960494,0.98051,0.020016,0.968405,0.945346,0.985088,0.840453,0.99192,720,0.986704,0.979849,0.990159,0.01031,0.98386,0.971905,0.992488,0.913311,0.995944,0.001808,720,0.001762,720,0.582031,720,105.0,720,,0,0.105081,720
28,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973756,0.960747,0.980363,0.019616,0.968413,0.945886,0.985236,0.840453,0.992367,720,0.986704,0.97998,0.990084,0.010104,0.983864,0.972191,0.992563,0.913311,0.996169,0.001808,720,0.001785,720,0.582031,720,103.0,720,,0,0.10491,720
29,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.990038,0.993724,0.003687,0.991181,0.986664,0.99478,0.959645,0.997727,720,0.996094,0.994994,0.996852,0.001858,0.995567,0.993287,0.997383,0.979407,0.998862,0.000942,720,0.000977,720,0.371094,720,112.5,720,,0,1e-06,720
29,0.8,nvfp4,0.2,720,False,native,720,0.980063,0.972398,0.984589,0.012192,0.976822,0.962182,0.987038,0.925585,0.991616,720,0.989931,0.986006,0.992235,0.006229,0.988245,0.980727,0.993477,0.961355,0.99579,0.000942,720,0.000946,720,0.742188,720,114.0,720,,0,0.104964,720
29,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979988,0.972398,0.984571,0.012173,0.9768,0.962182,0.987113,0.925796,0.991315,720,0.989893,0.986006,0.992225,0.00622,0.988233,0.980727,0.993515,0.961468,0.995639,0.000942,720,0.000948,720,0.742188,720,113.5,720,,0,0.104795,720
29,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989241,0.984792,0.99192,0.007128,0.98693,0.977128,0.994158,0.919954,0.99715,720,0.994591,0.992338,0.995944,0.003606,0.993403,0.988431,0.99707,0.958308,0.998573,0.001839,720,0.001801,720,0.269531,720,102.0,720,,0,1e-06,720
29,0.9,nvfp4,0.1,720,False,native,720,0.97361,0.960675,0.980658,0.019983,0.968493,0.946042,0.984792,0.841599,0.992814,720,0.986629,0.979943,0.990234,0.010291,0.983905,0.972273,0.992338,0.913987,0.996394,0.001839,720,0.001778,720,0.582031,720,102.0,720,,0,0.104964,720
29,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973537,0.960602,0.980805,0.020203,0.968449,0.946042,0.985088,0.841472,0.992964,720,0.986591,0.979905,0.990309,0.010404,0.983882,0.972273,0.992488,0.913912,0.996469,0.001839,720,0.001785,720,0.585938,720,103.5,720,,0,0.104795,720
30,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.990244,0.993818,0.003574,0.991184,0.986425,0.994856,0.958553,0.997803,720,0.996094,0.995098,0.9969,0.001801,0.995568,0.993166,0.997421,0.978838,0.9989,0.000919,720,0.000948,720,0.371094,720,114.0,720,0.999964,720,1e-06,720
30,0.8,nvfp4,0.2,720,False,native,720,0.9801,0.97225,0.984496,0.012246,0.976716,0.961824,0.986821,0.926711,0.992218,720,0.98995,0.98593,0.992188,0.006258,0.98819,0.980541,0.993367,0.961961,0.996094,0.000919,720,0.000904,720,0.746094,720,113.0,720,0.999751,720,0.10489,720
30,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979877,0.972453,0.98444,0.011987,0.976669,0.962116,0.986896,0.926429,0.992218,720,0.989836,0.986034,0.992159,0.006125,0.988166,0.980693,0.993405,0.96181,0.996094,0.000919,720,0.000938,720,0.742188,720,114.0,720,0.999749,720,0.104718,720
30,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989241,0.98494,0.992069,0.007129,0.986886,0.97654,0.994158,0.921755,0.997449,720,0.994591,0.992413,0.996019,0.003606,0.99338,0.988131,0.99707,0.959285,0.998723,0.001793,720,0.001808,720,0.273438,720,102.0,720,0.999964,720,1e-06,720
30,0.9,nvfp4,0.1,720,False,native,720,0.97361,0.959484,0.9804,0.020916,0.968331,0.945317,0.985088,0.839818,0.993262,720,0.986629,0.979323,0.990103,0.01078,0.983821,0.97189,0.992488,0.912936,0.99662,0.001793,720,0.001766,720,0.574219,720,102.5,720,0.999751,720,0.10489,720
30,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97383,0.959592,0.98051,0.020918,0.968324,0.945061,0.984792,0.839945,0.994008,720,0.986741,0.97938,0.990159,0.01078,0.983817,0.971755,0.992338,0.913011,0.996995,0.001793,720,0.001785,720,0.578125,720,101.0,720,0.999749,720,0.104718,720
31,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.989963,0.9938,0.003837,0.991149,0.98629,0.994856,0.957027,0.997198,720,0.996094,0.994956,0.99689,0.001934,0.99555,0.993098,0.997421,0.978042,0.998597,0.000916,720,0.000946,720,0.371094,720,114.5,720,,0,1e-06,720
31,0.8,nvfp4,0.2,720,False,native,720,0.979803,0.972103,0.984664,0.012561,0.976608,0.961598,0.986814,0.930166,0.991691,720,0.989798,0.985854,0.992273,0.006419,0.988134,0.980423,0.993363,0.96382,0.995828,0.000916,720,0.000919,720,0.742188,720,115.0,720,,0,0.104815,720
31,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979728,0.971937,0.98472,0.012783,0.976567,0.961248,0.986964,0.930237,0.991691,720,0.98976,0.985769,0.992301,0.006533,0.988113,0.980241,0.993439,0.963858,0.995828,0.000916,720,0.000938,720,0.746094,720,115.5,720,,0,0.104643,720
31,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989241,0.984348,0.99192,0.007572,0.986832,0.977098,0.994008,0.922588,0.99715,720,0.994591,0.992112,0.995944,0.003831,0.993352,0.988416,0.996995,0.959736,0.998573,0.001808,720,0.001839,720,0.269531,720,101.0,720,,0,1e-06,720
31,0.9,nvfp4,0.1,720,False,native,720,0.97361,0.959953,0.980216,0.020263,0.968162,0.945033,0.984807,0.842491,0.993113,720,0.986629,0.979567,0.990009,0.010442,0.983733,0.97174,0.992345,0.914513,0.996544,0.001808,720,0.001808,720,0.578125,720,103.0,720,,0,0.104815,720
31,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973756,0.9597,0.980216,0.020515,0.968183,0.945189,0.984792,0.842491,0.992814,720,0.986704,0.979436,0.990009,0.010573,0.983744,0.971822,0.992338,0.914513,0.996394,0.001808,720,0.001808,720,0.578125,720,102.0,720,,0,0.104643,720
32,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992293,0.989963,0.993668,0.003705,0.991149,0.986574,0.994856,0.955358,0.997349,720,0.996132,0.994956,0.996824,0.001868,0.99555,0.993242,0.997421,0.977169,0.998673,0.000912,720,0.000923,720,0.371094,720,113.5,720,,0,1e-06,720
32,0.8,nvfp4,0.2,720,False,native,720,0.979765,0.971771,0.984571,0.0128,0.976516,0.961161,0.987046,0.929884,0.991992,720,0.989779,0.985683,0.992225,0.006542,0.988086,0.980196,0.993481,0.963668,0.99598,0.000912,720,0.000938,720,0.75,720,114.5,720,,0,0.104737,720
32,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979803,0.971495,0.984496,0.013002,0.976456,0.961161,0.986889,0.929742,0.991917,720,0.989798,0.985541,0.992188,0.006646,0.988056,0.980196,0.993401,0.963592,0.995942,0.000912,720,0.000908,720,0.75,720,114.5,720,,0,0.104568,720
32,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988647,0.984644,0.99192,0.007276,0.986858,0.976834,0.994158,0.923144,0.99715,720,0.994291,0.992263,0.995944,0.003681,0.993367,0.988281,0.99707,0.960036,0.998573,0.001781,720,0.001808,720,0.28125,720,103.0,720,,0,1e-06,720
32,0.9,nvfp4,0.1,720,False,native,720,0.974049,0.959809,0.980363,0.020554,0.968183,0.944621,0.984792,0.844789,0.992367,720,0.986854,0.979492,0.990084,0.010592,0.983744,0.971522,0.992338,0.915865,0.996169,0.001781,720,0.001801,720,0.578125,720,101.5,720,,0,0.104737,720
32,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.974049,0.959376,0.980216,0.02084,0.968124,0.944209,0.984955,0.844534,0.992367,720,0.986854,0.979267,0.990009,0.010742,0.983713,0.971304,0.99242,0.915715,0.996169,0.001781,720,0.001808,720,0.578125,720,100.5,720,,0,0.104568,720
33,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.989944,0.993724,0.00378,0.991085,0.986066,0.99478,0.957753,0.9975,720,0.996094,0.994947,0.996852,0.001906,0.995518,0.992984,0.997383,0.978421,0.998748,0.000919,720,0.000946,720,0.375,720,114.0,720,,0,1e-06,720
33,0.8,nvfp4,0.2,720,False,native,720,0.979654,0.971826,0.984515,0.012689,0.976457,0.961533,0.987113,0.931368,0.991842,720,0.989722,0.985712,0.992197,0.006485,0.988056,0.980389,0.993515,0.964465,0.995904,0.000919,720,0.000921,720,0.746094,720,115.0,720,,0,0.104693,720
33,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979542,0.971587,0.984421,0.012835,0.976403,0.961387,0.986896,0.930802,0.991616,720,0.989666,0.985589,0.99215,0.006561,0.988028,0.980313,0.993405,0.964161,0.99579,0.000919,720,0.000917,720,0.75,720,114.0,720,,0,0.104525,720
33,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989092,0.98494,0.99192,0.00698,0.98679,0.977113,0.994158,0.921062,0.997749,720,0.994516,0.992413,0.995944,0.003531,0.993332,0.988424,0.99707,0.958909,0.998873,0.001785,720,0.001842,720,0.273438,720,103.0,720,,0,1e-06,720
33,0.9,nvfp4,0.1,720,False,native,720,0.974049,0.95952,0.980363,0.020843,0.968061,0.944451,0.985088,0.847606,0.992516,720,0.986854,0.979342,0.990084,0.010742,0.98368,0.971432,0.992488,0.917518,0.996244,0.001785,720,0.001743,720,0.574219,720,102.0,720,,0,0.104693,720
33,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973903,0.959088,0.980363,0.021275,0.968022,0.944323,0.985088,0.847221,0.992069,720,0.986779,0.979117,0.990084,0.010968,0.983659,0.971364,0.992488,0.917293,0.996019,0.001785,720,0.001808,720,0.582031,720,102.5,720,,0,0.104525,720
34,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992293,0.990038,0.9938,0.003762,0.991213,0.986432,0.994931,0.959426,0.997424,720,0.996132,0.994994,0.99689,0.001896,0.995583,0.99317,0.997459,0.979293,0.998711,0.000975,720,0.000931,720,0.371094,720,114.0,720,,0,1e-06,720
34,0.8,nvfp4,0.2,720,False,native,720,0.980026,0.971347,0.984589,0.013242,0.976545,0.961438,0.987046,0.927274,0.991842,720,0.989912,0.985465,0.992235,0.00677,0.988101,0.98034,0.993481,0.962265,0.995904,0.000975,720,0.000957,720,0.746094,720,112.0,720,,0,0.104607,720
34,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979803,0.971495,0.984571,0.013076,0.976472,0.961365,0.987038,0.926992,0.991842,720,0.989798,0.985541,0.992225,0.006684,0.988063,0.980302,0.993477,0.962113,0.995904,0.000975,720,0.000937,720,0.748047,720,112.0,720,,0,0.104439,720
34,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.985088,0.991771,0.006683,0.986894,0.978009,0.994158,0.92356,0.9967,720,0.994441,0.992488,0.995868,0.00338,0.993385,0.988882,0.99707,0.960261,0.998347,0.001839,720,0.001839,720,0.277344,720,101.5,720,,0,1e-06,720
34,0.9,nvfp4,0.1,720,False,native,720,0.973756,0.959664,0.979921,0.020257,0.967992,0.943897,0.984955,0.850045,0.99371,720,0.986704,0.979417,0.989859,0.010442,0.983645,0.971139,0.99242,0.918945,0.996845,0.001839,720,0.001801,720,0.580078,720,103.5,720,,0,0.104607,720
34,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973976,0.959773,0.980216,0.020443,0.968014,0.9435,0.985088,0.849788,0.99371,720,0.986816,0.979473,0.990009,0.010536,0.983656,0.970928,0.992488,0.918795,0.996845,0.001839,720,0.001816,720,0.576172,720,102.5,720,,0,0.104439,720
35,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.990019,0.993668,0.003649,0.99119,0.986283,0.99478,0.957172,0.9975,720,0.996094,0.994984,0.996824,0.001839,0.995571,0.993094,0.997383,0.978117,0.998748,0.000946,720,0.000954,720,0.375,720,114.0,720,,0,1e-06,720
35,0.8,nvfp4,0.2,720,False,native,720,0.979505,0.971495,0.984496,0.013002,0.976445,0.960935,0.987113,0.927133,0.991466,720,0.989647,0.985541,0.992188,0.006646,0.98805,0.980078,0.993515,0.962189,0.995715,0.000946,720,0.000938,720,0.746094,720,112.0,720,,0,0.104571,720
35,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979654,0.97155,0.984571,0.013021,0.976393,0.960665,0.987121,0.926852,0.991466,720,0.989722,0.98557,0.992225,0.006656,0.988023,0.979938,0.993519,0.962037,0.995715,0.000946,720,0.00094,720,0.753906,720,113.0,720,,0,0.104402,720
35,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.985236,0.991771,0.006535,0.987071,0.97845,0.99371,0.922588,0.997899,720,0.994441,0.992563,0.995868,0.003305,0.993476,0.989108,0.996845,0.959736,0.998948,0.001793,720,0.001839,720,0.275391,720,102.0,720,,0,1e-06,720
35,0.9,nvfp4,0.1,720,False,native,720,0.973464,0.959592,0.980216,0.020623,0.967879,0.943925,0.985088,0.850688,0.99192,720,0.986553,0.97938,0.990009,0.01063,0.983586,0.971154,0.992488,0.919321,0.995944,0.001793,720,0.001804,720,0.582031,720,101.5,720,,0,0.104571,720
35,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973464,0.959809,0.980105,0.020297,0.967872,0.944053,0.985088,0.850302,0.991622,720,0.986553,0.979492,0.989953,0.01046,0.983582,0.971221,0.992488,0.919096,0.995793,0.001793,720,0.001839,720,0.585938,720,102.0,720,,0,0.104402,720
36,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.990169,0.9938,0.00363,0.991207,0.986664,0.994856,0.956809,0.997122,720,0.996094,0.99506,0.99689,0.00183,0.995579,0.993287,0.997421,0.977928,0.998559,0.000935,720,0.000946,720,0.371094,720,111.5,720,,0,1e-06,720
36,0.8,nvfp4,0.2,720,False,native,720,0.979728,0.971071,0.984421,0.013351,0.976349,0.960956,0.987046,0.927626,0.992143,720,0.98976,0.985323,0.99215,0.006826,0.988,0.98009,0.993481,0.962454,0.996056,0.000935,720,0.000961,720,0.740234,720,113.0,720,,0,0.104543,720
36,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979691,0.970923,0.984347,0.013423,0.976335,0.961168,0.987038,0.927908,0.991691,720,0.989741,0.985247,0.992112,0.006864,0.987993,0.980199,0.993477,0.962606,0.995828,0.000935,720,0.000961,720,0.742188,720,112.0,720,,0,0.104378,720
36,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.984792,0.991957,0.007165,0.987021,0.977833,0.994023,0.91857,0.998049,720,0.994441,0.992338,0.995962,0.003625,0.99345,0.988792,0.997003,0.957557,0.999023,0.001827,720,0.001808,720,0.273438,720,101.0,720,,0,1e-06,720
36,0.9,nvfp4,0.1,720,False,native,720,0.973903,0.959664,0.979774,0.02011,0.967766,0.943641,0.985088,0.851718,0.993411,720,0.986779,0.979417,0.989784,0.010367,0.983525,0.971004,0.992488,0.919922,0.996695,0.001827,720,0.001766,720,0.578125,720,101.0,720,,0,0.104543,720
36,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.974049,0.959664,0.979958,0.020294,0.967774,0.943358,0.985236,0.851589,0.993262,720,0.986854,0.979417,0.989878,0.01046,0.98353,0.970853,0.992563,0.919847,0.99662,0.001827,720,0.001808,720,0.578125,720,102.0,720,,0,0.104378,720
37,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992143,0.989888,0.993818,0.003931,0.991198,0.986589,0.994856,0.959426,0.997803,720,0.996056,0.994918,0.9969,0.001982,0.995575,0.993249,0.997421,0.979293,0.9989,0.000946,720,0.000946,720,0.375,720,112.5,720,,0,1e-06,720
37,0.8,nvfp4,0.2,720,False,native,720,0.979877,0.971273,0.984291,0.013017,0.976266,0.960774,0.986971,0.923338,0.991315,720,0.989836,0.985427,0.992083,0.006656,0.987957,0.979995,0.993443,0.960141,0.995639,0.000946,720,0.000957,720,0.742188,720,114.0,720,,0,0.104561,720
37,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979765,0.971145,0.984421,0.013277,0.976237,0.960716,0.986971,0.923829,0.991165,720,0.989779,0.985361,0.99215,0.006789,0.987942,0.979964,0.993443,0.960407,0.995563,0.000946,720,0.000963,720,0.746094,720,114.5,720,,0,0.104398,720
37,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.988944,0.985384,0.99192,0.006536,0.987079,0.977407,0.994008,0.923421,0.997599,720,0.994441,0.992638,0.995944,0.003305,0.99348,0.988574,0.996995,0.960186,0.998798,0.001801,720,0.001808,720,0.277344,720,103.0,720,,0,1e-06,720
37,0.9,nvfp4,0.1,720,False,native,720,0.973756,0.959232,0.979921,0.020689,0.967772,0.943017,0.985384,0.852233,0.993113,720,0.986704,0.979192,0.989859,0.010667,0.983528,0.970673,0.992638,0.920222,0.996544,0.001801,720,0.00182,720,0.578125,720,102.5,720,,0,0.104561,720
37,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973903,0.959088,0.979921,0.020834,0.96775,0.942904,0.985384,0.852362,0.993411,720,0.986779,0.979117,0.989859,0.010742,0.983516,0.970613,0.992638,0.920297,0.996695,0.001801,720,0.001839,720,0.578125,720,103.5,720,,0,0.104398,720
38,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992143,0.989963,0.993649,0.003686,0.991203,0.986956,0.994931,0.958626,0.997198,720,0.996056,0.994956,0.996814,0.001858,0.995578,0.993435,0.997459,0.978876,0.998597,0.000946,720,0.000959,720,0.375,720,114.0,720,,0,2e-06,720
38,0.8,nvfp4,0.2,720,False,native,720,0.979691,0.971716,0.984645,0.01293,0.976306,0.960876,0.986964,0.92418,0.991917,720,0.989741,0.985655,0.992263,0.006608,0.987978,0.980048,0.993439,0.960596,0.995942,0.000946,720,0.000935,720,0.75,720,114.5,720,,0,0.104599,720
38,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979691,0.971366,0.984496,0.013131,0.976265,0.960949,0.987113,0.923899,0.991766,720,0.989741,0.985475,0.992188,0.006713,0.987957,0.980086,0.993515,0.960444,0.995866,0.000946,720,0.000946,720,0.75,720,114.0,720,,0,0.104425,720
38,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989092,0.98494,0.99192,0.00698,0.987107,0.977994,0.994008,0.917879,0.997,720,0.994516,0.992413,0.995944,0.003531,0.993495,0.988875,0.996995,0.957181,0.998498,0.001804,720,0.001839,720,0.277344,720,102.0,720,,0,2e-06,720
38,0.9,nvfp4,0.1,720,False,native,720,0.974195,0.959773,0.979921,0.020149,0.967852,0.943202,0.985236,0.853007,0.992367,720,0.986929,0.979473,0.989859,0.010385,0.98357,0.970771,0.992563,0.920673,0.996169,0.001804,720,0.001823,720,0.578125,720,103.5,720,,0,0.104599,720
38,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.974049,0.959953,0.979958,0.020005,0.967891,0.942932,0.985103,0.853007,0.992665,720,0.986854,0.979567,0.989878,0.01031,0.98359,0.970628,0.992495,0.920673,0.996319,0.001804,720,0.001858,720,0.578125,720,103.0,720,,0,0.104425,720
39,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992067,0.990038,0.993724,0.003687,0.991243,0.986732,0.994863,0.956736,0.996895,720,0.996018,0.994994,0.996852,0.001858,0.995598,0.993321,0.997425,0.97789,0.998445,0.000938,720,0.000946,720,0.375,720,113.5,720,,0,2e-06,720
39,0.8,nvfp4,0.2,720,False,native,720,0.97984,0.971366,0.984347,0.012981,0.976168,0.96073,0.986889,0.922216,0.990864,720,0.989817,0.985475,0.992112,0.006637,0.987907,0.979972,0.993401,0.959534,0.995411,0.000938,720,0.000961,720,0.746094,720,113.0,720,,0,0.104535,720
39,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.979914,0.971421,0.984347,0.012926,0.976124,0.960665,0.986971,0.921936,0.991014,720,0.989855,0.985503,0.992112,0.006608,0.987884,0.979938,0.993443,0.959383,0.995487,0.000938,720,0.000923,720,0.746094,720,114.0,720,,0,0.104368,720
39,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.989092,0.985384,0.991771,0.006387,0.987181,0.978729,0.994008,0.922727,0.997599,720,0.994516,0.992638,0.995868,0.00323,0.993533,0.98925,0.996995,0.959811,0.998798,0.001839,720,0.001831,720,0.273438,720,101.0,720,,0,2e-06,720
39,0.9,nvfp4,0.1,720,False,native,720,0.973756,0.959376,0.97948,0.020104,0.96765,0.942493,0.984659,0.852104,0.993113,720,0.986704,0.979267,0.989633,0.010367,0.983463,0.970395,0.99227,0.920147,0.996544,0.001839,720,0.001808,720,0.582031,720,101.0,720,,0,0.104535,720
39,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.973903,0.959664,0.979774,0.02011,0.967673,0.942507,0.98494,0.853265,0.993411,720,0.986779,0.979417,0.989784,0.010367,0.983475,0.970403,0.992413,0.920823,0.996695,0.001839,720,0.001778,720,0.580078,720,101.0,720,,0,0.104368,720
40,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.992218,0.990019,0.993724,0.003705,0.99119,0.986365,0.994856,0.95543,0.996668,720,0.996094,0.994984,0.996852,0.001868,0.995571,0.993136,0.997421,0.977207,0.998331,0.000937,720,0.000956,720,0.375,720,114.0,720,0.999964,720,2e-06,720
40,0.8,nvfp4,0.2,720,False,native,720,0.979691,0.971568,0.984421,0.012853,0.976046,0.959841,0.986746,0.921096,0.990789,720,0.989741,0.985579,0.99215,0.00657,0.987844,0.979509,0.993329,0.958927,0.995373,0.000937,720,0.000961,720,0.75,720,113.5,720,0.999753,720,0.104446,720
