timestep,sparsity,routing_precision,retained_fraction,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
28,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995082,0.993423,0.996082,0.00266,0.994303,0.991082,0.996744,0.977798,0.998106,720,0.997535,0.996701,0.998037,0.001337,0.997141,0.995521,0.998369,0.988774,0.999052,0.001156,720,0.001147,720,0.246094,720,0.0,720,,0,1e-06,720
28,0.8,nvfp4,0.2,720,False,native,720,0.981811,0.973487,0.986309,0.012822,0.978348,0.963731,0.988394,0.9265,0.992067,720,0.990822,0.986565,0.993107,0.006542,0.989025,0.981531,0.994163,0.961848,0.996018,0.001156,720,0.001148,720,0.710938,720,0.0,720,,0,0.105081,720
28,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981811,0.97321,0.986309,0.013099,0.978307,0.963797,0.988462,0.926007,0.992293,720,0.990822,0.986423,0.993107,0.006684,0.989004,0.981565,0.994198,0.961582,0.996132,0.001156,720,0.001157,720,0.708984,720,0.0,720,,0,0.10491,720
28,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991287,0.995204,0.003917,0.99231,0.987162,0.996251,0.924395,0.998199,720,0.996845,0.995624,0.997596,0.001972,0.996132,0.99354,0.998122,0.960712,0.999099,0.001732,720,0.001737,720,0.162109,720,0.0,720,,0,1e-06,720
28,0.9,nvfp4,0.1,720,False,native,720,0.976834,0.963711,0.982575,0.018864,0.971178,0.949177,0.986273,0.83969,0.992516,720,0.988281,0.98152,0.991211,0.009691,0.985294,0.973926,0.993089,0.912861,0.996244,0.001732,720,0.00173,720,0.533203,720,0.0,720,,0,0.105081,720
28,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976834,0.963711,0.982427,0.018716,0.971141,0.949462,0.986139,0.83969,0.992367,720,0.988281,0.98152,0.991136,0.009615,0.985275,0.974076,0.993021,0.912861,0.996169,0.001732,720,0.001768,720,0.527344,720,0.0,720,,0,0.10491,720
29,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993423,0.996139,0.002716,0.994337,0.99109,0.996744,0.97906,0.998636,720,0.997573,0.996701,0.998066,0.001365,0.997159,0.995525,0.998369,0.989419,0.999317,0.001161,720,0.001155,720,0.246094,720,0.0,720,,0,1e-06,720
29,0.8,nvfp4,0.2,720,False,native,720,0.982035,0.973357,0.986234,0.012877,0.978326,0.963431,0.988312,0.926992,0.992444,720,0.990936,0.986499,0.993069,0.00657,0.989013,0.981375,0.994122,0.962113,0.996208,0.001161,720,0.001139,720,0.707031,720,0.0,720,,0,0.104964,720
29,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.982035,0.973505,0.986215,0.01271,0.978293,0.96357,0.988237,0.926922,0.992519,720,0.990936,0.986575,0.99306,0.006485,0.988996,0.981447,0.994084,0.962075,0.996245,0.001161,720,0.001153,720,0.710938,720,0.0,720,,0,0.104795,720
29,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993859,0.991175,0.995204,0.004029,0.992361,0.987014,0.996401,0.928158,0.998499,720,0.99692,0.995568,0.997596,0.002028,0.996158,0.993465,0.998197,0.96274,0.999249,0.001769,720,0.001739,720,0.160156,720,0.0,720,,0,1e-06,720
29,0.9,nvfp4,0.1,720,False,native,720,0.976907,0.96353,0.982723,0.019192,0.971162,0.949191,0.986421,0.841981,0.993113,720,0.988319,0.981427,0.991286,0.00986,0.985285,0.973933,0.993164,0.914213,0.996544,0.001769,720,0.001746,720,0.533203,720,0.0,720,,0,0.104964,720
29,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.977128,0.963422,0.982612,0.01919,0.971135,0.949305,0.986288,0.841727,0.992665,720,0.988431,0.98137,0.99123,0.00986,0.985271,0.973993,0.993096,0.914062,0.996319,0.001769,720,0.001765,720,0.53125,720,0.0,720,,0,0.104795,720
30,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993404,0.996064,0.00266,0.994303,0.991014,0.996744,0.978614,0.998333,720,0.997573,0.996691,0.998028,0.001337,0.997141,0.995487,0.998369,0.989191,0.999166,0.001155,720,0.001156,720,0.244141,720,0.0,720,0.999975,720,1e-06,720
30,0.8,nvfp4,0.2,720,False,native,720,0.9817,0.973487,0.986215,0.012729,0.978219,0.963205,0.988387,0.926781,0.992218,720,0.990765,0.986565,0.99306,0.006495,0.988958,0.981258,0.99416,0.961999,0.996094,0.001155,720,0.001141,720,0.714844,720,0.0,720,0.999763,720,0.10489,720
30,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.9817,0.973413,0.986066,0.012653,0.978181,0.963059,0.988387,0.926429,0.992519,720,0.990765,0.986527,0.992984,0.006457,0.988939,0.981182,0.99416,0.96181,0.996245,0.001155,720,0.001129,720,0.714844,720,0.0,720,0.999763,720,0.104718,720
30,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991175,0.995054,0.003879,0.992382,0.987296,0.996266,0.927878,0.998349,720,0.996845,0.995568,0.997521,0.001953,0.996169,0.993607,0.99813,0.96259,0.999174,0.001767,720,0.001742,720,0.160156,720,0.0,720,0.999975,720,1e-06,720
30,0.9,nvfp4,0.1,720,False,native,720,0.976981,0.964545,0.982612,0.018067,0.971194,0.948421,0.986421,0.839055,0.994307,720,0.988356,0.981952,0.99123,0.009277,0.985301,0.973528,0.993164,0.912485,0.997145,0.001767,720,0.001759,720,0.527344,720,0.0,720,0.999763,720,0.10489,720
30,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.977201,0.964363,0.982575,0.018212,0.97116,0.948292,0.986421,0.838801,0.994457,720,0.988469,0.981858,0.991211,0.009352,0.985284,0.97346,0.993164,0.912335,0.997221,0.001767,720,0.00174,720,0.527344,720,0.0,720,0.999763,720,0.104718,720
31,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995082,0.993423,0.996064,0.002641,0.994295,0.991014,0.996668,0.978391,0.99803,720,0.997535,0.996701,0.998028,0.001327,0.997137,0.995487,0.998331,0.989078,0.999014,0.001148,720,0.001155,720,0.242188,720,0.0,720,,0,1e-06,720
31,0.8,nvfp4,0.2,720,False,native,720,0.981551,0.972767,0.986309,0.013542,0.978048,0.962562,0.988237,0.930025,0.992368,720,0.990689,0.986195,0.993107,0.006912,0.98887,0.980924,0.994084,0.963744,0.99617,0.001148,720,0.001145,720,0.710938,720,0.0,720,,0,0.104815,720
31,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981551,0.972545,0.98629,0.013745,0.978015,0.962708,0.988237,0.929672,0.992067,720,0.990689,0.986082,0.993098,0.007016,0.988854,0.981,0.994084,0.963554,0.996018,0.001148,720,0.001156,720,0.710938,720,0.0,720,,0,0.104643,720
31,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993635,0.991026,0.995204,0.004178,0.992379,0.987147,0.996401,0.927181,0.998499,720,0.996807,0.995493,0.997596,0.002103,0.996167,0.993532,0.998197,0.962215,0.999249,0.001762,720,0.001771,720,0.164062,720,0.0,720,,0,1e-06,720
31,0.9,nvfp4,0.1,720,False,native,720,0.976687,0.963132,0.98228,0.019148,0.970938,0.94691,0.986569,0.843002,0.99371,720,0.988206,0.98122,0.991061,0.009841,0.985168,0.972731,0.993239,0.914814,0.996845,0.001762,720,0.001744,720,0.53125,720,0.0,720,,0,0.104815,720
31,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976834,0.963205,0.982427,0.019223,0.970914,0.947737,0.986436,0.842746,0.993262,720,0.988281,0.981258,0.991136,0.009878,0.985156,0.973167,0.993172,0.914663,0.99662,0.001762,720,0.001753,720,0.527344,720,0.0,720,,0,0.104643,720
32,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993347,0.996064,0.002716,0.99428,0.991075,0.996751,0.979431,0.998408,720,0.997573,0.996663,0.998028,0.001365,0.99713,0.995517,0.998373,0.989609,0.999204,0.001155,720,0.00116,720,0.246094,720,0.0,720,,0,1e-06,720
32,0.8,nvfp4,0.2,720,False,native,720,0.981513,0.972619,0.986159,0.01354,0.977974,0.962701,0.988394,0.930731,0.99267,720,0.990671,0.98612,0.993031,0.006912,0.988832,0.980996,0.994163,0.964123,0.996321,0.001155,720,0.001126,720,0.71875,720,0.0,720,,0,0.104737,720
32,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981439,0.972545,0.98614,0.013595,0.977926,0.962686,0.988462,0.930731,0.992368,720,0.990633,0.986082,0.993022,0.00694,0.988807,0.980988,0.994198,0.964123,0.99617,0.001155,720,0.001144,720,0.71875,720,0.0,720,,0,0.104568,720
32,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993635,0.990877,0.995054,0.004177,0.992319,0.987741,0.996251,0.927599,0.998649,720,0.996807,0.995418,0.997521,0.002103,0.996137,0.993833,0.998122,0.96244,0.999324,0.001755,720,0.001745,720,0.164062,720,0.0,720,,0,1e-06,720
32,0.9,nvfp4,0.1,720,False,native,720,0.977274,0.963784,0.982575,0.018791,0.970944,0.946483,0.986717,0.84415,0.993411,720,0.988507,0.981558,0.991211,0.009653,0.985172,0.972506,0.993314,0.91549,0.996695,0.001755,720,0.001738,720,0.527344,720,0.0,720,,0,0.104737,720
32,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.977201,0.963856,0.982464,0.018608,0.9709,0.946469,0.986421,0.844917,0.99356,720,0.988469,0.981596,0.991155,0.009559,0.985149,0.972498,0.993164,0.915941,0.99677,0.001755,720,0.001747,720,0.527344,720,0.0,720,,0,0.104568,720
33,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995082,0.993046,0.996139,0.003093,0.994264,0.990857,0.996744,0.977798,0.997954,720,0.997535,0.996511,0.998066,0.001555,0.997122,0.995407,0.998369,0.988774,0.998976,0.001142,720,0.001132,720,0.25,720,0.0,720,,0,1e-06,720
33,0.8,nvfp4,0.2,720,False,native,720,0.981253,0.972435,0.98629,0.013855,0.977909,0.962905,0.988162,0.931368,0.991992,720,0.990538,0.986025,0.993098,0.007073,0.988799,0.981102,0.994046,0.964465,0.99598,0.001142,720,0.001143,720,0.714844,720,0.0,720,,0,0.104693,720
33,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.98129,0.972324,0.98629,0.013966,0.977862,0.963029,0.988245,0.93158,0.991992,720,0.990557,0.985968,0.993098,0.00713,0.988774,0.981167,0.994088,0.964578,0.99598,0.001142,720,0.00114,720,0.716797,720,0.0,720,,0,0.104525,720
33,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991026,0.995054,0.004028,0.992326,0.987162,0.996116,0.926483,0.998349,720,0.996845,0.995493,0.997521,0.002028,0.996141,0.99354,0.998054,0.961839,0.999174,0.001751,720,0.001767,720,0.164062,720,0.0,720,,0,1e-06,720
33,0.9,nvfp4,0.1,720,False,native,720,0.976981,0.963241,0.982575,0.019334,0.970794,0.946754,0.986717,0.848119,0.993262,720,0.988356,0.981276,0.991211,0.009935,0.985093,0.972649,0.993314,0.917819,0.99662,0.001751,720,0.001728,720,0.53125,720,0.0,720,,0,0.104693,720
33,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.977054,0.963567,0.982427,0.018861,0.970748,0.946711,0.986584,0.847862,0.993411,720,0.988394,0.981445,0.991136,0.009691,0.985069,0.972626,0.993247,0.917668,0.996695,0.001751,720,0.001745,720,0.527344,720,0.0,720,,0,0.104525,720
34,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995006,0.993197,0.996082,0.002886,0.994252,0.990939,0.996819,0.978317,0.997954,720,0.997497,0.996587,0.998037,0.001451,0.997116,0.995449,0.998407,0.98904,0.998976,0.001145,720,0.001152,720,0.25,720,0.0,720,,0,1e-06,720
34,0.8,nvfp4,0.2,720,False,native,720,0.981662,0.972213,0.986215,0.014002,0.977946,0.962927,0.988537,0.930802,0.992218,720,0.990746,0.985911,0.99306,0.007149,0.988817,0.981113,0.994235,0.964161,0.996094,0.001145,720,0.001142,720,0.714844,720,0.0,720,,0,0.104607,720
34,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981513,0.972158,0.98614,0.013982,0.977884,0.962766,0.988462,0.93059,0.992293,720,0.990671,0.985883,0.993022,0.007139,0.988785,0.98103,0.994198,0.964047,0.996132,0.001145,720,0.001145,720,0.714844,720,0.0,720,,0,0.104439,720
34,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991175,0.995054,0.003879,0.992327,0.987296,0.996401,0.926762,0.999099,720,0.996845,0.995568,0.997521,0.001953,0.996141,0.993607,0.998197,0.961989,0.999549,0.001761,720,0.001746,720,0.164062,720,0.0,720,,0,1e-06,720
34,0.9,nvfp4,0.1,720,False,native,720,0.976834,0.963675,0.982723,0.019047,0.970816,0.946555,0.986717,0.84966,0.993859,720,0.988281,0.981502,0.991286,0.009784,0.985105,0.972544,0.993314,0.91872,0.99692,0.001761,720,0.001748,720,0.535156,720,0.0,720,,0,0.104607,720
34,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976834,0.963349,0.982427,0.019078,0.970796,0.946199,0.986569,0.849146,0.994158,720,0.988281,0.981333,0.991136,0.009803,0.985094,0.972356,0.993239,0.918419,0.99707,0.001761,720,0.001758,720,0.53125,720,0.0,720,,0,0.104439,720
35,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995082,0.993121,0.996064,0.002942,0.994236,0.990939,0.996744,0.978391,0.99856,720,0.997535,0.996549,0.998028,0.001479,0.997108,0.995449,0.998369,0.989078,0.999279,0.00113,720,0.001141,720,0.248047,720,0.0,720,,0,1e-06,720
35,0.8,nvfp4,0.2,720,False,native,720,0.981476,0.972398,0.986159,0.013761,0.97785,0.96227,0.988612,0.929531,0.992895,720,0.990652,0.986006,0.993031,0.007026,0.988768,0.980772,0.994273,0.963478,0.996435,0.00113,720,0.001138,720,0.707031,720,0.0,720,,0,0.104571,720
35,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981402,0.972306,0.986215,0.01391,0.977812,0.962343,0.988462,0.929601,0.99282,720,0.990614,0.985958,0.99306,0.007101,0.988748,0.98081,0.994198,0.963516,0.996397,0.00113,720,0.001149,720,0.710938,720,0.0,720,,0,0.104402,720
35,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.991026,0.995054,0.004028,0.99234,0.987162,0.996401,0.926483,0.998799,720,0.99677,0.995493,0.997521,0.002028,0.996148,0.99354,0.998197,0.961839,0.999399,0.001731,720,0.001766,720,0.164062,720,0.0,720,,0,1e-06,720
35,0.9,nvfp4,0.1,720,False,native,720,0.97654,0.96382,0.98228,0.01846,0.970559,0.945914,0.986732,0.853652,0.992964,720,0.988131,0.981577,0.991061,0.009484,0.98497,0.972206,0.993322,0.921049,0.996469,0.001731,720,0.001748,720,0.535156,720,0.0,720,,0,0.104571,720
35,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976834,0.96353,0.982317,0.018786,0.97054,0.946,0.986866,0.853523,0.992665,720,0.988281,0.981427,0.991079,0.009653,0.98496,0.972251,0.993389,0.920974,0.996319,0.001731,720,0.001741,720,0.53125,720,0.0,720,,0,0.104402,720
36,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.994931,0.993121,0.996064,0.002942,0.994252,0.990864,0.996744,0.978391,0.998787,720,0.997459,0.996549,0.998028,0.001479,0.997116,0.995411,0.998369,0.989078,0.999393,0.001136,720,0.001152,720,0.253906,720,0.0,720,,0,1e-06,720
36,0.8,nvfp4,0.2,720,False,native,720,0.981365,0.971937,0.985935,0.013998,0.977732,0.962043,0.988537,0.928543,0.992519,720,0.990595,0.985769,0.992918,0.007149,0.988707,0.980655,0.994235,0.962948,0.996245,0.001136,720,0.001138,720,0.714844,720,0.0,720,,0,0.104543,720
36,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981402,0.971845,0.98586,0.014015,0.977682,0.96197,0.988537,0.92819,0.992368,720,0.990614,0.985721,0.99288,0.007158,0.988681,0.980617,0.994235,0.962758,0.99617,0.001136,720,0.001133,720,0.710938,720,0.0,720,,0,0.104378,720
36,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991026,0.995204,0.004178,0.992352,0.987311,0.996401,0.926483,0.998799,720,0.996845,0.995493,0.997596,0.002103,0.996154,0.993615,0.998197,0.961839,0.999399,0.001751,720,0.00176,720,0.164062,720,0.0,720,,0,1e-06,720
36,0.9,nvfp4,0.1,720,False,native,720,0.976834,0.963349,0.982132,0.018783,0.97049,0.944749,0.986732,0.854556,0.993411,720,0.988281,0.981333,0.990986,0.009653,0.984933,0.97159,0.993322,0.921575,0.996695,0.001751,720,0.001749,720,0.535156,720,0.0,720,,0,0.104543,720
36,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976907,0.963241,0.982132,0.018891,0.970458,0.945047,0.987014,0.854556,0.99371,720,0.988319,0.981276,0.990986,0.009709,0.984917,0.971747,0.993465,0.921575,0.996845,0.001751,720,0.001748,720,0.535156,720,0.0,720,,0,0.104378,720
37,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995082,0.992971,0.996139,0.003168,0.994302,0.991007,0.996819,0.978837,0.99856,720,0.997535,0.996473,0.998066,0.001593,0.997141,0.995483,0.998407,0.989305,0.999279,0.001138,720,0.001145,720,0.246094,720,0.0,720,,0,1e-06,720
37,0.8,nvfp4,0.2,720,False,native,720,0.981662,0.972158,0.986066,0.013908,0.977654,0.961387,0.988387,0.925866,0.992594,720,0.990746,0.985883,0.992984,0.007101,0.988667,0.980313,0.99416,0.961506,0.996283,0.001138,720,0.001131,720,0.707031,720,0.0,720,,0,0.104561,720
37,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981588,0.971937,0.985991,0.014054,0.977622,0.961445,0.98832,0.925655,0.992594,720,0.990708,0.985769,0.992946,0.007177,0.98865,0.980344,0.994125,0.961393,0.996283,0.001138,720,0.001138,720,0.712891,720,0.0,720,,0,0.104398,720
37,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.991026,0.995054,0.004028,0.992267,0.987162,0.996251,0.926762,0.998649,720,0.99677,0.995493,0.997521,0.002028,0.996111,0.99354,0.998122,0.961989,0.999324,0.001774,720,0.001758,720,0.166016,720,0.0,720,,0,1e-06,720
37,0.9,nvfp4,0.1,720,False,native,720,0.976834,0.962915,0.982132,0.019217,0.970443,0.945602,0.986421,0.853523,0.99356,720,0.988281,0.981107,0.990986,0.009878,0.984908,0.97204,0.993164,0.920974,0.99677,0.001774,720,0.001755,720,0.539062,720,0.0,720,,0,0.104561,720
37,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976614,0.963096,0.982022,0.018925,0.970424,0.945346,0.986288,0.853652,0.99356,720,0.988169,0.981201,0.990929,0.009728,0.984899,0.971905,0.993096,0.921049,0.99677,0.001774,720,0.001765,720,0.539062,720,0.0,720,,0,0.104398,720
38,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995006,0.993121,0.996139,0.003018,0.994259,0.990932,0.996751,0.978317,0.998106,720,0.997497,0.996549,0.998066,0.001517,0.997119,0.995445,0.998373,0.98904,0.999052,0.001122,720,0.00113,720,0.253906,720,0.0,720,,0,2e-06,720
38,0.8,nvfp4,0.2,720,False,native,720,0.981588,0.972693,0.986084,0.013391,0.977718,0.962226,0.988612,0.926288,0.992218,720,0.990708,0.986157,0.992993,0.006836,0.988699,0.980749,0.994273,0.961734,0.996094,0.001122,720,0.001127,720,0.712891,720,0.0,720,,0,0.104599,720
38,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981439,0.972435,0.985916,0.013481,0.977671,0.962036,0.988537,0.926148,0.991917,720,0.990633,0.986025,0.992908,0.006883,0.988675,0.980651,0.994235,0.961658,0.995942,0.001122,720,0.001128,720,0.71875,720,0.0,720,,0,0.104425,720
38,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991026,0.995054,0.004028,0.992331,0.987162,0.996251,0.926623,0.998499,720,0.996845,0.995493,0.997521,0.002028,0.996143,0.99354,0.998122,0.961914,0.999249,0.001758,720,0.001777,720,0.164062,720,0.0,720,,0,2e-06,720
38,0.9,nvfp4,0.1,720,False,native,720,0.976834,0.963205,0.98228,0.019075,0.970475,0.944067,0.986569,0.854039,0.993411,720,0.988281,0.981258,0.991061,0.009803,0.984924,0.971229,0.993239,0.921274,0.996695,0.001758,720,0.001759,720,0.535156,720,0.0,720,,0,0.104599,720
38,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976614,0.96277,0.982427,0.019657,0.970458,0.944195,0.986584,0.85391,0.99356,720,0.988169,0.981032,0.991136,0.010104,0.984915,0.971297,0.993247,0.921199,0.99677,0.001758,720,0.001763,720,0.539062,720,0.0,720,,0,0.104425,720
39,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995006,0.993329,0.995988,0.002659,0.994238,0.99109,0.996668,0.978763,0.997954,720,0.997497,0.996653,0.99799,0.001337,0.997109,0.995525,0.998331,0.989267,0.998976,0.001122,720,0.001138,720,0.25,720,0.0,720,,0,2e-06,720
39,0.8,nvfp4,0.2,720,False,native,720,0.981551,0.972306,0.985841,0.013536,0.977511,0.96146,0.988462,0.924601,0.992067,720,0.990689,0.985958,0.99287,0.006912,0.988593,0.980351,0.994198,0.960824,0.996018,0.001122,720,0.001133,720,0.714844,720,0.0,720,,0,0.104535,720
39,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981365,0.972232,0.98571,0.013479,0.977439,0.961248,0.988394,0.924672,0.991766,720,0.990595,0.98592,0.992804,0.006883,0.988556,0.980241,0.994163,0.960862,0.995866,0.001122,720,0.001131,720,0.71875,720,0.0,720,,0,0.104368,720
39,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.990877,0.995054,0.004177,0.992278,0.986866,0.996251,0.927041,0.998199,720,0.996845,0.995418,0.997521,0.002103,0.996117,0.993389,0.998122,0.962139,0.999099,0.001754,720,0.001775,720,0.164062,720,0.0,720,,0,2e-06,720
39,0.9,nvfp4,0.1,720,False,native,720,0.976467,0.963241,0.98228,0.019039,0.970296,0.9435,0.986717,0.854685,0.993411,720,0.988093,0.981276,0.991061,0.009784,0.98483,0.970928,0.993314,0.92165,0.996695,0.001754,720,0.001748,720,0.535156,720,0.0,720,,0,0.104535,720
39,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976614,0.963132,0.98228,0.019148,0.970259,0.943627,0.986866,0.854556,0.99356,720,0.988169,0.98122,0.991061,0.009841,0.984811,0.970996,0.993389,0.921575,0.99677,0.001754,720,0.001756,720,0.535156,720,0.0,720,,0,0.104368,720
40,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.994931,0.993197,0.996064,0.002867,0.994185,0.990714,0.996744,0.97854,0.997954,720,0.997459,0.996587,0.998028,0.001441,0.997082,0.995335,0.998369,0.989154,0.998976,0.00113,720,0.001133,720,0.253906,720,0.0,720,0.999975,720,2e-06,720
40,0.8,nvfp4,0.2,720,False,native,720,0.981439,0.972177,0.985785,0.013609,0.977436,0.961314,0.98832,0.923338,0.991992,720,0.990633,0.985892,0.992842,0.00695,0.988554,0.980275,0.994125,0.960141,0.99598,0.00113,720,0.001126,720,0.722656,720,0.0,720,0.99977,720,0.104446,720
40,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981439,0.972232,0.985785,0.013553,0.977403,0.961387,0.988312,0.923127,0.991766,720,0.990633,0.98592,0.992842,0.006921,0.988538,0.980313,0.994122,0.960027,0.995866,0.00113,720,0.001133,720,0.722656,720,0.0,720,0.99977,720,0.104286,720
40,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.991026,0.995054,0.004028,0.992297,0.987311,0.996101,0.928437,0.998349,720,0.99677,0.995493,0.997521,0.002028,0.996126,0.993615,0.998047,0.962891,0.999174,0.001751,720,0.00176,720,0.167969,720,0.0,720,0.999975,720,2e-06,720
40,0.9,nvfp4,0.1,720,False,native,720,0.976614,0.962807,0.982317,0.01951,0.970162,0.943343,0.986717,0.85262,0.993262,720,0.988169,0.981051,0.991079,0.010029,0.984759,0.970846,0.993314,0.920448,0.99662,0.001751,720,0.001758,720,0.539062,720,0.0,720,0.99977,720,0.104446,720
40,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97654,0.96277,0.982317,0.019546,0.97013,0.943485,0.986421,0.851976,0.993113,720,0.988131,0.981032,0.991079,0.010047,0.984743,0.970921,0.993164,0.920072,0.996544,0.001751,720,0.001755,720,0.539062,720,0.0,720,0.99977,720,0.104286,720
41,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.994931,0.992895,0.996064,0.003168,0.994176,0.990631,0.996819,0.977427,0.998181,720,0.997459,0.996435,0.998028,0.001593,0.997078,0.995294,0.998407,0.988585,0.99909,0.001141,720,0.001133,720,0.253906,720,0.0,720,,0,1e-06,720
41,0.8,nvfp4,0.2,720,False,native,720,0.98129,0.971716,0.985991,0.014275,0.977299,0.960446,0.988237,0.920816,0.992895,720,0.990557,0.985655,0.992946,0.007291,0.988484,0.979824,0.994084,0.958776,0.996435,0.001141,720,0.001139,720,0.722656,720,0.0,720,,0,0.104333,720
41,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981179,0.971697,0.985916,0.014219,0.977233,0.96022,0.988237,0.920466,0.992971,720,0.9905,0.985645,0.992908,0.007263,0.98845,0.979706,0.994084,0.958586,0.996473,0.001141,720,0.00113,720,0.722656,720,0.0,720,,0,0.104167,720
41,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.991026,0.995204,0.004178,0.992349,0.987147,0.996251,0.924116,0.998799,720,0.99677,0.995493,0.997596,0.002103,0.996152,0.993532,0.998122,0.960562,0.999399,0.001746,720,0.001749,720,0.164062,720,0.0,720,,0,1e-06,720
41,0.9,nvfp4,0.1,720,False,native,720,0.975954,0.962228,0.982132,0.019904,0.970008,0.944209,0.986273,0.850302,0.992665,720,0.987831,0.98075,0.990986,0.010235,0.98468,0.971304,0.993089,0.919096,0.996319,0.001746,720,0.001727,720,0.550781,720,0.0,720,,0,0.104333,720
41,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.9761,0.962336,0.982132,0.019796,0.969983,0.944209,0.986139,0.84966,0.992814,720,0.987906,0.980807,0.990986,0.010179,0.984667,0.971304,0.993021,0.91872,0.996394,0.001746,720,0.001738,720,0.550781,720,0.0,720,,0,0.104167,720
42,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995006,0.992895,0.996139,0.003244,0.994171,0.990631,0.996744,0.978911,0.998181,720,0.997497,0.996435,0.998066,0.001631,0.997075,0.995294,0.998369,0.989343,0.99909,0.001129,720,0.001144,720,0.25,720,0.0,720,,0,2e-06,720
42,0.8,nvfp4,0.2,720,False,native,720,0.981067,0.971697,0.985542,0.013845,0.977167,0.959973,0.988387,0.919348,0.99267,720,0.990443,0.985645,0.992718,0.007073,0.988415,0.979578,0.99416,0.957979,0.996321,0.001129,720,0.00112,720,0.726562,720,0.0,720,,0,0.104264,720
42,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981104,0.971458,0.985542,0.014084,0.977114,0.959776,0.988245,0.919278,0.992368,720,0.990462,0.985522,0.992718,0.007196,0.988388,0.979475,0.994088,0.957941,0.99617,0.001129,720,0.001128,720,0.728516,720,0.0,720,,0,0.1041,720
