arm,sparsity,arm_label,ladder_position,representation,native_or_simulated,n_cells,jaccard_median,jaccard_iqr,jaccard_p05,recall_median,spearman_rho_median,frac_decisions_changed_median,frac_query_blocks_changed_median,swaps_per_query_block_median,jaccard_pooling_only_median,jaccard_vs_study1_arm_median,deployed_score_ties_median,deployed_score_ties_max,exact_ties_fp64_total,reference_margin_norm_fp64_median,changed_pair_gap_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,wrong_mask_excess_p90,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_reference,random_matched_excess_median,isolation_ratio_median_of_medians,isolation_ratio_abs,frac_cells_random_worse_than_arm,pool_semantics,score_semantics,region
R4,0.8,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.994553706505295,0.004523144700971926,0.9838988789406364,0.9972694174757282,0.9999888106353678,0.0010986328125,0.26953125,0.28125,0.9978027806190097,0.9829291220154164,103.0,240,0,0.0011268568815426463,0.0007207676547305493,0.12346693873405457,0.9935455024242401,0.12347480654716492,-9.259209036827087e-06,9.666476398706436e-05,0.00011345893144607544,0.0004060821451009613,0.0018605348041928628,0.41638888888888886,0.00012004002928733826,-12.96439348219674,12.96439348219674,0.6070833333333333,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,unaffected
R5,0.8,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,7200,0.9829291220154164,0.008937187936253754,0.9663671277825422,0.9913910800970874,0.9997758463012794,0.0034637451171875,0.68359375,0.88671875,0.9839735149166698,0.994553706505295,103.0,240,0,0.0011268568815426463,0.002953637180510813,0.1234382726252079,0.9935406148433685,0.12347480654716492,1.019984483718872e-05,0.00024844869039952755,0.0003707967698574066,0.0009854222946100084,0.0056713290518729306,0.5315277777777778,0.00036002323031425476,35.296932067202334,35.296932067202334,0.5977777777777777,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,unaffected
R4L,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,7200,0.9751310861423221,0.014255452195937712,0.9430346284834383,0.9874089805825242,0.9997402627355397,0.00506591796875,0.82421875,1.296875,0.9889494434650252,0.9705552649278828,103.0,239,0,0.0011268568815426463,0.004933473687605011,0.12337802723050117,0.9935220777988434,0.12347480654716492,-1.140765380114317e-05,0.0002565961331129074,0.00027497261762619016,0.0010513074737977324,0.005622945716878083,0.47375,0.0005838572978973389,-51.18119010929575,51.18119010929575,0.5977777777777777,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,unaffected
R5L,0.8,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,7200,0.9701135684399282,0.015431926561633946,0.9360475788391645,0.9848300970873787,0.9995484219210897,0.006103515625,0.8828125,1.5625,0.9806948356807512,0.9745394638310618,103.0,240,0,0.0011268568815426463,0.0061011034426137175,0.12341951578855515,0.993523508310318,0.12347480654716492,1.4901161193847656e-05,0.00034306570887565613,0.0005022451281547546,0.001437891972353353,0.008276981531872622,0.5298611111111111,0.0006957855075597763,46.693375,46.693375,0.5951388888888889,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,unaffected
R6,0.8,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,7200,0.9721765145848915,0.011350536870930461,0.9459742695460239,0.9858919902912622,0.9993654761586125,0.00567626953125,0.86328125,1.453125,0.9721765145848915,0.9685691888461682,0.0,1,0,0.0011268568815426463,0.005629665362158736,0.12349942326545715,0.9935266375541687,0.12347480654716492,3.5492703318595886e-06,0.0002627498470246792,0.0003090500831604004,0.0010782781592772678,0.0057577290800977935,0.5081944444444444,0.0006154738366603851,173.40855418525322,173.40855418525322,0.5955555555555555,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,unaffected
R7,0.8,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,7200,0.9684957073534901,0.013580040671972382,0.9396757032368515,0.9839957524271845,0.9991886445686111,0.006439208984375,0.8984375,1.6484375,0.9684957073534901,0.9721765145848915,0.0,1,0,0.0011268568815426463,0.006522914866717923,0.12338392063975334,0.9935241937637329,0.12347480654716492,4.1015446186065674e-05,0.00033962843008339405,0.0004791930317878723,0.001328709030563592,0.008270188700133078,0.5754166666666667,0.0007004886865615845,17.078655767484104,17.078655767484104,0.5920833333333333,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,unaffected
R8,0.8,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,7200,0.9173241228867479,0.029887923936188776,0.8509607379052934,0.9568795509708737,0.9940835353703721,0.0173492431640625,1.0,4.44140625,0.9173241228867479,0.9173938336242001,0.0,3,0,0.0011268568815426463,0.02005977747395598,0.12363799661397934,0.9935013651847839,0.12347480654716492,0.00015269964933395386,0.000993635505437851,0.0012495048344135285,0.00428304996397658,0.022085505111239558,0.5936111111111111,0.0020299814641475677,13.293949743839962,13.293949743839962,0.58625,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,unaffected
R9,0.8,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,7200,0.9155830003632401,0.03067227805845474,0.8481131101251375,0.9559314320388349,0.9939312124229207,0.017730712890625,1.0,4.5390625,0.9155830003632401,0.9179865802563727,0.0,3,0,0.0011268568815426463,0.020521942964258976,0.1237693652510643,0.9934996664524078,0.12347480654716492,0.00018006563186645508,0.001001641619950533,0.0014381568878889083,0.0044644693202110855,0.024766092328447654,0.6129166666666667,0.001986086368560791,11.02979145978153,11.02979145978153,0.5904166666666667,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,unaffected
R0,0.9,"repr=bf16, pool=fp64/native, score=fp64/native",fp64,bf16,native,8640,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.961830373590745,0.0,0,0,0.001597807881239718,,0.08823642134666443,0.9966259896755219,0.08823642134666443,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,affected
R1,0.9,"repr=nvfp4, pool=fp64/native, score=fp64/native",fp64,nvfp4,native,8640,0.961830373590745,0.025968423540982388,0.9176029962546817,0.9805438701923077,0.9996412688918761,0.0039520263671875,0.734375,1.01171875,0.961830373590745,,0.0,0,0,0.001597807881239718,0.004880742875265132,0.08839364722371101,0.9966210722923279,0.08823642134666443,4.6401284635066986e-05,0.0006845314055681229,0.0016110539436340332,0.0038296212448702444,0.035904007379177184,0.569212962962963,0.004068043082952499,87.6709150392389,87.6709150392389,0.7129629629629629,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,affected
R2,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,8640,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.961830373590745,0.0,1,0,0.001597807881239718,5.627919239412168e-08,0.08823642134666443,0.9966259896755219,0.08823642134666443,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.0025462962962962965,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,affected
R3,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,8640,0.961830373590745,0.025968423540982388,0.9176029962546817,0.9805438701923077,0.9996412686298147,0.0039520263671875,0.734375,1.01171875,0.961830373590745,1.0,0.0,1,0,0.001597807881239718,0.004880742875265132,0.08839364722371101,0.9966210722923279,0.08823642134666443,4.6401284635066986e-05,0.0006845314055681229,0.0016110539436340332,0.0038296212448702444,0.035904007379177184,0.569212962962963,0.004178375005722046,90.04869237099332,90.04869237099332,0.7152777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,affected
R4,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,8640,0.9907282787498131,0.0074336613710037636,0.9728788440163024,0.9953425480769231,0.9999894481186967,0.000946044921875,0.234375,0.2421875,0.9964007198560288,0.960097180298903,92.0,235,0,0.001597807881239718,0.0008155856327437428,0.08834610134363174,0.9966192841529846,0.08823642134666443,2.639368176460266e-06,0.00022040028125047684,0.0006181091070175171,0.001077726751032797,0.006056322070885153,0.5303240740740741,0.0009536226280033588,361.3071630204658,361.3071630204658,0.6996527777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,affected
R5,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,8640,0.9602414960977764,0.02606854949453752,0.9156713196143331,0.9797175480769231,0.9996338833878973,0.004119873046875,0.751953125,1.0546875,0.9616858237547893,0.9908771405069917,93.0,239,0,0.001597807881239718,0.005128456032766656,0.08835405856370926,0.9966205358505249,0.08823642134666443,7.148925215005875e-05,0.0007886495441198349,0.0017435252666473389,0.004194002395769566,0.036219965090798396,0.5965277777777778,0.00428621843457222,59.95612355232475,59.95612355232475,0.7105324074074074,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,affected
R4L,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,8640,0.9504761904761905,0.023249628259846333,0.8891581315873369,0.974609375,0.9993640008307714,0.005157470703125,0.8359375,1.3203125,0.9653785137320315,0.9378411820365383,93.0,237,0,0.001597807881239718,0.006786673430917989,0.08889944478869438,0.9965824484825134,0.08823642134666443,7.110089063644409e-05,0.0008659693412482738,0.0019996394403278828,0.004958350065924355,0.03865717130786181,0.5790509259259259,0.00606925506144762,85.36116787173845,85.36116787173845,0.7129629629629629,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,affected
R5L,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,8640,0.9336189992011039,0.034611712253341365,0.8601271571298819,0.9656700721153846,0.9989124104343174,0.0069732666015625,0.91796875,1.78515625,0.9450613676212741,0.9453456086511763,92.0,234,0,0.001597807881239718,0.009755580530352026,0.08918504044413567,0.9965545237064362,0.08823642134666443,0.00012526661157608032,0.0013137226924300194,0.002888984978199005,0.007533410006581605,0.06038020617889104,0.5935185185185186,0.007706073112785816,61.51737494795694,61.51737494795694,0.7204861111111112,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,affected
R6,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,8640,0.956064947468959,0.02294249555933392,0.8901036490132046,0.9775390625,0.9993888856376083,0.0045623779296875,0.8046875,1.16796875,0.956064947468959,0.9403833539829458,0.0,1,0,0.001597807881239718,0.005952826644221289,0.08853770419955254,0.9966007173061371,0.08823642134666443,2.954714000225067e-05,0.0006289072334766388,0.001257479190826416,0.0033458490568060413,0.028902372564351943,0.5524305555555555,0.005256690084934235,177.90859232175504,177.90859232175504,0.7039351851851852,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,affected
R7,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,8640,0.9401005611017998,0.031927348684585466,0.8691313219367137,0.9691256009615384,0.9989813456477905,0.0062713623046875,0.8984375,1.60546875,0.9401005611017998,0.9559212459594475,0.0,1,0,0.001597807881239718,0.008630876543785235,0.08875629305839539,0.9966219663619995,0.08823642134666443,8.786004036664963e-05,0.000994184985756874,0.002189148962497711,0.00541777237304029,0.0442493496520865,0.5866898148148149,0.006803825497627258,77.43936229979118,77.43936229979118,0.7078703703703704,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,affected
R8,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,8640,0.8834182229767968,0.04849651785261033,0.7584043326068292,0.9381009615384616,0.9945924660680441,0.0125732421875,0.9921875,3.21875,0.8834182229767968,0.8898353208404316,0.0,3,0,0.001597807881239718,0.019802368547257372,0.09042586758732796,0.9965113699436188,0.08823642134666443,0.00045626983046531677,0.0023057968355715275,0.004583153128623963,0.013611103114762069,0.08556981583144221,0.6575231481481482,0.013079642318189144,28.66646323043134,28.66646323043134,0.7050925925925926,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,affected
R9,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,8640,0.8788327887616459,0.04925600070690994,0.7549271636675237,0.9355093149038461,0.9944556433355793,0.01309967041015625,0.9921875,3.353515625,0.8788327887616459,0.8915808170515098,0.0,2,0,0.001597807881239718,0.020600925495810427,0.09081007912755013,0.9964636862277985,0.08823642134666443,0.0006014667451381683,0.0025823889300227165,0.005452775955200195,0.015710989564818274,0.09741177525853476,0.6759259259259259,0.013607382774353027,22.623666036976246,22.623666036976246,0.7041666666666667,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,affected
R0,0.9,"repr=bf16, pool=fp64/native, score=fp64/native",fp64,bf16,native,43200,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9750741839762611,0.0,0,0,0.001672994333156551,,0.17856170237064362,0.9867662787437439,0.17856170237064362,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,all
R1,0.9,"repr=nvfp4, pool=fp64/native, score=fp64/native",fp64,nvfp4,native,43200,0.9750741839762611,0.015941237604286673,0.941656942823804,0.9873798076923077,0.9997626763330049,0.0025634765625,0.55859375,0.65625,0.9750741839762611,,0.0,1,0,0.001672994333156551,0.002906686500859162,0.17871391773223877,0.9867622554302216,0.17856170237064362,4.0571438148617744e-05,0.0004596710205078125,0.0008522035554051399,0.0013733804304749179,0.010010722523407744,0.5635416666666667,0.0008538812398910522,21.046363620712413,21.046363620712413,0.6480787037037037,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,all
R2,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,43200,1.0,0.0,1.0,1.0,0.9999999992141936,0.0,0.0,0.0,1.0,0.9750741839762611,0.0,1,0,0.001672994333156551,6.889607126199048e-08,0.17856170237064362,0.9867662787437439,0.17856170237064362,0.0,0.0,0.0,0.0,0.0,0.0032407407407407406,0.0,,,0.0034027777777777776,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,all
R3,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,43200,0.9750741839762611,0.015941237604286673,0.941656942823804,0.9873798076923077,0.9997626768132071,0.0025634765625,0.55859375,0.65625,0.9750741839762611,1.0,0.0,1,0,0.001672994333156551,0.002906809931542403,0.17871391773223877,0.9867622554302216,0.17856170237064362,4.0571438148617744e-05,0.0004597363295033574,0.0008522035554051399,0.0013736459779078738,0.010010722523407744,0.5635185185185185,0.0008470676839351654,20.878423900879756,20.878423900879756,0.6491435185185185,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,all
R4,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,43200,0.9907282787498131,0.008475016129732116,0.9698135543060078,0.9953425480769231,0.999989014250315,0.000946044921875,0.234375,0.2421875,0.9968499212480312,0.9730250481695568,93.0,247,0,0.001672994333156551,0.0008962905345504734,0.17865412682294846,0.9867609739303589,0.17856170237064362,-3.1623058021068573e-06,0.00022141728550195694,0.00038126632571220396,0.0007048932918554712,0.003310575818159884,0.47983796296296294,0.00032986700534820557,-104.31217788249154,104.31217788249154,0.671412037037037,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,all
R5,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,43200,0.9728788440163023,0.01736258710404226,0.9375591296121097,0.9862530048076923,0.9997608011018083,0.0027923583984375,0.59375,0.71484375,0.9749276759884281,0.9907282787498131,93.0,246,0,0.001672994333156551,0.003241023804675977,0.17878980934619904,0.986762136220932,0.17856170237064362,3.9361417293548584e-05,0.0005271262489259243,0.0009699951857328415,0.0016063234738154005,0.010473840610046987,0.5546527777777778,0.0009262003004550934,23.530664395229984,23.530664395229984,0.659050925925926,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,all
R4L,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,43200,0.9567837718653536,0.02667678331452983,0.8922530206112296,0.9779146634615384,0.9996687161567394,0.004486083984375,0.7890625,1.1484375,0.9822798004616187,0.9503333089150978,93.0,249,0,0.001672994333156551,0.006184001393881994,0.17876684665679932,0.9867725968360901,0.17856170237064362,3.419816493988037e-06,0.0006364341825246811,0.0009011559188365937,0.0019392854829278668,0.012216950379079859,0.5046759259259259,0.0016767345368862152,490.29956427015253,490.29956427015253,0.6661111111111111,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,all
R5L,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,43200,0.9490483162518302,0.03212142565817433,0.8791643139469226,0.9738581730769231,0.9994342091032266,0.00531005859375,0.84375,1.359375,0.9686483288967761,0.9549159262794625,93.0,247,0,0.001672994333156551,0.007555670918867196,0.17868831753730774,0.9867573380470276,0.17856170237064362,4.16487455368042e-05,0.0008110720664262772,0.001249968260526657,0.0024467390277471976,0.01722153378710927,0.5383796296296296,0.0019120797514915466,45.909660107334524,45.909660107334524,0.6659027777777777,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,all
R6,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,43200,0.9598086124401913,0.019861950139699713,0.9111334433996123,0.9794921875,0.9993301331179918,0.0041656494140625,0.765625,1.06640625,0.9598086124401913,0.9531949233365123,0.0,1,0,0.001672994333156551,0.0056064988273503945,0.1787279024720192,0.9867523908615112,0.17856170237064362,2.2327527403831482e-05,0.0005516894161701202,0.0008189916610717773,0.001660208168857954,0.010415867858792621,0.5315509259259259,0.001496780663728714,67.03745724534913,67.03745724534913,0.6552777777777777,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,all
R7,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,43200,0.9529083840680701,0.025428410017765635,0.8992723641032958,0.9758864182692307,0.9991209464286523,0.0048980712890625,0.8203125,1.25390625,0.9529083840680701,0.9596643603709701,0.0,1,0,0.001672994333156551,0.0067692944978631755,0.17872589081525803,0.9867706298828125,0.17856170237064362,6.789900362491608e-05,0.0007111169397830963,0.0012083053588867188,0.0021439044099512412,0.014834997883695255,0.5684027777777778,0.0016958564519882202,24.976161084135736,24.976161084135736,0.6532175925925926,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,all
R8,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,43200,0.8874237912944846,0.04860813777545114,0.7813461795798207,0.9403545673076923,0.9942876799923008,0.012115478515625,0.98828125,3.1015625,0.8874237912944846,0.8894329714001845,0.0,3,0,0.001672994333156551,0.019932442081582458,0.17899003624916077,0.9867229163646698,0.17856170237064362,0.00031601637601852417,0.0019421358592808247,0.0029375657439231874,0.006523469798784476,0.037203728529112336,0.6071527777777778,0.004511946812272072,14.277572792644111,14.277572792644111,0.6587268518518519,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,all
R9,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,43200,0.8848849557522124,0.04981340777563936,0.7757620222770626,0.9389272836538461,0.9940972339423982,0.0124053955078125,0.98828125,3.17578125,0.8848849557522124,0.8903720533939222,0.0,3,0,0.001672994333156551,0.02046996006793822,0.17906103283166885,0.9866827428340912,0.17856170237064362,0.0003794357180595398,0.0020732171833515167,0.003337409347295761,0.006999722357211184,0.0420014423386976,0.6196527777777778,0.004620246589183807,12.17662536571956,12.17662536571956,0.6588425925925926,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,all
R0,0.9,"repr=bf16, pool=fp64/native, score=fp64/native",fp64,bf16,native,8640,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9758070500927644,0.0,0,0,0.0017025995060129524,,0.1789296343922615,0.9872242510318756,0.1789296343922615,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,broad
R1,0.9,"repr=nvfp4, pool=fp64/native, score=fp64/native",fp64,nvfp4,native,8640,0.9758070500927644,0.014348391333825705,0.9489056438035283,0.9877554086538461,0.9997752811918517,0.0024871826171875,0.546875,0.63671875,0.9758070500927644,,0.0,0,0,0.0017025995060129524,0.0028990747566181377,0.17897389084100723,0.9871893227100372,0.1789296343922615,4.879944026470184e-05,0.00045561976730823517,0.0008255258202552795,0.001344359610527479,0.00691097718620381,0.5721064814814815,0.0011069513857364655,22.683690217183862,22.683690217183862,0.6695601851851852,pool=fp64_values_torch_sum_acc_fp64,score=fp64_values_torch_matmul_acc_fp64,broad
R2,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,8640,1.0,0.0,1.0,1.0,0.9999999992141936,0.0,0.0,0.0,1.0,0.9758070500927644,0.0,1,0,0.0017025995060129524,1.04928931835858e-07,0.1789296343922615,0.9872242510318756,0.1789296343922615,0.0,0.0,0.0,0.0,0.0,0.0045138888888888885,0.0,,,0.004166666666666667,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,broad
R3,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,8640,0.9758070500927644,0.014348391333825705,0.9489056438035283,0.9877554086538461,0.9997752823268916,0.0024871826171875,0.546875,0.63671875,0.9758070500927644,1.0,0.0,1,0,0.0017025995060129524,0.0028990747566181377,0.17897184193134308,0.9871893227100372,0.1789296343922615,4.9190595746040344e-05,0.00045561976730823517,0.0008255258202552795,0.0013453225734344392,0.006909242636538358,0.5721064814814815,0.0011004805564880371,22.37176720057556,22.37176720057556,0.6721064814814814,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled,broad
R4,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,8640,0.9910260245288662,0.00996038956551637,0.9655889056808578,0.9954927884615384,0.999988952265303,0.00091552734375,0.23046875,0.234375,0.9968499212480312,0.9739027283511269,90.0,247,0,0.0017025995060129524,0.0009192006036551027,0.17899639159440994,0.9872161149978638,0.1789296343922615,-1.2628734111785889e-05,0.0002595968544483185,0.00032843947410583497,0.0007458482724238169,0.003303982877392407,0.44479166666666664,0.00038902461528778076,-30.8047197640118,30.8047197640118,0.7234953703703704,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,broad
R5,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,8640,0.9739027283511269,0.016067241546319333,0.9401005611017998,0.9867788461538461,0.9997712302736581,0.002685546875,0.578125,0.6875,0.9756604333630158,0.9910260245288662,90.0,246,0,0.0017025995060129524,0.003214599913088751,0.1790132373571396,0.9871819317340851,0.1789296343922615,2.9474496841430664e-05,0.0005265176296234131,0.0008767642080783844,0.0016236173051221619,0.007391072549435501,0.5424768518518519,0.0012139566242694855,41.18667846309403,41.18667846309403,0.696412037037037,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32,broad
R4L,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,8640,0.9573592118806058,0.031147293013004673,0.877567427920849,0.9782151442307693,0.9996975642948394,0.004425048828125,0.78125,1.1328125,0.9831657355679702,0.9513339196716506,90.0,249,0,0.0017025995060129524,0.0062440530170333585,0.17919178307056427,0.9872060716152191,0.1789296343922615,-1.9334256649017334e-06,0.0006783250719308853,0.0008186012506484986,0.0019882771567192752,0.009173940682803042,0.4979166666666667,0.0021771974861621857,-1126.0828516377649,1126.0828516377649,0.7072916666666667,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,broad
R5L,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,8640,0.9500476085841939,0.03301773881969461,0.8662423524896093,0.9743840144230769,0.999498130568933,0.0052032470703125,0.8359375,1.33203125,0.9698135543060077,0.9557775655623302,90.0,247,0,0.0017025995060129524,0.007590401028885017,0.1790962591767311,0.9871823787689209,0.1789296343922615,3.4675002098083496e-05,0.0007934337481856346,0.0010627269744873046,0.0023830960707326124,0.011459160460831733,0.5293981481481481,0.00251045823097229,72.39965620971208,72.39965620971208,0.6982638888888889,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16,broad
R6,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,8640,0.9599528857479388,0.019728168045104466,0.9067535629878967,0.9795673076923077,0.9993077898038526,0.004150390625,0.76171875,1.0625,0.9599528857479388,0.9539116395126963,0.0,1,0,0.0017025995060129524,0.005652672689464158,0.17905494570732117,0.9872015416622162,0.1789296343922615,2.6345252990722656e-05,0.0005694292485713959,0.0008586883544921875,0.0017126393803072162,0.008385149781269785,0.5342592592592592,0.0019119158387184143,72.57154977375566,72.57154977375566,0.6854166666666667,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native,broad
