arm,layer,sparsity,arm_label,ladder_position,representation,native_or_simulated,n_cells,jaccard_median,jaccard_iqr,jaccard_p05,recall_median,spearman_rho_median,frac_decisions_changed_median,frac_query_blocks_changed_median,swaps_per_query_block_median,jaccard_pooling_only_median,jaccard_vs_study1_arm_median,deployed_score_ties_median,deployed_score_ties_max,exact_ties_fp64_total,reference_margin_norm_fp64_median,changed_pair_gap_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,wrong_mask_excess_p90,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_reference,random_matched_excess_median,isolation_ratio_median_of_medians,isolation_ratio_abs,frac_cells_random_worse_than_arm,pool_semantics,score_semantics
R4L,23,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9152579050268632,0.07329806447112186,0.7792034215450414,0.9557542067307692,0.9993985740748297,0.00449371337890625,0.8046875,1.150390625,0.9715639810426541,0.9052526119937025,111.0,238,0,0.002249836549869146,0.007686203533626703,0.34367527067661285,0.9498631656169891,0.34485964477062225,3.6776065826416016e-05,0.0021127015352249146,0.0022836834192276,0.0027700942453257648,0.010697204551047234,0.5131944444444444,0.0033662915229797363,91.53484602917342,91.53484602917342,0.6368055555555555,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,24,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9755380328719908,0.012865030785288,0.9431813994620288,0.9876175667475728,0.9996872919459063,0.00498199462890625,0.82421875,1.275390625,0.986140403736065,0.9704816350932257,86.0,225,0,0.0010687708072312089,0.004530524270512702,0.19693045318126678,0.9870089888572693,0.1970265880227089,-0.0001025572419166565,0.0006710626184940338,0.00037442147731781006,0.0018077327483322352,0.006267173224460053,0.3861111111111111,0.0032895728945732117,-32.075481293134764,32.075481293134764,0.8013888888888889,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,24,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9677026005215474,0.02812071796614013,0.9182800056384905,0.9835862379807693,0.9996872919459063,0.00333404541015625,0.6640625,0.853515625,0.9862727544016712,0.9634942318080644,66.0,205,0,0.002071762994593901,0.005192393430301143,0.32000815868377686,0.9671365916728973,0.3202587515115738,-0.0001534298062324524,0.0010750782676041126,0.000709959864616394,0.0017554467148494114,0.005874818611833798,0.4131944444444444,0.00269395112991333,-17.558199388141603,17.558199388141603,0.8013888888888889,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,24,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9412322378082985,0.036749983829897026,0.8807439920062528,0.9697265625,0.9996872919459063,0.00307464599609375,0.6484375,0.787109375,0.9785969084423306,0.9355870694815557,77.0,186,0,0.0026755536679833967,0.0060697986275848916,0.4783736914396286,0.9270723462104797,0.47872452437877655,-0.00022250041365623474,0.0014934781938791275,0.001366102695465088,0.0017160553023606963,0.006291200600333972,0.40555555555555556,0.005463093519210815,-24.553183652284563,24.553183652284563,0.8430555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,25,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9660372441450158,0.024543938745718252,0.9029885773118769,0.9827252730582524,0.9992884934309298,0.00695037841796875,0.8984375,1.779296875,0.9862152084667244,0.9610293023947643,110.0,237,0,0.0010529925474680435,0.005717725591509423,0.09204163029789925,0.9962918162345886,0.09177053347229958,-2.6941299438476562e-05,0.0003791060298681259,0.00032998919486999513,0.001932640658582291,0.008358007283385992,0.4423611111111111,0.0011233724653720856,-41.69704092920354,41.69704092920354,0.6826388888888889,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,25,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9457010293819788,0.05305657881136794,0.853780810472079,0.9720928485576923,0.9992884934309298,0.00566864013671875,0.8359375,1.451171875,0.9806576402321083,0.9402419472380119,99.0,231,0,0.001484732904992317,0.006395445132238473,0.1561635062098503,0.9894221723079681,0.15654364228248596,3.3797696232795715e-05,0.0005952818319201469,0.0008895725011825561,0.0020106998922487253,0.007298734656802283,0.5368055555555555,0.0011712610721588135,34.655056489391015,34.655056489391015,0.6555555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,25,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9291355800146586,0.07431073180204861,0.7943119018735678,0.9632662259615384,0.9992884934309298,0.00373077392578125,0.72265625,0.955078125,0.9759536885854238,0.922726954492318,94.0,217,0,0.0022182376496949815,0.006497595842212409,0.2307843193411827,0.9769166111946106,0.23056398332118988,1.2740492820739746e-05,0.0011988282203674316,0.001429477334022522,0.002505940473690609,0.009059135954511613,0.5076388888888889,0.0013469010591506958,105.71812865497076,105.71812865497076,0.6625,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,26,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9650848664433173,0.024063509718909692,0.908688021864849,0.9822322512135921,0.9996262433082028,0.00714874267578125,0.92578125,1.830078125,0.9826681962755475,0.9594991268160369,134.0,249,0,0.0010863071566934,0.007016396233493401,0.04004253074526787,0.9992496371269226,0.04000944457948208,3.28761525452137e-05,0.00021888921037316322,0.00036168191581964493,0.0027037187839113112,0.016177284477941138,0.5861111111111111,0.002522250171750784,76.71974901205365,76.71974901205365,0.7368055555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,26,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9514769478853624,0.036975739869820834,0.8599907088610028,0.9751352163461539,0.9996262433082028,0.0050506591796875,0.83203125,1.29296875,0.9790381327584925,0.9457721259957612,107.0,239,0,0.0017405946812549151,0.0077547445191244735,0.07920616865158081,0.9970718324184418,0.07915513589978218,6.733834743499756e-05,0.000490172766149044,0.0006691943854093552,0.0034374912918565346,0.015053705682988245,0.5951388888888889,0.0018019042909145355,26.75896215976986,26.75896215976986,0.7166666666666667,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,26,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9184320507277706,0.056179611603977,0.8028046954714065,0.9574819711538461,0.9996262433082028,0.0043182373046875,0.78515625,1.10546875,0.9706883789785344,0.9094886421107098,102.0,236,0,0.002383445011842065,0.00834665590961978,0.14403080940246582,0.9904847145080566,0.14319847524166107,0.00013586506247520447,0.0011822301894426346,0.001536472886800766,0.004316661476644102,0.01948824004621868,0.5791666666666667,0.00246347114443779,18.131748512516793,18.131748512516793,0.7,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,27,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9613939822218917,0.018264400107817935,0.9046483953643323,0.9803170509708737,0.9996190650990286,0.0079193115234375,0.94140625,2.02734375,0.9721765145848915,0.9498631960363825,113.0,238,0,0.0011012731339839973,0.007842979778199706,0.022099941037595272,0.9997662901878357,0.021861422806978226,6.542331539094448e-05,0.00029904849361628294,0.0006074251607060433,0.004292933709200655,0.029504458823142055,0.6819444444444445,0.006978332065045834,106.664298856547,106.664298856547,0.8034722222222223,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,27,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9516199970678786,0.020014365232381426,0.8925153099675909,0.9752103365384616,0.9996190650990286,0.005035400390625,0.8359375,1.2890625,0.9699593044765076,0.9405247813411078,96.0,237,0,0.0017842289372950698,0.007263141319815785,0.046907056123018265,0.9989495873451233,0.046770647168159485,0.00014018546789884567,0.0007164841517806053,0.001200682669878006,0.005367881939120713,0.038400287448463875,0.6236111111111111,0.004950689151883125,35.315280721218684,35.315280721218684,0.7923611111111111,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,27,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9259259259259259,0.04441113329810553,0.831540160069942,0.9615384615384616,0.9996190650990286,0.00390625,0.7421875,1.0,0.9602414960977764,0.9098995695839311,88.0,218,0,0.002517764065124597,0.007142444203408639,0.10102668404579163,0.9953055679798126,0.10148809105157852,0.0004027262330055237,0.001628340221941471,0.0035163219086825847,0.0065787989892968,0.047293568603344494,0.6541666666666667,0.005260966718196869,13.0633822359536,13.0633822359536,0.7722222222222223,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,28,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9605554219834486,0.017264322448493075,0.9244397616368749,0.9798809162621359,0.9985755605239097,0.00809478759765625,0.9453125,2.072265625,0.9691204756410712,0.9484583701759665,115.0,240,0,0.0010356278964648536,0.007642299365509049,0.042254216969013214,0.9992140233516693,0.04247376136481762,1.721782609820366e-07,0.0003355426306370646,0.0008541792631149292,0.004107184867650451,0.0454313620800332,0.5118055555555555,0.008054070174694061,46777.509127789046,46777.509127789046,0.7527777777777778,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,28,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9450613676212741,0.030884864584131533,0.8620786123933417,0.9717548076923077,0.9985755605239097,0.0057373046875,0.87890625,1.46875,0.9572153201499669,0.9261349274615265,99.0,231,0,0.001466299370716065,0.0073363622867446045,0.08172211423516273,0.9970154464244843,0.0810529850423336,9.03161708265543e-06,0.0008394420146942139,0.0019827395677566527,0.005793448527295037,0.03730374975411592,0.5340277777777778,0.0063457973301410675,702.6202807388407,702.6202807388407,0.7416666666666667,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,28,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9334785766158316,0.027195897552968584,0.7933450087565674,0.9655949519230769,0.9985755605239097,0.0034942626953125,0.703125,0.89453125,0.9524787327662071,0.9109962675854149,76.0,208,0,0.0023794839233161006,0.00676982858498828,0.12375204265117645,0.9928704798221588,0.12025351077318192,0.00010233372449874878,0.0019995979964733124,0.004158681631088257,0.007810409097010312,0.06340078597721613,0.5604166666666667,0.004455786198377609,43.541718238077905,43.541718238077905,0.7173611111111111,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,29,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9654876821586971,0.017738090064406187,0.9304417222803021,0.9824408373786407,0.9991463291548226,0.0070648193359375,0.921875,1.80859375,0.9729881402222306,0.9543433172408096,96.0,231,0,0.0010768680805940995,0.007221620838515004,0.04172934778034687,0.9992672204971313,0.04206980764865875,1.974310725927353e-05,0.00022926926612854004,0.0003988245502114296,0.002494871593683225,0.02388114464969967,0.6020833333333333,0.005031852051615715,254.86626727675835,254.86626727675835,0.6902777777777778,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,29,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9511909124221326,0.022262516559021894,0.8919706387491504,0.9749849759615384,0.9991463291548226,0.0050811767578125,0.84375,1.30078125,0.9653785137320315,0.9377001455604076,89.0,224,0,0.0016418389556974973,0.007211483628482876,0.09421992674469948,0.9961523115634918,0.09212076663970947,3.111502155661583e-05,0.000566807109862566,0.0013059429824352265,0.0028771543377106366,0.04089968824430502,0.5458333333333333,0.003530498594045639,113.4660500755773,113.4660500755773,0.7083333333333334,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,29,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9334785766158316,0.03969601630917163,0.846286153468089,0.9655949519230769,0.9991463291548226,0.0034942626953125,0.701171875,0.89453125,0.9611078373600471,0.918985152083033,77.0,217,0,0.002597425568418233,0.006998470046699713,0.18206418305635452,0.9850372672080994,0.17651661485433578,0.00016745179891586304,0.0017045959830284119,0.004331956803798676,0.004183011911243286,0.06089838606693086,0.5868055555555556,0.0044476911425590515,26.561023359288097,26.561023359288097,0.6861111111111111,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,3,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9697088545910073,0.016660690787972943,0.9349607262479689,0.9846215109223301,0.9995946910332956,0.00618743896484375,0.8828125,1.583984375,0.9841974565430055,0.9639505437211381,98.0,239,0,0.0010217019164659247,0.005551208300975314,0.10337276384234428,0.9957457184791565,0.10347070917487144,2.6203691959381104e-05,0.0002858731895685196,0.0005141839385032654,0.0014904347883378465,0.014492298340720897,0.5576388888888889,0.002132400870323181,81.37787887404038,81.37787887404038,0.6361111111111111,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,3,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9521924035782373,0.027689985214566004,0.8922328516385093,0.9755108173076923,0.9995946910332956,0.004974365234375,0.82421875,1.2734375,0.9797739440809042,0.9454877603215199,93.5,226,0,0.001494230728168438,0.006109883525167052,0.1979510337114334,0.9847832024097443,0.1980890929698944,0.000122755765914917,0.0007024700753390789,0.0011495828628540039,0.0018477398471136621,0.016514588243345056,0.6229166666666667,0.0020129457116127014,16.397972808934206,16.397972808934206,0.6104166666666667,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,3,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9327767796958601,0.032720893616129065,0.8483113338966979,0.9652193509615384,0.9995946910332956,0.00353240966796875,0.6953125,0.904296875,0.9736100815418829,0.9249512066500307,71.0,224,0,0.002296914723062984,0.006102624464268231,0.3201204538345337,0.958554744720459,0.31914031505584717,0.00036929547786712646,0.0016568824648857117,0.0027126558125019073,0.002875710818718891,0.017057212309412994,0.6298611111111111,0.002442590892314911,6.614191179437517,6.614191179437517,0.60625,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,4,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9730619574977551,0.012463117745984742,0.9344142029198151,0.9863470873786407,0.9997539681388747,0.0054931640625,0.85546875,1.40625,0.9859908111772238,0.9679080528397641,93.0,223,0,0.0010073140883837023,0.004739920154079173,0.08497687056660652,0.9969976544380188,0.08500685170292854,2.2368505597114563e-05,0.00023848237469792366,0.0003839237615466118,0.0011948482555782514,0.005883710578972143,0.5847222222222223,0.001619528979063034,72.40219835123658,72.40219835123658,0.6180555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,4,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9614690415977316,0.018466033865886522,0.908920464646885,0.9803560697115384,0.9997539681388747,0.00399017333984375,0.74609375,1.021484375,0.9834612232734858,0.9556339062729543,81.0,225,0,0.0016434988917354918,0.005327891262917909,0.1569211333990097,0.9898387491703033,0.15634403377771378,8.820067159831524e-05,0.0006039859727025032,0.0010647758841514587,0.0015593614812549578,0.008410321999151413,0.6097222222222223,0.0017489567399024963,19.829290505492068,19.829290505492068,0.6055555555555555,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,4,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9393939393939394,0.018653884697305778,0.8815148956054545,0.96875,0.9997539681388747,0.003173828125,0.6484375,0.8125,0.9774212715389186,0.9329170901698853,73.0,205,0,0.002550563807124719,0.005729929388889058,0.2780241221189499,0.9680783748626709,0.2777513563632965,0.0002382919192314148,0.001391371712088585,0.0023948311805725097,0.002309026467728588,0.010485892835488297,0.6375,0.002521790564060211,10.582778350998968,10.582778350998968,0.6034722222222222,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,5,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9745394638310618,0.010355558676995225,0.955640601116895,0.9871055825242718,0.9997531885609477,0.00518798828125,0.83984375,1.328125,0.9844961240310077,0.9673941428837903,77.5,203,0,0.0010286650046969095,0.00475062978313745,0.059230007231235504,0.9984099566936493,0.05952277220785618,1.5457626432180405e-05,0.00020112283527851105,0.00029426999390125275,0.0015284777062453043,0.012787358647752826,0.5576388888888889,0.007470322772860527,483.27748154842595,483.27748154842595,0.7694444444444445,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,5,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9624087860249134,0.013435371527010798,0.9344619632347598,0.9808443509615384,0.9997531885609477,0.0038909912109375,0.74609375,0.99609375,0.9808049996280038,0.9546288818735775,73.0,176,0,0.0016796254034311265,0.005137207774163626,0.11748441308736801,0.993825227022171,0.11728434637188911,3.3099204301834106e-05,0.0004778709262609482,0.000718652456998825,0.0018565960142766875,0.015915993369010204,0.5451388888888888,0.006449244916439056,194.84592009003939,194.84592009003939,0.7638888888888888,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,5,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9484777517564403,0.01796527248666635,0.9203554523058847,0.9735576923076923,0.9997531885609477,0.002685546875,0.58203125,0.6875,0.9774212715389186,0.9396765263004517,59.0,131,0,0.0028796782947025086,0.005374808812751664,0.23070618510246277,0.9791277945041656,0.2301275059580803,0.00016359984874725342,0.0011804774403572083,0.0016146585345268249,0.0024604521032775117,0.018795521294271693,0.5784722222222223,0.005515769124031067,33.71500136624465,33.71500136624465,0.7590277777777777,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,6,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9757230630900644,0.018374426467179128,0.9426803212259633,0.9877123786407767,0.9998326342449901,0.00494384765625,0.8203125,1.265625,0.9899626429191352,0.9722133928622128,112.0,226,0,0.001083377905104283,0.004772992620614684,0.15004033595323563,0.9910527169704437,0.15002138167619705,1.0192394256591797e-05,0.00027502188459038734,0.0003815479576587677,0.0008904230085932353,0.0060241784685202155,0.525,0.0003138035535812378,30.788011695906434,30.788011695906434,0.5604166666666667,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,6,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.95656807172122,0.024374662552063664,0.9059345694036797,0.9778019831730769,0.9998326342449901,0.00450897216796875,0.7890625,1.154296875,0.9859764284648664,0.9529083840680701,107.0,212,0,0.001504692866275636,0.005815699852094866,0.25205570459365845,0.9749239087104797,0.25190621614456177,2.5130808353424072e-05,0.0005345866084098816,0.000815919041633606,0.0010592229532420047,0.006042973352103572,0.5222222222222223,0.0002995133399963379,11.918173732582272,11.918173732582272,0.5291666666666667,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,6,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9270411117544876,0.03879685270654132,0.8550595400363076,0.9621394230769231,0.9998326342449901,0.00384521484375,0.73046875,0.984375,0.9797739440809042,0.9202308069595981,92.0,199,0,0.002232382565806796,0.0063343565361509944,0.3634176403284073,0.9495206475257874,0.36318209767341614,0.00016915053129196167,0.0011714696884155273,0.002007654309272766,0.0016147963813799245,0.00782377543113531,0.5895833333333333,0.00038142502307891846,2.254944280491565,2.254944280491565,0.5090277777777777,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,7,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9762413340828181,0.01756425947213547,0.9400217801521826,0.9879778519417476,0.9997471586315754,0.0048370361328125,0.810546875,1.23828125,0.9884619735304099,0.9721396390657526,99.0,218,0,0.0011245869807741907,0.004771049147373942,0.10381732881069183,0.995506227016449,0.10421862453222275,5.558133125305176e-06,0.00020066648721694946,0.00023465603590011597,0.0009581849297010522,0.005555060456455591,0.5215277777777778,0.0008490700274705887,152.7617292225201,152.7617292225201,0.6465277777777778,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,7,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.960963393975105,0.027569776442297744,0.9068901303538176,0.9800931490384616,0.9997471586315754,0.0040435791015625,0.7578125,1.03515625,0.984939983598002,0.9569276001470047,89.0,204,0,0.0016995707608920237,0.00601101290303452,0.17970234900712967,0.9866175353527069,0.17978644371032715,-2.9742717742919922e-05,0.0004973122850060463,0.0005158603191375733,0.0013810950168409643,0.00746541386745673,0.4652777777777778,0.001040291041135788,-34.97632765531062,34.97632765531062,0.6298611111111111,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,7,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9333381846192721,0.03944558893881289,0.8662554324968458,0.9655198317307692,0.9997471586315754,0.00350189208984375,0.6953125,0.896484375,0.9785969084423306,0.9281575898030128,78.5,192,0,0.0024841008644488783,0.006604539140086333,0.2798914909362793,0.968898594379425,0.2800709903240204,-7.940828800201416e-05,0.0009924322366714478,0.0011118486523628234,0.0018374475663432786,0.008079540371154492,0.45902777777777776,0.0014563053846359253,-18.339463313942577,18.339463313942577,0.625,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,8,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9770192512897753,0.009703492224883425,0.9632925058635197,0.9883760618932038,0.9997538404816759,0.00467681884765625,0.80078125,1.197265625,0.9876375697271219,0.9712918660287081,81.0,197,0,0.001141075688975835,0.004446915418447337,0.07929687201976776,0.9973006844520569,0.0791393406689167,-8.502975106239319e-06,0.00019311904907226562,0.0002303279936313629,0.001066417468764248,0.005716386024944963,0.4756944444444444,0.0013353042304515839,-157.03964950711938,157.03964950711938,0.6395833333333333,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,8,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9602414960977764,0.014135846127519835,0.938829012525488,0.9797175480769231,0.9997538404816759,0.004119873046875,0.76171875,1.0546875,0.9833134684147795,0.9542701975162122,86.0,168,0,0.0016686409807018686,0.00558148044775187,0.1315578669309616,0.992526650428772,0.1318766251206398,-1.1729076504707336e-05,0.0004551718011498451,0.0004811137914657593,0.0013956661232597247,0.007229341677413395,0.4722222222222222,0.0015979520976543427,-136.23852628235667,136.23852628235667,0.6340277777777777,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,8,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9402419472380119,0.028492981612919355,0.897093509785481,0.9692007211538461,0.9997538404816759,0.0031280517578125,0.65234375,0.80078125,0.9780089153046062,0.9338999157749394,70.5,162,0,0.002517139782585726,0.006017971275545037,0.21836752444505692,0.9801491796970367,0.21833015233278275,-2.393871545791626e-05,0.0008986275643110275,0.0008892357349395752,0.0018845929926469464,0.007630922939784922,0.4847222222222222,0.0020916182547807693,-87.37387177093059,87.37387177093059,0.6527777777777778,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,9,0.8,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9777977797779778,0.009712954487369196,0.9591169591787022,0.9887742718446602,0.9997771505264128,0.0045166015625,0.7890625,1.15625,0.9887244279720626,0.9733572818440354,81.0,218,0,0.0011975225548816729,0.004416032322486956,0.134153313934803,0.9923824369907379,0.13423114269971848,-2.4590641260147095e-05,0.0002563539892435074,0.0002821147441864014,0.0010231044621242431,0.004522858862530958,0.4326388888888889,0.0008088573813438416,-32.89289501590668,32.89289501590668,0.6569444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,9,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.9621195371803375,0.021071457307691888,0.9285696181205669,0.9806941105769231,0.9997771505264128,0.0039215087890625,0.740234375,1.00390625,0.986124580380455,0.9585111078416949,86.0,198,0,0.0018730725285764594,0.005708177705879105,0.21717388927936554,0.9811645448207855,0.21634960919618607,-1.5523284673690796e-05,0.00046259723603725433,0.0005632489919662476,0.001132874043882193,0.0040159761892683225,0.47638888888888886,0.0009883753955364227,-63.67050635949124,63.67050635949124,0.6611111111111111,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,9,0.95,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,1440,0.940807697915148,0.03499563506414316,0.8839246615026468,0.9695012019230769,0.9997771505264128,0.0030975341796875,0.640625,0.79296875,0.9800684218354901,0.9361501084139827,76.0,184,0,0.002581033105355567,0.006188790776693327,0.3044358491897583,0.9632861912250519,0.3046976178884506,7.651746273040771e-06,0.0009155198931694031,0.001109197735786438,0.0014874929697264714,0.004784549649141208,0.5076388888888889,0.0016769319772720337,219.15676728334955,219.15676728334955,0.6826388888888889,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5,0,0.8,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,1440,0.9646456186382751,0.01449274585206406,0.9416289221276554,0.9820047026699029,0.9997384809151066,0.00724029541015625,0.9140625,1.853515625,0.9646822144400566,0.9944782723800158,102.0,220,0,0.0011201339456768822,0.007155185757663924,0.07038362696766853,0.9978975057601929,0.07027759402990341,2.0093051716685295e-05,0.0006541210459545255,0.0009645700454711914,0.004302780889920862,0.05034952461429541,0.5569444444444445,7.993169128894806e-05,3.978076223362959,3.978076223362959,0.5388888888888889,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
