arm,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics,region
V0,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,7200,1.0,0.0,1.0,0.9999897436782492,0.0,0.0,0.0,1.0,,0.0012974418366165366,0.3197249472141266,0.9576036930084229,0.3197249472141266,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,301.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
V0_FP64,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,7200,0.9888194672804999,0.007790056758390729,0.9943783068783069,0.9999999999999996,0.35416666666666663,0.3333333333333333,0.0011351495726495727,0.0,0.0010989015751470747,0.0012974418366165366,0.3202742338180542,0.957416296005249,0.3197249472141266,0.00036691129207611084,0.000658063217997551,0.001277906162601069,0.0012863779966487002,0.0035864386315715494,0.9247222222222222,-0.001606374979019165,4.378101774763433,0.2363888888888889,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,unaffected
VA_FP8,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9872109187413117,0.006273093111245354,0.993564306064306,0.9999603984846044,0.40544871794871795,0.375,0.0012995151216305062,0.0,0.0015557379956061875,0.0012974418366165366,0.31947699189186096,0.9575624167919159,0.3197249472141266,-1.3932585716247559e-06,0.00022793002426624298,-5.0064580274417604e-06,0.0003812862743359082,0.001243713660763678,0.4965277777777778,-0.0020751208066940308,1489.4010695187167,0.25875,9.292211871070322e-07,302.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
VA_NVFP4,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9702300405953992,0.011536321281505169,0.9848901098901099,0.9996752185172955,0.9519230769230769,0.7163461538461539,0.00305103550295858,0.0,0.003580418579391431,0.0012974418366165366,0.31955307722091675,0.9575425684452057,0.3197249472141266,-5.85019588470459e-05,0.0005210340023040771,-0.00018163571053570414,0.0008329587512841031,0.0034484209498715037,0.43777777777777777,-0.0048569440841674805,83.0219052470708,0.26319444444444445,0.08985430002212524,301.5,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
VA_NVFP4_VB_FP64,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9701806700578846,0.011585332542523141,0.9848646723646723,0.9996757641118221,0.953525641025641,0.717948717948718,0.003056171926364234,0.0,0.003065979764887215,0.0012974418366165366,0.31989070773124695,0.957362174987793,0.3197249472141266,0.00030813366174697876,0.0007782205939292908,0.0010186241238975303,0.0013565156380973612,0.0047653273150482294,0.7590277777777777,-0.004811897873878479,15.616268104553038,0.25277777777777777,0.08985430002212524,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,unaffected
VB_BF16_LOW,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9619213973799127,0.022212020148447253,0.9805911680911681,0.9998483848731736,1.2227564102564101,0.8173076923076923,0.003919091058514136,0.0,0.004917068828877292,0.0012974418366165366,0.3196867108345032,0.9575559794902802,0.3197249472141266,-8.869171142578125e-05,0.0004546605050563812,-0.00031695275550932037,0.0007326031100215326,0.002576444349457635,0.37166666666666665,-0.005841784179210663,65.86617943548387,0.2726388888888889,0.0,302.0,0,36,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
VB_FP32,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,7200,0.9888194672804999,0.007790056758390729,0.9943783068783069,0.9999999995053201,0.35416666666666663,0.3333333333333333,0.0011351495726495727,0.0,0.0010989015751470747,0.0012974418366165366,0.3202742338180542,0.957416296005249,0.3197249472141266,0.00036691129207611084,0.000658063217997551,0.001277906162601069,0.0012863779966487002,0.0035864386315715494,0.9247222222222222,-0.001620456576347351,4.416480526337164,0.2325,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,unaffected
VC_GATE_NVFP4,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,7200,1.0,0.0,1.0,0.9999897436782492,0.0,0.0,0.0,1.0,,0.0012974418366165366,0.3197249472141266,0.9576036930084229,0.3197249472141266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,301.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
VD_TORCH_TOPK,0.9,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,7200,1.0,0.0,1.0,0.9999897436782492,0.0,0.0,0.0,0.9998611111111111,,0.0012974418366165366,0.3197249472141266,0.9576036930084229,0.3197249472141266,0.0,0.0,0.0,0.0,0.0,0.0001388888888888889,0.0,,0.0001388888888888889,0.0,301.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,unaffected
V0,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999901301040555,0.0,0.0,0.0,1.0,,0.002020461239201225,0.23221831023693085,0.97508105635643,0.23221831023693085,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,235.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
V0_FP64,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,8640,0.9846933704403141,0.012294393266077064,0.9922876602564102,0.9999999999999996,0.24679487179487178,0.2387820512820513,0.0007910092044707429,0.0,0.0011440051369032286,0.002020461239201225,0.23252003639936447,0.9749880433082581,0.23221831023693085,0.0003161206841468811,0.0006650686264038086,0.001471481531674622,0.0017060212792652865,0.00650732111538041,0.8168981481481481,-0.0008969232439994812,2.8372811049046645,0.3736111111111111,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,affected
VA_FP8,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,8640,0.9820338478336393,0.01207130611918128,0.9909354967948718,0.9999553065486761,0.29006410256410253,0.27884615384615385,0.0009296926364234057,0.0,0.0017055798316644617,0.002020461239201225,0.23232603818178177,0.9750904142856598,0.23221831023693085,-8.210539817810059e-06,0.0003782622516155243,-3.6822808036167397e-05,0.0008135122867321176,0.003218586066550596,0.48541666666666666,-0.0012131035327911377,147.74954627949182,0.3787037037037037,9.854635209194385e-06,235.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
VA_NVFP4,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,8640,0.9524787327662071,0.02610277919691273,0.9756610576923077,0.9994697791356679,0.7788461538461539,0.6306089743589743,0.002496301775147929,0.0,0.004157046631200795,0.002020461239201225,0.23290041834115982,0.9751103818416595,0.23221831023693085,2.0191073417663574e-05,0.0011282823979854584,8.49159506190619e-05,0.0022905023430788746,0.014014615845474813,0.5146990740740741,-0.0029655396938323975,146.8738007380074,0.38819444444444445,0.08339110389351845,237.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
VA_NVFP4_VB_FP64,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,8640,0.9523832803715473,0.026304619086845338,0.9756109775641025,0.9994752592121215,0.780448717948718,0.6330128205128205,0.0025014381985535832,0.0,0.0036766985343026936,0.002020461239201225,0.23302429169416428,0.9750243723392487,0.23221831023693085,0.0003191158175468445,0.0013269111514091492,0.001300335633482006,0.0028265192292932957,0.015495270182034329,0.6737268518518519,-0.0029700174927711487,9.307020615909037,0.3840277777777778,0.08339110389351845,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,affected
VB_BF16_LOW,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,8640,0.9506667317930934,0.03352823395177651,0.9747095352564102,0.99983086555384,0.8092948717948718,0.6522435897435898,0.0025938938198553584,0.0,0.004349535589818182,0.002020461239201225,0.2321382611989975,0.9751389026641846,0.23221831023693085,-0.00011648237705230713,0.0008384957909584045,-0.0004907705457938853,0.0017284470085105373,0.008375589543475925,0.4111111111111111,-0.002919711172580719,25.06569016246642,0.3988425925925926,0.0,236.5,0,12,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
VB_FP32,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,8640,0.9846933704403141,0.012294393266077064,0.9922876602564102,0.9999999994261713,0.24679487179487178,0.2387820512820513,0.0007910092044707429,0.0,0.0011440051369032286,0.002020461239201225,0.23252003639936447,0.9749880433082581,0.23221831023693085,0.0003161206841468811,0.0006650686264038086,0.001471481531674622,0.0017075521196058276,0.00650732111538041,0.8168981481481481,-0.000896800309419632,2.8368922199439064,0.3747685185185185,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,affected
VC_GATE_NVFP4,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999901301040555,0.0,0.0,0.0,1.0,,0.002020461239201225,0.23221831023693085,0.97508105635643,0.23221831023693085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,235.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
VD_TORCH_TOPK,0.95,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,8640,1.0,0.0,1.0,0.9999901301040555,0.0,0.0,0.0,1.0,,0.002020461239201225,0.23221831023693085,0.97508105635643,0.23221831023693085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,235.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,affected
V0,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,43200,1.0,0.0,1.0,0.9999895437920592,0.0,0.0,0.0,1.0,,0.002095591570336031,0.3497391641139984,0.9514458477497101,0.3497391641139984,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,243.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
V0_FP64,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,43200,0.9840031794922748,0.011219705739860308,0.9919370993589743,0.9999999999999996,0.2580128205128205,0.2483974358974359,0.0008269641683103222,0.0,0.00120020707501854,0.002095591570336031,0.35023945569992065,0.9511892199516296,0.3497391641139984,0.0004999935626983643,0.0009489096701145172,0.0015126574862697284,0.00156917281136242,0.004909432658602398,0.8957407407407407,-0.0018600523471832275,3.720152589855159,0.27956018518518516,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,all
VA_FP8,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,43200,0.9826242367075411,0.009829138265276538,0.9912359775641025,0.9999580367564629,0.28044871794871795,0.2692307692307692,0.0008988740959894806,0.0,0.0017655013849187675,0.002095591570336031,0.34967587888240814,0.951444536447525,0.3497391641139984,-3.941357135772705e-06,0.0003696717321872711,-1.1180071085808504e-05,0.0005388608879596387,0.0019845243617228696,0.4930555555555556,-0.002281293272972107,578.8090737240076,0.30344907407407407,1.401982785864675e-06,243.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
VA_NVFP4,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,43200,0.9601452832040837,0.018714147600197295,0.979667467948718,0.9996695662304294,0.6506410256410257,0.5576923076923077,0.002085387902695595,0.0,0.003557433973298076,0.002095591570336031,0.34936872124671936,0.951413094997406,0.3497391641139984,6.83218240737915e-06,0.0008296370506286621,2.113452342066723e-05,0.0011615246117639229,0.0057416267081997294,0.5057638888888889,-0.005449146032333374,797.5703380588877,0.3046990740740741,0.0880279578268528,244.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
VA_NVFP4_VB_FP64,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,43200,0.9599528857479388,0.018708644392526175,0.9795673076923077,0.9996731379467548,0.6538461538461539,0.5625,0.002095660749506903,0.0,0.0030103980994208167,0.002095591570336031,0.34980663657188416,0.9511739015579224,0.3497391641139984,0.0005190223455429077,0.0012622885406017303,0.0015118777871382973,0.0019797652646330504,0.007694183901837676,0.7775462962962963,-0.005442336201667786,10.48574545663346,0.29256944444444444,0.0880279578268528,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,all
VB_BF16_LOW,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,43200,0.9464834040064337,0.03279324367825365,0.9725060096153846,0.9998349180054558,0.8798076923076923,0.6891025641025641,0.002819896449704142,0.0,0.005229096318853028,0.002095591570336031,0.34956301748752594,0.9514606595039368,0.3497391641139984,-9.57101583480835e-05,0.0007740985602140427,-0.00028647939592785405,0.0010984028844873938,0.0042811544958284075,0.4228240740740741,-0.00646953284740448,67.5950490425035,0.32263888888888886,0.0,243.0,0,372,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
VB_FP32,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,43200,0.9840031794922748,0.011219705739860308,0.9919370993589743,0.9999999994261715,0.2580128205128205,0.2483974358974359,0.0008269641683103222,0.0,0.001200220758624968,0.002095591570336031,0.35023945569992065,0.9511892199516296,0.3497391641139984,0.0004999116063117981,0.0009489096701145172,0.0015127304770572586,0.00156917281136242,0.004909432658602398,0.8957175925925925,-0.001863822340965271,3.7283037989775996,0.277662037037037,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,all
VC_GATE_NVFP4,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,43200,1.0,0.0,1.0,0.9999895437920592,0.0,0.0,0.0,1.0,,0.002095591570336031,0.3497391641139984,0.9514458477497101,0.3497391641139984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,243.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
VD_TORCH_TOPK,0.95,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,43200,1.0,0.0,1.0,0.9999895437920592,0.0,0.0,0.0,0.9999305555555555,,0.002095591570336031,0.3497391641139984,0.9514458477497101,0.3497391641139984,0.0,0.0,0.0,0.0,0.0,4.6296296296296294e-05,0.0,,2.3148148148148147e-05,0.0,243.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,all
V0,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999864906128999,0.0,0.0,0.0,1.0,,0.002116779254409831,0.3815566450357437,0.9441673457622528,0.3815566450357437,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,245.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
V0_FP64,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,8640,0.9838060702399285,0.012202696760638121,0.9918369391025641,0.9999999999999996,0.26121794871794873,0.2532051282051282,0.0008372370151216305,0.0,0.0012229932173409685,0.002116779254409831,0.3822885751724243,0.9439926147460938,0.3815566450357437,0.0005258321762084961,0.00103851780295372,0.00140231655295115,0.0014240805553542538,0.0047899453307767206,0.8984953703703704,-0.002030417323112488,3.8613409657673996,0.2741898148148148,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,broad
VA_FP8,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,8640,0.9828211111662778,0.010122509591006246,0.9913361378205128,0.9999574084873992,0.27724358974358976,0.266025641025641,0.0008886012491781723,0.0,0.001790169892819975,0.002116779254409831,0.3815939128398895,0.9441131055355072,0.3815566450357437,-9.08970832824707e-07,0.0003580637276172638,-2.283589166661001e-06,0.0004833846239410243,0.001664994525496615,0.4984953703703704,-0.0025375783443450928,2791.7049180327867,0.30995370370370373,1.401982785864675e-06,245.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VA_NVFP4,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,8640,0.9613967879770149,0.015376935883650189,0.9803185096153846,0.9996812796984721,0.6298076923076923,0.5464743589743589,0.0020186143984220906,0.0,0.003524668890531558,0.002116779254409831,0.3816564083099365,0.9440507590770721,0.3815566450357437,1.52587890625e-05,0.000807739794254303,4.230687577803966e-05,0.0010276718485337862,0.00440469552262621,0.5114583333333333,-0.005833983421325684,382.3359375,0.30821759259259257,0.08881035447120667,244.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VA_NVFP4_VB_FP64,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,8640,0.9610596883829452,0.01556457202114625,0.9801432291666667,0.9996847245703012,0.6354166666666666,0.5496794871794872,0.00203659188034188,0.0,0.0030189868490236925,0.002116779254409831,0.38226184248924255,0.9439476132392883,0.3815566450357437,0.0005648136138916016,0.001347023993730545,0.0014865481898079756,0.0019150841969713757,0.0066694168454724785,0.7805555555555556,-0.005877554416656494,10.40618404390038,0.29618055555555556,0.08881035447120667,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,broad
VB_BF16_LOW,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,8640,0.9443984614635571,0.034986791982203,0.9714042467948718,0.9998095408271301,0.9150641025641025,0.7067307692307693,0.002932897764628534,0.0,0.0055560017524431855,0.002116779254409831,0.38149552047252655,0.944172203540802,0.3815566450357437,-5.6937336921691895e-05,0.0007781311869621277,-0.00016346479440601535,0.0009893725715093887,0.00368254884391123,0.4579861111111111,-0.007253170013427734,127.38864171682806,0.3296296296296296,0.0,245.0,0,168,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VB_FP32,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,8640,0.9838060702399285,0.012202696760638121,0.9918369391025641,0.9999999993865968,0.26121794871794873,0.25240384615384615,0.0008372370151216305,0.0,0.0012229932173409685,0.002116779254409831,0.3822885751724243,0.9439926147460938,0.3815566450357437,0.000525742769241333,0.001038726419210434,0.00140231655295115,0.0014240805553542538,0.0047899453307767206,0.8983796296296296,-0.002044208347797394,3.888229125333031,0.2767361111111111,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,broad
VC_GATE_NVFP4,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999864906128999,0.0,0.0,0.0,1.0,,0.002116779254409831,0.3815566450357437,0.9441673457622528,0.3815566450357437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,245.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VD_TORCH_TOPK,0.95,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,8640,1.0,0.0,1.0,0.9999864906128999,0.0,0.0,0.0,1.0,,0.002116779254409831,0.3815566450357437,0.9441673457622528,0.3815566450357437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,245.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,broad
V0,0.95,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,7200,1.0,0.0,1.0,0.9999897436782492,0.0,0.0,0.0,1.0,,0.0020706229620728774,0.4028393477201462,0.9362182021141052,0.4028393477201462,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,249.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
