arm,timestep,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics
VA_NVFP4,25,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9639045979837718,0.013044771256316645,0.981620592948718,0.9996811064696346,0.5881410256410257,0.5160256410256411,0.0018850673898750821,0.0,0.0031609838762311215,0.002115493289704402,0.3494021147489548,0.951615035533905,0.349918469786644,2.1889805793762207e-05,0.0008490011096000671,5.4936060813192715e-05,0.0011924784801836449,0.005788259726969804,0.5119444444444444,-0.003325238823890686,151.90810074880872,0.37666666666666665,0.08728744089603424,229.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,40,0.8,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9784400760938491,0.006319147828066196,0.9891025641025641,0.9996672511119334,1.3621794871794872,0.8493589743589743,0.004365959894806049,0.0,0.0036031389525071757,0.0008322675423859048,0.15782733261585236,0.9888313114643097,0.15788117796182632,-3.8504600524902344e-05,0.000393599271774292,-0.00023932580334452415,0.0012771252787234766,0.0060303321327817615,0.4434722222222222,0.0020584315061569214,53.4593653250774,0.6047222222222223,0.08730776235461235,304.0,0,48,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,40,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9709708956907573,0.009820860074335025,0.9852716727716728,0.9996672511119334,0.9278846153846153,0.7083333333333334,0.0029739891518737673,0.0,0.0034002038451276884,0.0012858381282090802,0.22696035355329514,0.9786092042922974,0.22702962160110474,-1.8075108528137207e-05,0.000584382563829422,-7.373245633116478e-05,0.0012712699051296483,0.007484074546284499,0.48125,0.00043579190969467163,24.110057708161584,0.5183333333333333,0.08730776235461235,281.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,40,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9642909842113029,0.012155734124884576,0.9818209134615384,0.9996672511119334,0.5817307692307692,0.5144230769230769,0.0018645216962524655,0.0,0.0032186956693267673,0.002158822001768223,0.29163768887519836,0.9669331312179565,0.29188767075538635,3.118440508842468e-05,0.0007111504673957825,0.00010050347818614561,0.0012041171106779353,0.006697914794535141,0.5251388888888889,-0.0005709081888198853,18.307490144546648,0.4772222222222222,0.08730776235461235,228.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,48,0.8,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9776625549878931,0.007094926459994322,0.9887051282051282,0.9996361603983681,1.4118589743589742,0.8605769230769231,0.004525189020381328,0.0,0.0036743038607374877,0.0008203869404046719,0.1401536837220192,0.9912293553352356,0.14028222858905792,-1.86040997505188e-05,0.0003613363951444626,-0.00013592066517903125,0.0013019212808183225,0.0061995438575361324,0.4652777777777778,0.0031411349773406982,168.84100921105326,0.6615277777777778,0.08737103268504143,300.0,0,60,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,48,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9695390781563126,0.01079274772735439,0.9845339845339846,0.9996361603983681,0.9743589743589743,0.7291666666666666,0.0031229454306377384,0.0,0.003478263025658553,0.0012563140557701779,0.2032713070511818,0.9828629791736603,0.2033066675066948,1.2118369340896606e-05,0.0005187243223190308,5.431816490612442e-05,0.0012618376868674844,0.0076886025157416275,0.5144444444444445,0.0016551390290260315,136.58100215185982,0.5558333333333333,0.08737103268504143,280.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,48,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9630357845064884,0.012746019514465634,0.9811698717948718,0.9996361603983681,0.6025641025641025,0.5272435897435898,0.0019312952005259697,0.0,0.0032784017238071204,0.0021376999995817835,0.25773176550865173,0.9734610915184021,0.2576444298028946,4.8454850912094116e-05,0.000618327409029007,0.00017431963216739326,0.0011648682475600346,0.006751904163290703,0.5469444444444445,0.00064888596534729,13.391558391635273,0.5156944444444445,0.08737103268504143,224.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4_VB_FP64,0,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9733346826220052,0.011019841020947885,0.9864871794871795,0.9996614846799698,1.689102564102564,0.905448717948718,0.0054137902695595005,0.0,0.004048948570577941,0.0008702760592591352,0.24893004447221756,0.9714975953102112,0.24846188724040985,0.00024137645959854126,0.0006892643868923187,0.0009944363175693823,0.0014592383073165779,0.005932516598331987,0.7361111111111112,-0.0033624693751335144,13.930394789641015,0.14458333333333334,0.08894763514399529,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,0,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9626560159760359,0.018687708712666562,0.980972730972731,0.9996614846799698,1.1987179487179487,0.8060897435897436,0.0038420447074293228,0.0,0.0039224194718885,0.0013249281927685229,0.3552270233631134,0.945475310087204,0.3552883416414261,0.0004824399948120117,0.0013601183891296387,0.0014665618283596017,0.001995937468557311,0.008184805349112225,0.7805555555555556,-0.006495252251625061,13.463337039782555,0.1213888888888889,0.08894763514399529,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,0,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9490483162518302,0.02685652320854326,0.9738581730769231,0.9996614846799698,0.8365384615384616,0.6634615384615384,0.002681213017751479,0.0,0.00373823237615163,0.002038701131499958,0.4460761845111847,0.9187974333763123,0.44476231932640076,0.0007750988006591797,0.0018537938594818115,0.0017875297031883148,0.0022912044878041007,0.009214638477320982,0.7951388888888888,-0.011024504899978638,14.22335435250692,0.11583333333333333,0.08894763514399529,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,1,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9749835418038183,0.009845538695076761,0.9873333333333333,0.9996753642424989,1.5833333333333333,0.8862179487179487,0.005074786324786325,0.0,0.0038998451389612716,0.0008704715584485266,0.2612677961587906,0.9688390791416168,0.2610492706298828,0.00022454559803009033,0.0006646066904067993,0.000898722040301766,0.0013584416747928923,0.0053640374773882265,0.7193055555555555,-0.0033882111310958862,15.08918972725463,0.1688888888888889,0.0885845273733139,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,1,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9647649748856736,0.01626755007015368,0.9820665445665445,0.9996753642424989,1.1298076923076923,0.7836538461538461,0.003621178500986193,0.0,0.0037152796284807546,0.0013159938831072454,0.3719720095396042,0.9406414031982422,0.37121522426605225,0.00046871602535247803,0.001238219439983368,0.00134243706981036,0.0017504602088861307,0.007376181849794004,0.7740277777777778,-0.007085099816322327,15.115975202670482,0.1363888888888889,0.0885845273733139,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,1,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9516199970678786,0.02550123438044183,0.9752103365384616,0.9996753642424989,0.7932692307692307,0.6410256410256411,0.0025425295857988165,0.0,0.0035070933297225116,0.002021851801271911,0.4618128836154938,0.9131324589252472,0.4605793207883835,0.0006683319807052612,0.0016526281833648682,0.0015365186491861347,0.0019724352149991706,0.008044462850709446,0.7863888888888889,-0.011454850435256958,17.13946177342757,0.12194444444444444,0.0885845273733139,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,10,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9781891960436216,0.007792810903919922,0.9889743589743589,0.9997171521749261,1.3782051282051282,0.8493589743589743,0.00441732412886259,0.0,0.00329877762808589,0.0008283295900916512,0.23472750931978226,0.9749889075756073,0.23449409008026123,0.00017046183347702026,0.0005417913198471069,0.0007504078914482408,0.0012839085667228367,0.004505738359923595,0.6859722222222222,-0.0019464045763015747,11.418418637178199,0.30236111111111114,0.08784649893641472,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,10,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9697364465377293,0.011580112442205914,0.9846357346357346,0.9997171521749261,0.967948717948718,0.7227564102564102,0.0031023997370151217,0.0,0.003035301739889827,0.001280864905300533,0.32291798293590546,0.9553028345108032,0.32237114012241364,0.00035236775875091553,0.0009193196892738342,0.0011468181385275202,0.0015319103094451761,0.0057998553764414635,0.7508333333333334,-0.004355385899543762,12.36034169239227,0.23402777777777778,0.08784649893641472,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,10,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9606264421424714,0.01738244044489312,0.9799178685897436,0.9997171521749261,0.6426282051282051,0.5512820512820513,0.002059705785667324,0.0,0.002855727131448992,0.0020630188934947793,0.395405113697052,0.9367555677890778,0.39509396255016327,0.0004796236753463745,0.0011858940124511719,0.001265279447355166,0.0016630490282608964,0.006166963747804084,0.7630555555555556,-0.006809636950492859,14.197874918445335,0.20458333333333334,0.08784649893641472,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,25,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9785906346709959,0.006722240691688919,0.9891794871794872,0.9996843777800992,1.3525641025641024,0.8461538461538461,0.0043351413543721235,0.0,0.0031966819633618745,0.0008171052578908428,0.1905905082821846,0.9836848080158234,0.19045055657625198,0.0001238398253917694,0.0004844777286052704,0.0006304274243672792,0.001388228592380992,0.005200881383584571,0.6476388888888889,3.7375837564468384e-05,0.30180789940739405,0.49125,0.08728744089603424,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,25,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9713662462703407,0.010281162158712998,0.985475172975173,0.9996843777800992,0.9150641025641025,0.7019230769230769,0.002932897764628534,0.0,0.002881711586927019,0.0012787789266221793,0.27533893287181854,0.9681062698364258,0.2748807519674301,0.0003309100866317749,0.0008221901953220367,0.0011618098481962547,0.0016638501386824387,0.006877242409930694,0.7327777777777778,-0.0016051381826400757,4.8506777142342505,0.40791666666666665,0.08728744089603424,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,25,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9636149080538893,0.013112760601611928,0.9814703525641025,0.9996843777800992,0.592948717948718,0.5224358974358975,0.0019004766600920447,0.0,0.002651455447345618,0.002115493289704402,0.35007497668266296,0.9514236450195312,0.349918469786644,0.0005281120538711548,0.0011552758514881134,0.0015032706987233356,0.0019624789449992066,0.006979825460558942,0.7713888888888889,-0.00319710373878479,6.053835952710138,0.35347222222222224,0.08728744089603424,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,40,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9784902597402597,0.0063446261350200706,0.9891282051282051,0.9996696220410242,1.358974358974359,0.8493589743589743,0.004355687047994741,0.0,0.003274003970804327,0.0008322675423859048,0.1579209864139557,0.9887977242469788,0.15788117796182632,0.00010403245687484741,0.00043720565736293793,0.0006400447694197586,0.001488084988453322,0.0064051166515971675,0.6405555555555555,0.0020491182804107666,19.69691327078708,0.5911111111111111,0.08730776235461235,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,40,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9709214880176477,0.009722156754750855,0.9852462352462352,0.9996696220410242,0.9294871794871794,0.7115384615384616,0.0029791255752794213,0.0,0.002962061123703813,0.0012858381282090802,0.2273852601647377,0.9785343408584595,0.22702962160110474,0.0002618730068206787,0.0007248185575008392,0.0011153381837569493,0.0017886122772014464,0.008142691302747068,0.7208333333333333,0.000571519136428833,2.182428587686355,0.5061111111111111,0.08730776235461235,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,40,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9639045979837718,0.012150955881759407,0.981620592948718,0.9996696220410242,0.5881410256410257,0.5192307692307693,0.0018850673898750821,0.0,0.002713906709660143,0.002158822001768223,0.29228316247463226,0.9668117165565491,0.29188767075538635,0.00045508891344070435,0.0010131262242794037,0.0015719474391363624,0.00206466793848218,0.008085137610038748,0.7819444444444444,-0.0005851686000823975,1.2858335652657946,0.46125,0.08730776235461235,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,48,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9776750908813705,0.007095286086579722,0.9887115384615385,0.9996401784724924,1.411057692307692,0.8605769230769231,0.004522620808678501,0.0,0.0033779892329395705,0.0008203869404046719,0.14020787924528122,0.9912113845348358,0.14028222858905792,0.00010889768600463867,0.0004114210605621338,0.0007795732233485242,0.0016730272121840179,0.006396313593895006,0.6472222222222223,0.003081277012825012,28.295155993431855,0.6402777777777777,0.08737103268504143,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,48,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9695884165435006,0.010792207329355485,0.984559422059422,0.9996401784724924,0.9727564102564102,0.7307692307692307,0.0031178090072320843,0.0,0.0030752734625108997,0.0012563140557701779,0.20356380939483643,0.982814222574234,0.2033066675066948,0.00025659799575805664,0.0006655864417552948,0.0012608847457177856,0.0018982751150986034,0.008325576570517672,0.7281944444444445,0.0016564428806304932,6.455400696864111,0.5436111111111112,0.08737103268504143,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,48,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9627463508133878,0.012621359527793308,0.9810196314102564,0.9996401784724924,0.6073717948717948,0.532051282051282,0.0019467044707429323,0.0,0.002800572039925792,0.0021376999995817835,0.25810055434703827,0.9733501970767975,0.2576444298028946,0.00038260966539382935,0.0008566007018089294,0.001464334041887017,0.0019725928640420575,0.007964484065271185,0.7673611111111112,0.000760544091463089,1.9877806554631667,0.49833333333333335,0.08737103268504143,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VB_BF16_LOW,0,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9706424799777671,0.025188307413985922,0.9851025641025641,0.9997628407989806,1.8621794871794872,0.9278846153846154,0.005968523997370152,0.0,0.005488838126822545,0.0008702760592591352,0.24802665412425995,0.9717942476272583,0.24846188724040985,-8.52346420288086e-05,0.0003531593829393387,-0.0004287496063470097,0.000719992460307835,0.0029801308347572565,0.31555555555555553,-0.004170581698417664,48.930594405594405,0.15777777777777777,0.0,383.0,0,144,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,0,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9523241954707986,0.03727193857070721,0.9755799755799756,0.9997628407989806,1.5384615384615383,0.8862179487179487,0.004930966469428008,0.0,0.006339293547495257,0.0013249281927685229,0.3547862023115158,0.9457953870296478,0.3552883416414261,-0.00017090141773223877,0.0006780382245779037,-0.0005708816490682297,0.0009392557469716043,0.004325039126105838,0.2906944444444444,-0.009119704365730286,53.362368122765716,0.12930555555555556,0.0,351.0,0,60,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,0,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9303944315545244,0.05456473880116042,0.9639423076923077,0.9997628407989806,1.1538461538461537,0.7964743589743589,0.0036982248520710057,0.0,0.006692907453163288,0.002038701131499958,0.4444291740655899,0.9194060266017914,0.44476231932640076,-0.00028981268405914307,0.0012062937021255493,-0.0007356501184278071,0.0012733642328640192,0.0047214794422602135,0.3233333333333333,-0.015432782471179962,53.250886935060926,0.1226388888888889,0.0,301.0,0,24,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,1,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9735843327766813,0.021036962567964834,0.9866153846153846,0.9997996063640939,1.6730769230769231,0.9022435897435898,0.005362426035502958,0.0,0.00491473187649803,0.0008704715584485266,0.2608947455883026,0.9689638614654541,0.2610492706298828,-7.45430588722229e-05,0.0003232872113585472,-0.0003162069454736192,0.0006438917482018985,0.002498648473870918,0.34625,-0.0037660598754882812,50.52193903048476,0.1815277777777778,0.0,358.0,0,348,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,1,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9564535795157638,0.03241158396345156,0.9777421652421653,0.9997996063640939,1.4022435897435896,0.8605769230769231,0.004494370479947403,0.0,0.005783369275462337,0.0013159938831072454,0.37075309455394745,0.9411447644233704,0.37121522426605225,-0.00013957731425762177,0.0005979835987091064,-0.00043841912223837324,0.000827448046876217,0.003468345048593583,0.3372222222222222,-0.008837610483169556,63.316954694068194,0.14930555555555555,0.0,331.0,0,72,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,1,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9358216190014542,0.04731330180528337,0.9668469551282052,0.9997996063640939,1.060897435897436,0.7644230769230769,0.003400312294543064,0.0,0.006150810901119262,0.002021851801271911,0.4599984884262085,0.9134427607059479,0.4605793207883835,-0.00025960803031921387,0.0010241717100143433,-0.0006214733453036752,0.0011465389900731356,0.004220381432277462,0.3351388888888889,-0.015163779258728027,58.410285845482726,0.13416666666666666,0.0,284.0,0,108,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,10,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9777879202799331,0.013236262277393496,0.9887692307692307,0.9998515851901831,1.4038461538461537,0.8573717948717948,0.004499506903353058,0.0,0.003903119777899649,0.0008283295900916512,0.23436182737350464,0.9750868678092957,0.23449409008026123,-4.080682992935181e-05,0.00026191771030426025,-0.00018355284340474228,0.0005970730939583358,0.0020220487916816107,0.4106944444444444,-0.0019070804119110107,46.7343436187694,0.32166666666666666,0.0,315.0,0,264,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,10,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9627295084001933,0.02087312372289829,0.9810108872608873,0.9998515851901831,1.1963141025641026,0.8060897435897436,0.0038343400723208415,0.0,0.00472749463522971,0.001280864905300533,0.3222077786922455,0.95549476146698,0.32237114012241364,-8.480250835418701e-05,0.00046962499618530273,-0.00027902063019220213,0.0007736293917358487,0.002690747712423484,0.39055555555555554,-0.005035892128944397,59.38376383763838,0.25430555555555556,0.0,296.0,0,96,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,10,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9461039910335753,0.03178291738679706,0.9723056891025641,0.9998515851901831,0.8862179487179487,0.6875,0.0028404421433267588,0.0,0.00510870617135701,0.0020630188934947793,0.3948499858379364,0.937010258436203,0.39509396255016327,-0.00011902302503585815,0.000742591917514801,-0.00033641466783969044,0.0009892408662529593,0.0034978095945181996,0.4077777777777778,-0.008853629231452942,74.38585289514867,0.22875,0.0,243.0,0,60,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,25,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.978891820580475,0.010748789047663965,0.9893333333333333,0.9998512697159382,1.3333333333333333,0.842948717948718,0.004273504273504274,0.0,0.0036561236588274594,0.0008171052578908428,0.19033613055944443,0.9837324023246765,0.19045055657625198,-2.9772520065307617e-05,0.0002545211464166641,-0.00015426949506686474,0.0006878800566108693,0.00248256731632174,0.43027777777777776,0.0004260540008544922,14.31031031031031,0.52875,0.0,299.0,0,432,0.00040064102564102563,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,25,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9644704295030357,0.016319402090453905,0.9819139194139194,0.9998512697159382,1.1394230769230769,0.7916666666666666,0.0036519970414201183,0.0,0.004490399363659192,0.0012787789266221793,0.27470602095127106,0.9681461751461029,0.2748807519674301,-4.589557647705078e-05,0.0004780329763889313,-0.00016276061369232224,0.000862690194375773,0.0032912857008424454,0.4463888888888889,-0.001437254250049591,31.315746753246753,0.45180555555555557,0.0,278.0,0,36,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
