arm,layer,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics
VA_NVFP4_VB_FP64,13,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9699832126481421,0.011346255220231694,0.9847629222629223,0.9995884521197613,0.9599358974358974,0.7227564102564102,0.0030767176199868506,0.0,0.002948813896400537,0.0012797088526428544,0.2831161767244339,0.9657934010028839,0.2824755311012268,0.00031138211488723755,0.0006131455302238464,0.0011328776846973906,0.001265826478730439,0.0038121793964344492,0.7986111111111112,-0.0037698298692703247,12.106764290670686,0.22291666666666668,0.09020842611789703,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,13,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9604339502233568,0.019023032902859116,0.9798177083333334,0.9995884521197613,0.6458333333333333,0.5576923076923077,0.0020699786324786325,0.0,0.002817512616818618,0.002044490563726991,0.35762402415275574,0.9484156370162964,0.35657934844493866,0.0005409121513366699,0.0008646994829177856,0.0015858962685966875,0.0016399258178534555,0.004583884538724365,0.8604166666666667,-0.005920901894569397,10.946143250688705,0.19236111111111112,0.09020842611789703,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,14,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9792809881976252,0.00562915493893168,0.9895320512820514,0.9997083696724947,1.3084935897435899,0.8349358974358975,0.004193889710716634,0.0,0.003210556202508101,0.0008652489188367411,0.2193666622042656,0.9784048199653625,0.21915050595998764,0.00012099742889404297,0.0003443770110607147,0.0005437415181758996,0.0008392322859040898,0.0024442266133275826,0.7083333333333334,-0.0018256232142448425,15.088115763546798,0.2875,0.08933020755648613,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,14,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9715887009882511,0.00923604391773969,0.9855896418396419,0.9997083696724947,0.9078525641025641,0.7019230769230769,0.00290978385930309,0.0,0.0029720247474022913,0.0013359583605637758,0.30873626470565796,0.9591672420501709,0.3084939867258072,0.0003075823187828064,0.0006217248737812042,0.0010237879230821766,0.0011579283258674146,0.0034717049700547383,0.7944444444444444,-0.005767524242401123,18.751156650437228,0.20833333333333334,0.08933020755648613,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,14,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9645808736717828,0.01524293567677426,0.9819711538461539,0.9997083696724947,0.5769230769230769,0.5120192307692307,0.0018491124260355029,0.0,0.0027452090516464156,0.0021446424140944675,0.38588500022888184,0.9420841634273529,0.3856319934129715,0.0004406273365020752,0.0008521042764186859,0.001160903399024706,0.0013713847130389406,0.004049618899495058,0.7958333333333333,-0.008853688836097717,20.09337166046669,0.1763888888888889,0.08933020755648613,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,15,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9762845849802372,0.008831118139206673,0.988,0.9997515648497279,1.5,0.875,0.004807692307692308,0.0,0.0033392116852134805,0.0008185961273645696,0.2411569580435753,0.9735784530639648,0.24100950360298157,0.00024121999740600586,0.0004672165960073471,0.0011530520759116024,0.0012784489538366422,0.0038045622628983407,0.8034722222222223,-0.0022372007369995117,9.274524339016555,0.3,0.09007616713643074,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,15,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9670753064798598,0.015383820887967525,0.9832621082621082,0.9997515648497279,1.0544871794871795,0.7636217948717948,0.0033797666009204473,0.0,0.0031496563596095494,0.0012655714234086997,0.35384848713874817,0.9479250609874725,0.352523609995842,0.0005575120449066162,0.001006927341222763,0.0017364159245959736,0.0017519575107458078,0.0055359254002991685,0.8881944444444444,-0.005589768290519714,10.026273587427166,0.2388888888888889,0.09007616713643074,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,15,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9567837718653536,0.024379772360355156,0.9779146634615384,0.9997515648497279,0.7067307692307692,0.5969551282051282,0.002265162721893491,0.0,0.0030505316340720783,0.002019700226023588,0.460976704955101,0.9199386239051819,0.4593591094017029,0.0008774176239967346,0.0013674162328243256,0.002056372182421412,0.0021955496620386337,0.006186304073158672,0.8784722222222222,-0.009389683604240417,10.701498747505626,0.19791666666666666,0.09007616713643074,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,16,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9781014031366938,0.0065696586737329365,0.9889294871794871,0.9996821949765875,1.3838141025641026,0.8573717948717948,0.00443530161078238,0.0,0.0033974091892677335,0.0008458046543802326,0.1947271004319191,0.9828606843948364,0.1949498951435089,0.00013630464673042297,0.0005530137568712234,0.0007329644673980264,0.0013613239951309575,0.00379869177536168,0.6645833333333333,-0.0018614977598190308,13.656891415452732,0.3138888888888889,0.08987554162740707,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,16,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9704275474913538,0.012262635525984167,0.98499185999186,0.9996821949765875,0.9455128205128205,0.7211538461538461,0.003030489809335963,0.0,0.0031680401247859277,0.001306599479886516,0.2845160812139511,0.9649227857589722,0.28412385284900665,0.00035510212182998657,0.000971570611000061,0.0013229385553057819,0.001681621992965176,0.005047461289227408,0.7631944444444444,-0.00506514310836792,14.263905499255156,0.21319444444444444,0.08987554162740707,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,16,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9628428192273666,0.022471005502503916,0.9810697115384616,0.9996821949765875,0.6057692307692307,0.5296474358974359,0.001941568047337278,0.0,0.00294207812471936,0.0021361789623583075,0.3614249527454376,0.9470584988594055,0.36057430505752563,0.0005012601613998413,0.0012019015848636627,0.0014462886515158374,0.0018446113674204043,0.004884180729291107,0.7868055555555555,-0.008990257978439331,17.935313178156306,0.16458333333333333,0.08987554162740707,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,17,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9791679882264879,0.0033889027366885704,0.989474358974359,0.9997306885782034,1.3157051282051282,0.842948717948718,0.004217003616042078,0.0,0.0033889488602625627,0.0008408049330861039,0.14783192425966263,0.9895850718021393,0.14778384566307068,7.998570799827576e-05,0.0004714149981737137,0.00045424774139527744,0.0013926890550513228,0.005041889877586149,0.5944444444444444,0.0006129704415798187,7.663499604117181,0.5354166666666667,0.0870712511241436,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,17,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9726522317284292,0.005256589349256102,0.9861365486365486,0.9997306885782034,0.8733974358974359,0.6858974358974359,0.0027993507560815254,0.0,0.003024895787565853,0.0013418119786084192,0.20014891773462296,0.9816218018531799,0.1996692270040512,0.000281408429145813,0.0007386393845081329,0.0012162579752345182,0.001624927684897036,0.006507782231864509,0.7527777777777778,-0.0011448785662651062,4.068387609213661,0.4166666666666667,0.0870712511241436,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,17,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9666124981533462,0.007645814906410586,0.9830228365384616,0.9997306885782034,0.5432692307692307,0.48717948717948717,0.0017412475345167653,0.0,0.0026863819746961596,0.002260783104916073,0.25599709153175354,0.9710385203361511,0.2555399239063263,0.00048673152923583984,0.0010301880538463593,0.0015907718688569022,0.0019699278303315576,0.006741306763614662,0.8104166666666667,-0.002482898533344269,5.101166421748714,0.34652777777777777,0.0870712511241436,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,18,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9762595487540697,0.004506697844948171,0.9879871794871795,0.9995683607267118,1.501602564102564,0.8830128205128205,0.004812828731097962,0.0,0.003692613201755143,0.000844815549368149,0.4167346954345703,0.9464149475097656,0.4162144064903259,0.0002257227897644043,0.0007258467376232147,0.000821619074111644,0.0012007310592430313,0.003815647476932602,0.7201388888888889,-0.0008869804441928864,3.9295121468180616,0.42291666666666666,0.0903613530099392,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,18,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9671983489661597,0.006593676959035566,0.983325702075702,0.9995683607267118,1.0504807692307692,0.7644230769230769,0.0033669255424063115,0.0,0.0035407735530367467,0.0013204970096601404,0.5482116341590881,0.9091101586818695,0.5466905832290649,0.0006327033042907715,0.00127410888671875,0.001517322435134897,0.0017142620727266461,0.004611830745989002,0.8305555555555556,-0.0018690824508666992,2.9541215261422513,0.3993055555555556,0.0903613530099392,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,18,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9573592118806058,0.011999922709417299,0.9782151442307693,0.9995683607267118,0.6971153846153846,0.592948717948718,0.002234344181459566,0.0,0.003438548770595941,0.0021557764826145662,0.6660121977329254,0.8698011636734009,0.6646862626075745,0.0010398924350738525,0.0016607828438282013,0.001885555655055073,0.002037821584031238,0.005959852786752872,0.8770833333333333,-0.002732396125793457,2.627575731522082,0.37083333333333335,0.0903613530099392,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,19,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9792182088075211,0.004959097870085083,0.9895,0.9996276850913011,1.3125,0.8397435897435898,0.004206730769230769,0.0,0.003307826889625454,0.0008357005606032608,0.16372381895780563,0.9878301322460175,0.16385933011770248,4.042685031890869e-05,0.0003760494291782379,0.0002851426735526623,0.001174426414845364,0.004577099878126197,0.5902777777777778,-0.000798393040895462,19.74907851087357,0.43333333333333335,0.08718385919928551,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,19,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9725779949665034,0.009696132449818484,0.9860983923483924,0.9996276850913011,0.875801282051282,0.686698717948718,0.0028070553911900067,0.0,0.0030243959884139375,0.0013151191537665568,0.22754963487386703,0.9776147603988647,0.22712009400129318,0.00013243407011032104,0.0006503090262413025,0.0006572051311037884,0.0013807265111597973,0.004920795672728252,0.6527777777777778,-0.0018396154046058655,13.890801687763712,0.39444444444444443,0.08718385919928551,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,19,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9655477901368245,0.017244440520434612,0.9824719551282052,0.9996276850913011,0.5608974358974359,0.5,0.0017977481919789612,0.0,0.0027450206055670634,0.002206270841639388,0.28284257650375366,0.9686235785484314,0.2825497090816498,0.0002816542983055115,0.0008116196841001511,0.0009739257754163096,0.0015806244790564474,0.0051029566631449795,0.7236111111111111,-0.002910405397415161,10.333253974552283,0.3458333333333333,0.08718385919928551,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,2,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9724364647869516,0.00905764982789492,0.986025641025641,0.9996923944789002,1.7467948717948718,0.907051282051282,0.005598701512163051,0.0,0.004951335943235653,0.0008350676344624959,0.14024144411087036,0.9904206693172455,0.14060808718204498,0.00017549842596054077,0.0005670804530382156,0.0010423275134546026,0.0020878579118586357,0.00857960543259424,0.6659722222222222,0.0008472278714179993,4.827552536616429,0.5076388888888889,0.08442806452512741,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,2,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9622641509433962,0.015011698120496852,0.9807692307692307,0.9996923944789002,1.2115384615384615,0.8012820512820513,0.003883136094674556,0.0,0.004168354030748234,0.0012332712924069547,0.20379530638456345,0.9803804755210876,0.20354214310646057,0.0004034675657749176,0.0010033808648586273,0.0017914778719732181,0.0026731121374042118,0.01280310246554365,0.7479166666666667,-0.0013075247406959534,3.240718341720142,0.46458333333333335,0.08442806452512741,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,2,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9528606356968216,0.01397289600894669,0.9758613782051282,0.9996923944789002,0.7724358974358974,0.6282051282051282,0.0024757560815253125,0.0,0.0038277341621072653,0.001968827157948042,0.2565043419599533,0.9697730541229248,0.2570823132991791,0.0005426406860351562,0.0013427641242742538,0.0019045673816309458,0.0027449885689096523,0.01184423054582181,0.7527777777777778,-0.002517424523830414,4.639210786467487,0.43194444444444446,0.08442806452512741,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,20,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9757964930404601,0.005078630009398788,0.98775,0.9996872177555948,1.53125,0.8830128205128205,0.004907852564102564,0.0,0.00393146518088937,0.000839242237067129,0.13922704756259918,0.9911143779754639,0.1389370858669281,0.00013771653175354004,0.0004734247922897339,0.0009126373877859911,0.0020047175041586025,0.005984865187955289,0.6548611111111111,0.003071911633014679,22.3060484743562,0.6041666666666666,0.085321806371212,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,20,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9669276761814225,0.010126451092459576,0.9831857956857957,0.9996872177555948,1.0592948717948718,0.7644230769230769,0.0033951758711374094,0.0,0.0035134231649773047,0.0012480508840945798,0.19685444980859756,0.9834253489971161,0.19621066004037857,0.00021737441420555115,0.0007825568318367004,0.0010469130633746458,0.002365223233608755,0.01016236308973047,0.6576388888888889,0.000970788300037384,4.465973162413669,0.5159722222222223,0.085321806371212,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,20,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9615894690308954,0.008478838820846324,0.9804186698717948,0.9996872177555948,0.6266025641025641,0.5448717948717948,0.0020083415516107825,0.0,0.003119220762435019,0.002230172842300515,0.24269485473632812,0.9757698476314545,0.24135667830705643,0.0003758072853088379,0.0010040570050477982,0.001566934402112188,0.0025098753689287642,0.007927547540317168,0.7361111111111112,-0.0002199113368988037,0.5851704996034893,0.48819444444444443,0.085321806371212,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,21,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9771612527090912,0.004648347560322064,0.9884487179487179,0.9997232571843309,1.4439102564102564,0.8685897435897436,0.004627917488494411,0.0,0.003561425815917979,0.0008485192557293597,0.16629836708307266,0.9872594177722931,0.16669340431690216,0.00015604868531227112,0.00048133358359336853,0.0009795438221699843,0.0015567959761343057,0.0052188537819325845,0.6840277777777778,0.001379840075969696,8.842369118384301,0.5513888888888889,0.08595098927617073,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,21,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9688979039891819,0.006569379105852979,0.9842032967032966,0.9997232571843309,0.9951923076923077,0.7403846153846154,0.0031897189349112424,0.0,0.003201738742602967,0.0013016771532266278,0.249173142015934,0.9760989546775818,0.2483912780880928,0.0003517456352710724,0.0007892884314060211,0.0014567422047081797,0.001974691789694078,0.006946424486542005,0.7673611111111112,0.0006386637687683105,1.815697779095752,0.5027777777777778,0.08595098927617073,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,21,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9621677393995971,0.007228048895492001,0.9807191506410257,0.9997232571843309,0.6169871794871795,0.5384615384615384,0.0019775230111768573,0.0,0.003030399449899501,0.002183586320617961,0.3061083108186722,0.965149998664856,0.3057820498943329,0.0005126595497131348,0.0010347049683332443,0.0016815098530341419,0.001986826172329195,0.006791720885412728,0.79375,-2.6226043701171875e-06,0.005115684222764795,0.47847222222222224,0.08595098927617073,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,22,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9752836304700162,0.007604265246059949,0.9874871794871795,0.9996804353022372,1.564102564102564,0.8910256410256411,0.0050131492439184746,0.0,0.0037161838776353477,0.0008308774238797156,0.2862270921468735,0.9697546064853668,0.28586331009864807,0.0002843216061592102,0.0007865428924560547,0.0011507799879566078,0.0014524352850449657,0.004858187551823942,0.7381944444444445,-0.0017223432660102844,6.057729095149498,0.3638888888888889,0.08937282115221024,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,22,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9665095109562265,0.013916921308910868,0.9829695767195767,0.9996804353022372,1.0729166666666665,0.7676282051282052,0.00343883547008547,0.0,0.0034442449869682605,0.0012806579444236154,0.43982604146003723,0.9423679709434509,0.43934834003448486,0.0006066486239433289,0.0013795346021652222,0.001660513899201404,0.0018412022599145327,0.006470834884990928,0.8111111111111111,-0.004433870315551758,7.30879481227663,0.3284722222222222,0.08937282115221024,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,22,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9568796550372403,0.02138720529447169,0.9779647435897436,0.9996804353022372,0.7051282051282051,0.59375,0.002260026298487837,0.0,0.003218353541105979,0.0020520353644899176,0.5454473197460175,0.9131039679050446,0.542433112859726,0.0010029226541519165,0.002070493996143341,0.0020537986013509663,0.0021123032766034036,0.00698764294217666,0.8402777777777778,-0.006484672427177429,6.465775202436669,0.29791666666666666,0.08937282115221024,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,23,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9745835653890942,0.010804054854107847,0.9871282051282051,0.9997189246219063,1.6089743589743588,0.9006410256410257,0.005156969099276792,0.0,0.003338455540450284,0.0007893059716835263,0.23093891888856888,0.9767408072948456,0.23004470765590668,0.0003972575068473816,0.000945165753364563,0.001919087328594835,0.0023895383617649982,0.006968125367719374,0.78125,-0.0011604353785514832,2.9211163000056266,0.41458333333333336,0.08815125748515129,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,23,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9660423595308945,0.015304285142109686,0.9827279202279202,0.9997189246219063,1.0881410256410255,0.7756410256410257,0.0034876314924391846,0.0,0.0032605246368405958,0.0012406938712839592,0.33900123834609985,0.9556829333305359,0.33838512003421783,0.0006644055247306824,0.0017109811305999756,0.0021228186292120794,0.0023597060530961573,0.009053531396997858,0.8083333333333333,-0.0029123499989509583,4.383392206335857,0.34791666666666665,0.08815125748515129,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,23,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9571673609409459,0.01885445522732354,0.9781149839743589,0.9997189246219063,0.7003205128205128,0.594551282051282,0.0022446170282708743,0.0,0.0032155810374073198,0.002065555247318861,0.41653649508953094,0.9350287914276123,0.4146086573600769,0.0009987056255340576,0.0019151419401168823,0.002224175846741573,0.002572265573659128,0.009896290020930152,0.8270833333333333,-0.004322215914726257,4.327817731491153,0.3277777777777778,0.08815125748515129,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,24,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9777377722558889,0.004067424691450716,0.9887435897435898,0.9997305335258229,1.407051282051282,0.8621794871794872,0.004509779750164366,0.0,0.0035191219615253646,0.0008448153449029855,0.34864336252212524,0.9613622426986694,0.3482593894004822,0.00025328993797302246,0.0008174292743206024,0.0010295485046068632,0.0014434370769303658,0.004857683582138126,0.7319444444444444,-0.0009102597832679749,3.593746323096835,0.40902777777777777,0.09022284299135208,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,24,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,1440,0.9699338544798557,0.006867595204469001,0.9847374847374848,0.9997305335258229,0.9615384615384615,0.7243589743589743,0.003081854043392505,0.0,0.0032560916094821913,0.001305074857613921,0.4745197296142578,0.9314349591732025,0.4742249846458435,0.0004610195755958557,0.001119770109653473,0.0012267895841221554,0.0014645857727800925,0.0048700522047908975,0.7888888888888889,-0.002032846212387085,4.40945747208171,0.3659722222222222,0.09022284299135208,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
