arm,layer,sparsity,arm_label,ladder_position,representation,native_or_simulated,n_cells,jaccard_median,jaccard_iqr,jaccard_p05,recall_median,spearman_rho_median,frac_decisions_changed_median,frac_query_blocks_changed_median,swaps_per_query_block_median,jaccard_pooling_only_median,jaccard_vs_study1_arm_median,deployed_score_ties_median,deployed_score_ties_max,exact_ties_fp64_total,reference_margin_norm_fp64_median,changed_pair_gap_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,wrong_mask_excess_p90,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_reference,random_matched_excess_median,isolation_ratio_median_of_medians,isolation_ratio_abs,frac_cells_random_worse_than_arm,pool_semantics,score_semantics
R5,26,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9686483288967761,0.019726284415363282,0.9332048749298506,0.9840745192307693,0.9997223920875864,0.00323486328125,0.646484375,0.828125,0.9712720272471494,0.9896125275321119,103.5,233,0,0.0017387365062641186,0.004057033942366153,0.05255822092294693,0.9986875355243683,0.05248250439763069,4.4937245547771454e-05,0.00018019601702690125,0.00034672319889068605,0.0020336641970853057,0.00994968386376824,0.6319444444444444,0.0008063558489084244,17.944042610515844,17.944042610515844,0.75,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,27,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9611800696929149,0.02616350010577151,0.9290587043058075,0.9802058293269231,0.9997598770922486,0.00402069091796875,0.76171875,1.029296875,0.9629875396298754,0.9901330653880721,101.0,226,0,0.0017355860370812668,0.005960052357036231,0.03234343230724335,0.9995332360267639,0.03238777071237564,7.975753396749496e-05,0.0005814130418002605,0.0009497970342636109,0.004796790114373893,0.03355011205785516,0.6111111111111112,0.003610999323427677,45.27471128808136,45.27471128808136,0.7847222222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,28,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9379119158863576,0.03876096277405172,0.8580695601206066,0.9679612379807692,0.9966501353769501,0.00650787353515625,0.890625,1.666015625,0.9388996129556286,0.9893895240230143,103.0,239,0,0.0014355490645908075,0.007032075899564657,0.06382447481155396,0.9980436861515045,0.06457894295454025,3.441702574491501e-06,0.0005465792492032051,0.0009462364017963409,0.005172802934500943,0.0518796417191751,0.5347222222222222,0.0054965876042842865,1597.0547963739684,1597.0547963739684,0.7569444444444444,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,29,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9520493124488929,0.03753875002798246,0.9082568807339448,0.9754356971153846,0.9987297849771458,0.0049896240234375,0.8359375,1.27734375,0.9528367650133515,0.9905794392523365,94.5,226,0,0.0015924839017478092,0.006416110216795334,0.06049893610179424,0.9983771741390228,0.06058032438158989,8.864514529705048e-05,0.0005332399159669876,0.0008556140586733818,0.002801586545962592,0.04575438787001367,0.625,0.0026986468583345413,30.44325607782984,30.44325607782984,0.7083333333333334,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,3,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9714909871892279,0.015550169965480864,0.9388713758688061,0.9855393629807693,0.9997218981381877,0.00293731689453125,0.62109375,0.751953125,0.9730250481695568,0.9898355866006845,102.0,222,0,0.0014567122377988516,0.003165894976866739,0.1810598522424698,0.9871399402618408,0.18105003237724304,7.90916383266449e-05,0.0005507078021764755,0.0012838415801525115,0.001806921438873117,0.023058044431726044,0.5972222222222222,0.0011620596051216125,14.692572182186426,14.692572182186426,0.6597222222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,4,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9744150718680908,0.009364750547502632,0.9434995255128111,0.9870417668269231,0.9997361946723882,0.00263214111328125,0.56640625,0.673828125,0.9758803693390941,0.9914728102326277,87.5,210,0,0.001614402604234,0.0029904695558949,0.13851099461317062,0.9922125041484833,0.13836897909641266,2.731545828282833e-05,0.0004329979419708252,0.000670771300792694,0.0012204506444660557,0.005748855558748426,0.5902777777777778,0.0006332062184810638,23.181240890222384,23.181240890222384,0.5972222222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,5,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9670484037924275,0.014062186777171637,0.9435633817326184,0.9832481971153846,0.999491565056628,0.0034027099609375,0.66015625,0.87109375,0.9685755507700147,0.9926652196691864,75.0,172,0,0.0016829995339602121,0.004038633199597385,0.08390446752309799,0.9969733953475952,0.0838133804500103,2.33454629778862e-05,0.0003586942330002785,0.0004991687834262848,0.0017141312243309944,0.01646407529570688,0.5625,0.006222227588295937,266.52834403797823,266.52834403797823,0.75,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,6,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9770541741880365,0.01339569626466186,0.9494836615883997,0.9883939302884616,0.9998725191095726,0.00235748291015625,0.53125,0.603515625,0.9794795539033457,0.9883495145631068,109.5,203,0,0.0015256340605509146,0.002614535840195154,0.24008386582136154,0.9770085215568542,0.2393656000494957,5.4989010095596313e-05,0.00044097378849983215,0.0005604207515716552,0.0009542368771681608,0.003038661374260602,0.5694444444444444,5.580484867095947e-05,1.0148363931982929,1.0148363931982929,0.4861111111111111,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,7,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9756604442420489,0.01564640915050597,0.9499262126220366,0.9876802884615384,0.9996970859065517,0.00250244140625,0.5390625,0.640625,0.9778619716217221,0.9912494173807469,87.0,195,0,0.0016920336225688293,0.002887374764876171,0.15891902893781662,0.9898922443389893,0.15891379863023758,6.807222962379456e-05,0.00039913132786750793,0.0006713941693305969,0.0011634556723678895,0.005490565575271915,0.5972222222222222,0.0005839690566062927,8.5786679800799,8.5786679800799,0.6319444444444444,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,8,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9718560213301733,0.008940955451414823,0.959333099955639,0.9857271634615384,0.9996744306618175,0.002899169921875,0.6171875,0.7421875,0.972732661529342,0.9913983348096571,90.5,180,0,0.001601046764294153,0.0032663206671686186,0.11509112641215324,0.9948054850101471,0.11539429426193237,4.809722304344177e-05,0.00036994367837905884,0.0005630329251289368,0.0016982914088392786,0.008476673619703494,0.5833333333333334,0.0010655857622623444,22.154829215397722,22.154829215397722,0.6458333333333334,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,9,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,144,0.9783763727848636,0.008152675142902521,0.9616931173001216,0.9890700120192307,0.9997909880436067,0.00222015380859375,0.5,0.568359375,0.9796267380474385,0.9912494173807469,88.5,182,0,0.0018502076505641121,0.0028166156211601955,0.2017698809504509,0.9836962521076202,0.20188315957784653,3.337860107421875e-06,0.00038747116923332214,0.0004543721675872803,0.0010325309535633353,0.0046688020808827975,0.5138888888888888,0.0006032511591911316,180.72991071428572,180.72991071428572,0.6736111111111112,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5L,0,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9225186868401821,0.031617906788153904,0.8587376539894702,0.9596980168269231,0.9992825807720114,0.00818634033203125,0.943359375,2.095703125,0.9326369682213167,0.9400300843554725,105.0,198,0,0.0015845494933197323,0.011276250810723908,0.10146038606762886,0.9951055943965912,0.10181652009487152,-4.929676651954651e-05,0.002669132314622402,0.0019505470991134644,0.008389962468971078,0.09913754564571534,0.4583333333333333,-4.528835415840149e-05,0.9186881281644373,0.9186881281644373,0.5833333333333334,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,1,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9323559399222949,0.028277744294863516,0.8654530253697065,0.9649939903846154,0.999347777940621,0.007110595703125,0.92578125,1.8203125,0.9432869510070341,0.9422943669833256,88.5,226,0,0.0014621617224944705,0.009739236581582197,0.08658677712082863,0.9971073567867279,0.08528706803917885,0.00011479668319225311,0.001362526323646307,0.0025723752565681933,0.010145079590909772,0.0672068966747282,0.5416666666666666,0.016112562268972397,140.35738508218267,140.35738508218267,0.8263888888888888,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,10,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9519061583577713,0.032659461352609886,0.8714569816267469,0.9753605769230769,0.9995419148966822,0.0050048828125,0.8203125,1.28125,0.9746347252095231,0.9552748530017992,97.0,233,0,0.0017174002653127815,0.006996353709636539,0.22426732629537582,0.9791066944599152,0.22519441694021225,-4.894286394119263e-05,0.0006540305912494659,0.0009164512157440186,0.0014547015265229354,0.005548004803848055,0.4236111111111111,0.0003222525119781494,-6.5842594002131225,6.5842594002131225,0.5416666666666666,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,11,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9554902786358896,0.020388955486060345,0.9091329503184833,0.9772385817307692,0.9994837850068794,0.0046234130859375,0.8125,1.18359375,0.9748544328614445,0.9593759305415803,95.5,213,0,0.0018420240063344194,0.007030949477399321,0.16627227514982224,0.9881087839603424,0.16614870727062225,0.00010870024561882019,0.00043695420026779175,0.0009149096906185151,0.0016758461616779873,0.00541817459544887,0.625,0.000573284924030304,5.273998423523767,5.273998423523767,0.5625,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,12,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9514054337785065,0.023638528311457074,0.8685279907162048,0.97509765625,0.9996445883140301,0.00505828857421875,0.83984375,1.294921875,0.9693764439436876,0.9572153201499669,96.5,223,0,0.0017939289491288321,0.007769547478546423,0.1339394748210907,0.9921870529651642,0.1339883729815483,1.7859041690826416e-05,0.0006869621574878693,0.0005878342315554618,0.0025182895808367133,0.00997078973083582,0.5208333333333334,0.0021348632872104645,119.53963287442636,119.53963287442636,0.625,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,13,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9539116395126963,0.03267461854939213,0.8936594808922138,0.9764122596153846,0.9988884493689517,0.004791259765625,0.8203125,1.2265625,0.9751475140628971,0.9588713560704252,112.0,214,0,0.0017646420694665639,0.00822114412536775,0.17743168026208878,0.9863205254077911,0.17700379341840744,-4.233792424201965e-05,0.0005459897220134735,0.0005234062671661377,0.0015292791554587363,0.004807421913788544,0.4513888888888889,0.0004922188818454742,-11.62595688517378,11.62595688517378,0.5486111111111112,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,14,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9469816107057015,0.021725179987208687,0.9085032840614428,0.9727689302884616,0.9994286237096244,0.00553131103515625,0.86328125,1.416015625,0.9720020739204503,0.9517630672238105,112.0,195,0,0.001631054214635811,0.008045499651557217,0.20616323500871658,0.9840484261512756,0.20659282058477402,4.2244791984558105e-06,0.0005714278668165207,0.0006312057375907898,0.0015713554379720605,0.0054127723015067715,0.5138888888888888,0.0004299432039260864,101.7742504409171,101.7742504409171,0.5625,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,15,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9461988304093567,0.032148373543190556,0.8679052203259656,0.9723557692307693,0.9996095708611173,0.005615234375,0.85546875,1.4375,0.9690123810324549,0.9521924035782373,119.0,211,0,0.0016562620474651403,0.0076460566152113186,0.23401501774787903,0.9777370095252991,0.23342520743608475,-4.4133514165878296e-05,0.0007398985326290131,0.0006734058260917664,0.0013101537094943106,0.005698430604436078,0.4722222222222222,-0.0008861124515533447,20.077994428969358,20.077994428969358,0.4305555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,16,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9406663942949758,0.050097383516748084,0.8713589805025052,0.9694260817307692,0.9995770632561055,0.0062103271484375,0.880859375,1.58984375,0.9677026005215474,0.9457012372136636,133.5,209,0,0.0016627490551838423,0.00931502609426844,0.16837473958730698,0.9878436625003815,0.16769471764564514,-3.5651028156280518e-06,0.0006196200847625732,0.00045023858547210693,0.0021439221804268305,0.008145623170301425,0.4861111111111111,0.0013342499732971191,-374.2528735632184,374.2528735632184,0.6319444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,17,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9530516431924883,0.017416548613798266,0.9131370078965982,0.9759615384615384,0.9994582362911941,0.0048828125,0.828125,1.25,0.9699593044765076,0.9590875643855776,78.5,196,0,0.0018375250511544735,0.007211922394955167,0.09369772672653198,0.9964808821678162,0.09434860572218895,2.2852793335914612e-05,0.0006166663952171803,0.0005810856819152832,0.002582106489474824,0.014716907603735924,0.5277777777777778,0.002846546471118927,124.56011084847991,124.56011084847991,0.8541666666666666,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,18,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9562805630936799,0.03612580475601457,0.9061803731025352,0.9776517427884616,0.9992344405174856,0.00453948974609375,0.798828125,1.162109375,0.9685027834044726,0.9658864465154589,68.0,213,0,0.0019240415058883885,0.006537859065545539,0.3190075606107712,0.96124467253685,0.31923356652259827,-0.0001103077083826065,0.0018039792776107788,0.002188509702682495,0.0032274726057093194,0.012203519258611992,0.4652777777777778,0.002425573766231537,-21.989159250941388,21.989159250941388,0.7430555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,19,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9531233042864196,0.030957371993690308,0.9094408527256215,0.9759990985576923,0.9983978355943116,0.00487518310546875,0.828125,1.248046875,0.9705425317035952,0.9580070104059233,99.0,213,0,0.0017894356227208205,0.007623297733539647,0.14995434880256653,0.992472916841507,0.15037209540605545,-7.035955786705017e-05,0.0006212219595909119,0.00041933339089155196,0.002073334166800716,0.0104965183799006,0.4305555555555556,0.0013271495699882507,-18.862392121565097,18.862392121565097,0.6944444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,2,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9360101369401591,0.03284456398962532,0.8928797729828972,0.9669471153846154,0.9993469391526779,0.0067138671875,0.912109375,1.71875,0.9501904482859654,0.9447061857135943,81.0,181,0,0.001511628849490534,0.00832041239430262,0.09639371186494827,0.9960922002792358,0.09361639991402626,0.00011244881898164749,0.0011081704869866371,0.0064448554068803785,0.006176197877494486,0.04930144095757126,0.6180555555555556,0.007061785086989403,62.79999337424736,62.79999337424736,0.7083333333333334,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,20,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9433576642335766,0.0257585669230318,0.9014698901988465,0.9708533653846154,0.999223451210272,0.00592041015625,0.88671875,1.515625,0.956496178718401,0.9539833637418305,81.0,209,0,0.0017665611843413033,0.009273022142492857,0.06344697251915932,0.998244047164917,0.06276556476950645,0.000125005841255188,0.0005351733416318893,0.0009057685732841491,0.004383556773004759,0.059724127724103813,0.6736111111111112,0.014149973168969154,113.19449576826797,113.19449576826797,0.9236111111111112,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,21,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9514056434435181,0.028608983698393597,0.9005943235291941,0.97509765625,0.99900711052088,0.00505828857421875,0.83984375,1.294921875,0.965015868329766,0.9571433848618108,78.0,205,0,0.001788848840842198,0.007624313605448934,0.10746880620718002,0.9951176047325134,0.10695641115307808,0.00018272176384925842,0.0007750862278044224,0.0012379080057144166,0.003815588114743607,0.048496493918476546,0.6527777777777778,0.007844164967536926,42.929560235682686,42.929560235682686,0.875,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,22,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9469104621192108,0.04016606781242227,0.8499750673006938,0.9727313701923077,0.9986062500100594,0.0055389404296875,0.8515625,1.41796875,0.9715639918541557,0.9531949233365123,107.0,223,0,0.001947465792261445,0.008202593048527163,0.26285502314567566,0.9712018072605133,0.26304690539836884,-0.00011581927537918091,0.0009921938180923462,0.0006952017545700073,0.0021700185999598692,0.007655997098379175,0.4027777777777778,0.0012386105954647064,-10.694339015760695,10.694339015760695,0.6388888888888888,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,23,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9333381744245153,0.04816922314143768,0.8227877403132547,0.9655198317307693,0.9991813335889456,0.0070037841796875,0.923828125,1.79296875,0.9666125088835946,0.9401713778087286,125.5,243,0,0.0017077393594301517,0.010427191044059834,0.19543716311454773,0.9826279282569885,0.1957385465502739,4.7791749238967896e-05,0.0016962699592113495,0.0017296388745307923,0.003884229682851995,0.016021218652182014,0.5138888888888888,0.0013456232845783234,28.155974744718996,28.155974744718996,0.6111111111111112,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,24,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9631323240679606,0.033958110753161797,0.9052526119937025,0.9812199519230769,0.9992415714148268,0.003814697265625,0.7265625,0.9765625,0.9756604442420489,0.9679207735575017,66.0,194,0,0.0021475877848179696,0.007177877198448042,0.2478124499320984,0.9805200695991516,0.24836669862270355,-0.00013691186904907227,0.0011601336300373077,0.001021362841129303,0.0022011965807308695,0.01150596115325101,0.4305555555555556,0.003147922456264496,-22.992326948193295,22.992326948193295,0.7638888888888888,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,25,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9343215100852617,0.06091782205724716,0.8206810164501487,0.9660456730769231,0.9989975525905023,0.00689697265625,0.876953125,1.765625,0.965015868329766,0.9447062064648977,100.5,215,0,0.0014645521781915935,0.008957559710320424,0.11943908408284187,0.9935673177242279,0.1193726547062397,3.020837903022766e-05,0.0006268857978284359,0.0007188305258750916,0.0026693304649848177,0.010896709239462609,0.5138888888888888,0.0014841705560684204,49.131088913552844,49.131088913552844,0.6805555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,26,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9422943876575174,0.041014023950715406,0.8579863149801991,0.9702899639423077,0.9992781911615946,0.00603485107421875,0.880859375,1.544921875,0.9624811355527891,0.9485490566584295,101.5,229,0,0.0017387365062641186,0.009798512191546236,0.052416855469346046,0.9986739158630371,0.05248250439763069,0.00012718141078948975,0.0003995993174612522,0.0006320912390947342,0.005419874641323685,0.017919968918358647,0.6736111111111112,0.001684531569480896,13.245108377270064,13.245108377270064,0.7430555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,27,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9266227758461822,0.02836145473943974,0.8843388120704526,0.9619140625,0.9993440578449297,0.0077362060546875,0.943359375,1.98046875,0.9423652562066336,0.9415861466106186,99.0,223,0,0.0017355860370812668,0.012257625020006317,0.03276456892490387,0.9995295107364655,0.03238777071237564,0.00020802905783057213,0.0007926102261990309,0.0016711322590708733,0.007584141531995322,0.07070413227457957,0.6736111111111112,0.005533325020223856,26.598808252693406,26.598808252693406,0.7986111111111112,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,28,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9099680984462439,0.03623372600992247,0.7755489213990557,0.9528620793269231,0.9956072412635322,0.00957489013671875,0.97265625,2.451171875,0.9151201365097543,0.9294851117602756,105.5,233,0,0.0014355490645908075,0.013317385678543563,0.06360448151826859,0.998033195734024,0.06457894295454025,2.4369568563997746e-05,0.0007942115771584213,0.002475479245185852,0.009255357105551242,0.05051472138837598,0.5555555555555556,0.009407810401171446,386.0474745978895,386.0474745978895,0.7916666666666666,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,29,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9213395553494111,0.04144604077459735,0.8598867621083359,0.9590594951923077,0.9978714717614652,0.0083160400390625,0.955078125,2.12890625,0.9338297963084505,0.9392526768155001,97.5,220,0,0.0015924839017478092,0.012223878969708843,0.062276897951960564,0.9983467757701874,0.06058032438158989,0.00016269925981760025,0.0007865438237786293,0.002513350173830986,0.005140172067465643,0.06922571386178421,0.6111111111111112,0.005315965041518211,32.67356623181852,32.67356623181852,0.6736111111111112,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,3,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9422943876575174,0.027992675469178496,0.8580633016304022,0.9702899639423077,0.999275706691668,0.00603485107421875,0.890625,1.544921875,0.9659590205864792,0.9468392614755725,100.0,214,0,0.0014567122377988516,0.007809784878850109,0.18088140338659286,0.9871322512626648,0.18105003237724304,1.8008053302764893e-05,0.0007768459618091583,0.0011107198894023894,0.0020893367431552537,0.026763824638119882,0.5069444444444444,0.0022354386746883392,124.13549855192387,124.13549855192387,0.6111111111111112,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,4,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9536965720668551,0.018460528853351255,0.8969786742890866,0.9762995793269231,0.9994099366852929,0.00481414794921875,0.814453125,1.232421875,0.9707613188104605,0.9585111184398802,85.0,208,0,0.001614402604234,0.006895860875934469,0.13861802220344543,0.9922205805778503,0.13836897909641266,3.783218562602997e-05,0.000513952225446701,0.0009121045470237732,0.0017538645371492439,0.007725155136075398,0.6041666666666666,0.001563139259815216,41.317709615479295,41.317709615479295,0.5972222222222222,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,5,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9442091530579273,0.02399755610202403,0.9044213292791048,0.9713040865384616,0.999093096697294,0.005828857421875,0.8671875,1.4921875,0.9575031353520675,0.9541986417357027,77.0,183,0,0.0016829995339602121,0.008163786489752335,0.08412634581327438,0.996979147195816,0.0838133804500103,9.825080633163452e-05,0.000519867055118084,0.0008242849260568618,0.0031579340177000396,0.03884623861014984,0.6041666666666666,0.00959969125688076,97.70597937362554,97.70597937362554,0.7569444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,6,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9519061583577713,0.02357775178637167,0.8861876808183773,0.9753605769230769,0.9997303051155142,0.0050048828125,0.837890625,1.28125,0.9752939894378356,0.9553466931864111,110.5,207,0,0.0015256340605509146,0.006699949863342368,0.240828737616539,0.9770445823669434,0.2393656000494957,4.5765191316604614e-06,0.0005887895822525024,0.0008049830794334412,0.0012718866379364158,0.006496040731079502,0.5,6.794929504394531e-05,14.847374847374848,14.847374847374848,0.4930555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,7,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9524788272712226,0.03505507032447852,0.9031296477119835,0.9756610576923077,0.9994239043304805,0.00494384765625,0.8203125,1.265625,0.9714909871892279,0.9585831490065533,88.5,196,0,0.0016920336225688293,0.007539094820068124,0.15900826454162598,0.9898970723152161,0.15891379863023758,3.400444984436035e-05,0.0005343756638467312,0.0006618857383728028,0.0015171910529519239,0.009458668187659993,0.5277777777777778,0.001332797110080719,39.19478527607362,39.19478527607362,0.6319444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,8,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9497619919443427,0.013919122783670024,0.916969518069133,0.9742337740384616,0.9994410724163063,0.0052337646484375,0.8515625,1.33984375,0.9663946472747382,0.9552030655493464,90.0,171,0,0.001601046764294153,0.007790372611950344,0.11501698568463326,0.9948199093341827,0.11539429426193237,5.403254181146622e-05,0.0004363181069493294,0.0005672257393598557,0.0022467502804047147,0.011294517098397894,0.5416666666666666,0.0020528174936771393,37.99224365272248,37.99224365272248,0.6597222222222222,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,9,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,144,0.9572153201499669,0.01879426901161807,0.9226576473132679,0.9781400240384616,0.9995925413869297,0.0044403076171875,0.7890625,1.13671875,0.9744882824087808,0.960097180298903,87.0,193,0,0.0018502076505641121,0.007003265050034614,0.201702281832695,0.9836988151073456,0.20188315957784653,1.839175820350647e-05,0.0006023254245519638,0.0006279438734054565,0.001569505685341773,0.007028542175491303,0.5069444444444444,0.0009148344397544861,49.741543447437714,49.741543447437714,0.6458333333333334,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
