comparison,sparsity,relative_reduction
E_to_F8,0.95,0.032068337778031884
E_to_F8,0.95,0.03223288229707447
E_to_F8,0.95,0.0324784127690329
E_to_F8,0.95,0.03248828254818192
E_to_F8,0.95,0.03281257107542112
E_to_F8,0.95,0.03294870798341402
E_to_F8,0.95,0.03295208285989396
E_to_F8,0.95,0.03306050377869179
E_to_F8,0.95,0.03318903550391931
E_to_F8,0.95,0.033226810934407595
E_to_F8,0.95,0.033747021138748785
E_to_F8,0.95,0.033989673038496225
E_to_F8,0.95,0.034183331883445564
E_to_F8,0.95,0.0342216123835002
E_to_F8,0.95,0.03429208202296294
E_to_F8,0.95,0.034602745503210595
E_to_F8,0.95,0.034656073844808864
E_to_F8,0.95,0.03482241331276179
E_to_F8,0.95,0.03499200357013038
E_to_F8,0.95,0.03586669261427721
E_to_F8,0.95,0.03595059666483623
E_to_F8,0.95,0.03618811636346966
E_to_F8,0.95,0.036268662323784145
E_to_F8,0.95,0.03641785737276408
E_to_F8,0.95,0.03652216013319923
E_to_F8,0.95,0.03665508547797491
E_to_F8,0.95,0.03666675852348757
E_to_F8,0.95,0.03702294293023464
E_to_F8,0.95,0.03711495400429057
E_to_F8,0.95,0.03722354171660166
E_to_F8,0.95,0.03729116822243045
E_to_F8,0.95,0.037361725563102806
E_to_F8,0.95,0.03755418432039935
E_to_F8,0.95,0.037567347743962726
E_to_F8,0.95,0.03766260867465803
E_to_F8,0.95,0.03768830170518068
E_to_F8,0.95,0.037724087993015715
E_to_F8,0.95,0.03776587992282036
E_to_F8,0.95,0.03779600920001828
E_to_F8,0.95,0.038283777598655845
E_to_F8,0.95,0.03829343977760933
E_to_F8,0.95,0.03841745036197683
E_to_F8,0.95,0.038870077203059454
E_to_F8,0.95,0.03986128700858766
E_to_F8,0.95,0.040176144722120506
E_to_F8,0.95,0.04060139932146328
E_to_F8,0.95,0.04062914022958507
E_to_F8,0.95,0.04068449865139314
E_to_F8,0.95,0.04086635835060633
E_to_F8,0.95,0.04097817688709152
E_to_F8,0.95,0.04134517558005769
E_to_F8,0.95,0.04145600084301904
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.04203203779999424
E_to_F8,0.95,0.042063690567080335
E_to_F8,0.95,0.04209953075896509
E_to_F8,0.95,0.04224111037466782
E_to_F8,0.95,0.042294312854392786
E_to_F8,0.95,0.042830775694998574
E_to_F8,0.95,0.04330053158588454
E_to_F8,0.95,0.04363491154555455
E_to_F8,0.95,0.043646697906702225
E_to_F8,0.95,0.043696972789171624
E_to_F8,0.95,0.043816746668979896
E_to_F8,0.95,0.044513339202708564
E_to_F8,0.95,0.045264497795789865
E_to_F8,0.95,0.04541411722418025
E_to_F8,0.95,0.04598553646004371
E_to_F8,0.95,0.04688216398302494
E_to_F8,0.95,0.047007308268721765
E_to_F8,0.95,0.047438833262382504
E_to_F8,0.95,0.04842034946931659
E_to_F8,0.95,0.04845456813118411
E_to_F8,0.95,0.04948333850298928
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.049862777943165036
E_to_F8,0.95,0.05172140024058348
E_to_F8,0.95,0.052290134198584026
E_to_F8,0.95,0.05340052182266064
E_to_F8,0.95,0.054232441998354
E_to_F8,0.95,0.05452140695681526
E_to_F8,0.95,0.05600431825551547
E_to_F8,0.95,0.05603738179785293
E_to_F8,0.95,0.0562819536705683
E_to_F8,0.95,0.05654453140181821
E_to_F8,0.95,0.05675601201377412
E_to_F8,0.95,0.057550512978995105
E_to_F8,0.95,0.05779914193808196
E_to_F8,0.95,0.05900211605918062
E_to_F8,0.95,0.059069243150571216
E_to_F8,0.95,0.06009165993411055
E_to_F8,0.95,0.06086752606398275
E_to_F8,0.95,0.06349639329486033
E_to_F8,0.95,0.06428083371381733
E_to_F8,0.95,0.06778326122253325
E_to_F8,0.95,0.0864727162988611
E_to_F8,0.95,0.09044040432306
E_to_F8,0.95,0.09078720104592258
E_to_F8,0.95,0.09263756384382804
E_to_F8,0.95,0.09429794612174787
E_to_F8,0.95,0.10850628263697122
E_to_F8,0.95,0.11218797169227208
E_to_F8,0.95,0.11269988160481233
E_to_F16,0.8,-0.02879507283726822
E_to_F16,0.8,-0.026808882865055686
E_to_F16,0.8,-0.02603227226835507
E_to_F16,0.8,-0.025889414028117768
E_to_F16,0.8,-0.024545646280369673
E_to_F16,0.8,-0.02343032912613598
E_to_F16,0.8,-0.02110236335839407
E_to_F16,0.8,-0.02085937592910952
E_to_F16,0.8,-0.01940711328865587
E_to_F16,0.8,-0.019005259959378636
E_to_F16,0.8,-0.018478887320929206
E_to_F16,0.8,-0.018392156124810745
E_to_F16,0.8,-0.018354146013432406
E_to_F16,0.8,-0.01799985350826797
E_to_F16,0.8,-0.01763992854394799
E_to_F16,0.8,-0.01695610902851034
E_to_F16,0.8,-0.016352618300692994
E_to_F16,0.8,-0.015985840534659464
E_to_F16,0.8,-0.015686291544286822
E_to_F16,0.8,-0.01564851180542129
E_to_F16,0.8,-0.01564503703993067
E_to_F16,0.8,-0.015247979542619564
E_to_F16,0.8,-0.015210368454928238
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014900206527921586
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014723151260743193
E_to_F16,0.8,-0.014526447755918935
E_to_F16,0.8,-0.014495229962306172
E_to_F16,0.8,-0.014367376638390638
E_to_F16,0.8,-0.014275139392944551
E_to_F16,0.8,-0.014083806246555603
E_to_F16,0.8,-0.01390515959100232
E_to_F16,0.8,-0.013424724788671905
E_to_F16,0.8,-0.013387773014525931
E_to_F16,0.8,-0.013387773014525931
E_to_F16,0.8,-0.013341232034575386
E_to_F16,0.8,-0.013341232034575386
E_to_F16,0.8,-0.013083626056353027
E_to_F16,0.8,-0.013083626056353027
E_to_F16,0.8,-0.013027821486250797
E_to_F16,0.8,-0.012942572433801586
E_to_F16,0.8,-0.012925283001149887
E_to_F16,0.8,-0.012925283001149887
E_to_F16,0.8,-0.01277065967870224
E_to_F16,0.8,-0.01277065967870224
E_to_F16,0.8,-0.012416763423323566
E_to_F16,0.8,-0.012416763423323566
E_to_F16,0.8,-0.012343704330213503
E_to_F16,0.8,-0.012328103714335821
E_to_F16,0.8,-0.012328103714335821
E_to_F16,0.8,-0.012167963886563877
E_to_F16,0.8,-0.012116691775703152
E_to_F16,0.8,-0.012065618105375951
E_to_F16,0.8,-0.011973050735369877
E_to_F16,0.8,-0.011973050735369877
E_to_F16,0.8,-0.011967038636947366
E_to_F16,0.8,-0.011967038636947366
E_to_F16,0.8,-0.01175021409474822
E_to_F16,0.8,-0.011631450547010567
E_to_F16,0.8,-0.011631450547010567
E_to_F16,0.8,-0.011436718114406986
E_to_F16,0.8,-0.011369181493907633
E_to_F16,0.8,-0.010829964165977677
E_to_F16,0.8,-0.010790618636743184
E_to_F16,0.8,-0.010779871780345293
E_to_F16,0.8,-0.010761920632828572
E_to_F16,0.8,-0.010754157430743226
E_to_F16,0.8,-0.010743670874881525
E_to_F16,0.8,-0.010723136263844052
E_to_F16,0.8,-0.01068375380585482
E_to_F16,0.8,-0.010657922748687949
E_to_F16,0.8,-0.010609797179195454
E_to_F16,0.8,-0.010562195399772312
E_to_F16,0.8,-0.010553697244175717
E_to_F16,0.8,-0.010553697244175717
E_to_F16,0.8,-0.010537316020240512
E_to_F16,0.8,-0.010472421347166711
E_to_F16,0.8,-0.010362754802263351
E_to_F16,0.8,-0.010223277052457583
E_to_F16,0.8,-0.010177986468580308
E_to_F16,0.8,-0.010167998327130735
E_to_F16,0.8,-0.010167998327130735
E_to_F16,0.8,-0.01015726920075222
E_to_F16,0.8,-0.010157023138860796
E_to_F16,0.8,-0.010146225103603097
E_to_F16,0.8,-0.010120468793751697
E_to_F16,0.8,-0.01007083502090383
E_to_F16,0.8,-0.010047162432124654
E_to_F16,0.8,-0.009947320580775503
E_to_F16,0.8,-0.009906543003909677
E_to_F16,0.8,-0.009895307369608678
E_to_F16,0.8,-0.009882872034871754
E_to_F16,0.8,-0.009717960693164477
E_to_F16,0.8,-0.009636407713700234
E_to_F16,0.8,-0.009578102428750544
E_to_F16,0.8,-0.009570351249771368
E_to_F16,0.8,-0.00953990258852132
E_to_F16,0.8,-0.009464925782338452
E_to_F16,0.8,-0.009432183728575646
E_to_F16,0.8,-0.009417008455254216
E_to_F16,0.8,-0.009389467671815548
E_to_F16,0.8,-0.009319824989133262
E_to_F16,0.8,-0.009283135636926251
E_to_F16,0.8,-0.009246639797085522
E_to_F16,0.8,-0.00917825363122109
E_to_F16,0.8,-0.009167238905856722
E_to_F16,0.8,-0.009094880536180983
E_to_F16,0.8,-0.00905217589827221
E_to_F16,0.8,-0.009048035159936258
E_to_F16,0.8,-0.00904196426852999
E_to_F16,0.8,-0.008998630977662327
E_to_F16,0.8,-0.008993602754449468
E_to_F16,0.8,-0.008975599765948727
E_to_F16,0.8,-0.008927504764001913
E_to_F16,0.8,-0.008920757368156396
E_to_F16,0.8,-0.008885199405642431
E_to_F16,0.8,-0.008883499219023205
E_to_F16,0.8,-0.00881997947532214
E_to_F16,0.8,-0.00881997947532214
E_to_F16,0.8,-0.00877548910467987
E_to_F16,0.8,-0.00876994915779692
E_to_F16,0.8,-0.008768856596349524
E_to_F16,0.8,-0.008762138790408986
E_to_F16,0.8,-0.008740224180646933
E_to_F16,0.8,-0.008719327134356084
E_to_F16,0.8,-0.008637326429748175
E_to_F16,0.8,-0.008611781677167925
E_to_F16,0.8,-0.008570884751294179
E_to_F16,0.8,-0.00856197356971259
E_to_F16,0.8,-0.008545032300141775
E_to_F16,0.8,-0.008458729149717596
E_to_F16,0.8,-0.008442306352383267
E_to_F16,0.8,-0.008434724085619832
E_to_F16,0.8,-0.00835291370874185
E_to_F16,0.8,-0.008220785553402322
E_to_F16,0.8,-0.008210534874367655
E_to_F16,0.8,-0.008124643293504647
E_to_F16,0.8,-0.00808969926831892
E_to_F16,0.8,-0.008012638946586603
E_to_F16,0.8,-0.007997383737757904
E_to_F16,0.8,-0.00799415853981171
E_to_F16,0.8,-0.007947382761032582
E_to_F16,0.8,-0.007920726859799361
E_to_F16,0.8,-0.007906480732267443
E_to_F16,0.8,-0.007870858723226579
E_to_F16,0.8,-0.007868122059077559
E_to_F16,0.8,-0.00783680052481159
E_to_F16,0.8,-0.00782644261133557
E_to_F16,0.8,-0.007789250129724342
E_to_F16,0.8,-0.007761246666562343
E_to_F16,0.8,-0.007757167650881328
E_to_F16,0.8,-0.007711138096004448
E_to_F16,0.8,-0.007633055536354539
E_to_F16,0.8,-0.007559122105618086
E_to_F16,0.8,-0.007555227532123976
E_to_F16,0.8,-0.00752774988137674
E_to_F16,0.8,-0.0075035162162918004
E_to_F16,0.8,-0.007496356811847382
E_to_F16,0.8,-0.007435141936021523
E_to_F16,0.8,-0.007406161107573032
E_to_F16,0.8,-0.0073891515601927985
E_to_F16,0.8,-0.0073891515601927985
E_to_F16,0.8,-0.007384621392974941
E_to_F16,0.8,-0.007362412469440358
E_to_F16,0.8,-0.007280713147002738
E_to_F16,0.8,-0.007276467126772446
E_to_F16,0.8,-0.007268433547578261
E_to_F16,0.8,-0.007255746365018214
E_to_F16,0.8,-0.0072208120664534635
E_to_F16,0.8,-0.007211357608858179
E_to_F16,0.8,-0.007200193897210013
E_to_F16,0.8,-0.007181170573455809
E_to_F16,0.8,-0.007178873209725621
E_to_F16,0.8,-0.0071630290612888356
E_to_F16,0.8,-0.007157797907496272
E_to_F16,0.8,-0.007141769386670402
E_to_F16,0.8,-0.007120203325549558
E_to_F16,0.8,-0.0071039223509918375
E_to_F16,0.8,-0.00708818666336605
E_to_F16,0.8,-0.0070862063971312995
E_to_F16,0.8,-0.00707045214831807
E_to_F16,0.8,-0.007052739562400753
E_to_F16,0.8,-0.007051834808365759
E_to_F16,0.8,-0.007044603756370262
E_to_F16,0.8,-0.007043561341398648
E_to_F16,0.8,-0.006974628463764648
E_to_F16,0.8,-0.006964353257504644
E_to_F16,0.8,-0.006921974158920284
E_to_F16,0.8,-0.006902569560007252
E_to_F16,0.8,-0.00688928658295607
E_to_F16,0.8,-0.006884889812563944
E_to_F16,0.8,-0.006878511143336224
E_to_F16,0.8,-0.006819704204971204
E_to_F16,0.8,-0.006799112408306468
E_to_F16,0.8,-0.006793943744193642
E_to_F16,0.8,-0.0067876710545770646
E_to_F16,0.8,-0.0067876710545770646
E_to_F16,0.8,-0.006727472849957858
E_to_F16,0.8,-0.00670650083798445
E_to_F16,0.8,-0.0066893907346670875
E_to_F16,0.8,-0.00668695272572099
E_to_F16,0.8,-0.006682089093764409
E_to_F16,0.8,-0.006647955067512734
E_to_F16,0.8,-0.006647955067512734
E_to_F16,0.8,-0.006633111131518909
E_to_F16,0.8,-0.00657537973207717
E_to_F16,0.8,-0.0065741574344405545
E_to_F16,0.8,-0.00653529579777805
E_to_F16,0.8,-0.006518570019818619
E_to_F16,0.8,-0.006492705741746226
E_to_F16,0.8,-0.006468547512452734
E_to_F16,0.8,-0.006447260019341887
E_to_F16,0.8,-0.006374594732548196
E_to_F16,0.8,-0.006373067618246811
E_to_F16,0.8,-0.006360267098459038
E_to_F16,0.8,-0.006345132812049479
E_to_F16,0.8,-0.006314752871357205
E_to_F16,0.8,-0.006294295394314291
E_to_F16,0.8,-0.006282443647921205
E_to_F16,0.8,-0.006267780341237776
E_to_F16,0.8,-0.0062358439982304874
E_to_F16,0.8,-0.006231482425936762
E_to_F16,0.8,-0.006226277779011446
E_to_F16,0.8,-0.0062191763556642245
E_to_F16,0.8,-0.006209565353675313
E_to_F16,0.8,-0.0061941205799523604
E_to_F16,0.8,-0.006190439480762269
E_to_F16,0.8,-0.006168725245407576
E_to_F16,0.8,-0.006149677329664248
E_to_F16,0.8,-0.006127251854090385
E_to_F16,0.8,-0.006104943150653672
E_to_F16,0.8,-0.006102653736828015
E_to_F16,0.8,-0.006100026420683899
E_to_F16,0.8,-0.006089999130029332
E_to_F16,0.8,-0.006087429243262305
E_to_F16,0.8,-0.006064194196917191
E_to_F16,0.8,-0.0060494405668792064
E_to_F16,0.8,-0.006028213000141302
E_to_F16,0.8,-0.006026648310324476
E_to_F16,0.8,-0.006019507580561652
E_to_F16,0.8,-0.005997595089684691
E_to_F16,0.8,-0.005993707880203391
E_to_F16,0.8,-0.005990430379795551
E_to_F16,0.8,-0.0059787028646146895
E_to_F16,0.8,-0.005968917751012141
E_to_F16,0.8,-0.005968917751012141
E_to_F16,0.8,-0.005968631969465856
E_to_F16,0.8,-0.005965304594678958
E_to_F16,0.8,-0.005963104000674018
E_to_F16,0.8,-0.005913833172389442
E_to_F16,0.8,-0.005909009547688879
E_to_F16,0.8,-0.005901669817287618
E_to_F16,0.8,-0.005882754651083383
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.0058733058224608075
E_to_F16,0.8,-0.005869785666084369
E_to_F16,0.8,-0.0058682393691919955
E_to_F16,0.8,-0.00585670469687532
E_to_F16,0.8,-0.0058556167857928216
E_to_F16,0.8,-0.00581857551009689
E_to_F16,0.8,-0.005788930154392852
E_to_F16,0.8,-0.00578499166589378
E_to_F16,0.8,-0.0057820929905439255
E_to_F16,0.8,-0.005781014836643778
E_to_F16,0.8,-0.005781014836643778
E_to_F16,0.8,-0.005778524294473137
E_to_F16,0.8,-0.00577366206944901
E_to_F16,0.8,-0.005768139856458303
E_to_F16,0.8,-0.00576243957325173
E_to_F16,0.8,-0.0057539118699248175
E_to_F16,0.8,-0.0057539118699248175
E_to_F16,0.8,-0.005748375015437038
E_to_F16,0.8,-0.0057429397872730365
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.005736232701018944
E_to_F16,0.8,-0.0057213957859946485
E_to_F16,0.8,-0.005711413466169703
E_to_F16,0.8,-0.005710553985659446
E_to_F16,0.8,-0.005695624752029888
E_to_F16,0.8,-0.005695624752029888
E_to_F16,0.8,-0.005635869034928019
E_to_F16,0.8,-0.005633816439694686
E_to_F16,0.8,-0.005630267969762009
E_to_F16,0.8,-0.005597001372917923
E_to_F16,0.8,-0.005588318913277805
E_to_F16,0.8,-0.005587625165709512
E_to_F16,0.8,-0.005576955628066181
E_to_F16,0.8,-0.005576955628066181
E_to_F16,0.8,-0.005556553484284506
E_to_F16,0.8,-0.005491226316999509
E_to_F16,0.8,-0.0054910522810414
E_to_F16,0.8,-0.00547560595995995
E_to_F16,0.8,-0.00547311799216024
E_to_F16,0.8,-0.0054544063955430854
E_to_F16,0.8,-0.005446494227233837
E_to_F16,0.8,-0.005441657254336038
E_to_F16,0.8,-0.005437068974872787
E_to_F16,0.8,-0.005432065223820448
E_to_F16,0.8,-0.005391794415840287
E_to_F16,0.8,-0.00538223153549963
E_to_F16,0.8,-0.005378064820114529
E_to_F16,0.8,-0.005373167157414604
E_to_F16,0.8,-0.005345886973468047
E_to_F16,0.8,-0.005338798253368695
E_to_F16,0.8,-0.005335691512669112
E_to_F16,0.8,-0.005335691512669112
E_to_F16,0.8,-0.005323755893819804
E_to_F16,0.8,-0.005313311340748428
E_to_F16,0.8,-0.005313311340748428
E_to_F16,0.8,-0.0053097166436465205
E_to_F16,0.8,-0.005307292575832852
E_to_F16,0.8,-0.005295650059344194
E_to_F16,0.8,-0.005291243319444803
E_to_F16,0.8,-0.005282933211316032
E_to_F16,0.8,-0.005274462346137317
E_to_F16,0.8,-0.005269705771115798
E_to_F16,0.8,-0.0052679840365207654
E_to_F16,0.8,-0.005266929022189165
E_to_F16,0.8,-0.005266564643506154
E_to_F16,0.8,-0.0052627240220032845
E_to_F16,0.8,-0.005243213855930737
E_to_F16,0.8,-0.005240482951577098
E_to_F16,0.8,-0.005236291284324309
E_to_F16,0.8,-0.005236291284324309
E_to_F16,0.8,-0.005235350767311242
E_to_F16,0.8,-0.005235350767311242
E_to_F16,0.8,-0.005233957588670526
E_to_F16,0.8,-0.005209050707976791
E_to_F16,0.8,-0.005188992152276966
E_to_F16,0.8,-0.005179885961579601
E_to_F16,0.8,-0.005177917529786828
E_to_F16,0.8,-0.005176201808876071
E_to_F16,0.8,-0.005173915329720036
E_to_F16,0.8,-0.005164877295285771
E_to_F16,0.8,-0.005155893282674266
E_to_F16,0.8,-0.005153638511409029
E_to_F16,0.8,-0.005139036452248012
E_to_F16,0.8,-0.005132942405960264
E_to_F16,0.8,-0.005126997336133989
E_to_F16,0.8,-0.005123244079207289
E_to_F16,0.8,-0.005121930819564401
E_to_F16,0.8,-0.005095474292711241
E_to_F16,0.8,-0.005088286703952615
E_to_F16,0.8,-0.005084192573738843
E_to_F16,0.8,-0.005078908293775044
E_to_F16,0.8,-0.005070786867056496
E_to_F16,0.8,-0.005067766488861482
E_to_F16,0.8,-0.005062541167987602
E_to_F16,0.8,-0.00505542548175272
E_to_F16,0.8,-0.00505542548175272
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005055137667548504
E_to_F16,0.8,-0.005049846335186071
E_to_F16,0.8,-0.005048292151966504
E_to_F16,0.8,-0.0050400332819873035
E_to_F16,0.8,-0.005029310129786282
E_to_F16,0.8,-0.005017705318006919
E_to_F16,0.8,-0.004961887134246727
E_to_F16,0.8,-0.004956652698894863
E_to_F16,0.8,-0.004951340721432852
E_to_F16,0.8,-0.004948885657256115
E_to_F16,0.8,-0.004948885657256115
E_to_F16,0.8,-0.004948646841863379
E_to_F16,0.8,-0.004934635475496636
E_to_F16,0.8,-0.004913543173153759
E_to_F16,0.8,-0.004900126396822507
E_to_F16,0.8,-0.004892240724306877
E_to_F16,0.8,-0.004875772168814581
E_to_F16,0.8,-0.004869345684462855
E_to_F16,0.8,-0.004839850254855692
E_to_F16,0.8,-0.004822251847651263
E_to_F16,0.8,-0.004822216671971502
E_to_F16,0.8,-0.004819311668147685
E_to_F16,0.8,-0.0048106754426354426
E_to_F16,0.8,-0.004807436296378451
E_to_F16,0.8,-0.004806463544535689
E_to_F16,0.8,-0.004802761324534789
E_to_F16,0.8,-0.004795002104351507
E_to_F16,0.8,-0.004754867912944536
E_to_F16,0.8,-0.00475449466993621
E_to_F16,0.8,-0.004749397775232273
E_to_F16,0.8,-0.00474287119406247
E_to_F16,0.8,-0.004737746010159465
E_to_F16,0.8,-0.004734312305823593
E_to_F16,0.8,-0.0047279033447324
E_to_F16,0.8,-0.0047279033447324
E_to_F16,0.8,-0.0047254897025747564
E_to_F16,0.8,-0.004719265422999186
E_to_F16,0.8,-0.004703622056127262
E_to_F16,0.8,-0.004703622056127262
E_to_F16,0.8,-0.004700420147242798
E_to_F16,0.8,-0.004695468559990582
E_to_F16,0.8,-0.004694858407121357
E_to_F16,0.8,-0.004685896347108555
E_to_F16,0.8,-0.00468019876463315
E_to_F16,0.8,-0.004666075558168169
E_to_F16,0.8,-0.004666075558168169
E_to_F16,0.8,-0.004664454612275604
E_to_F16,0.8,-0.004658054496039084
E_to_F16,0.8,-0.0046443935735949555
E_to_F16,0.8,-0.004642222537318993
E_to_F16,0.8,-0.004641197094524133
E_to_F16,0.8,-0.0046368742020099175
E_to_F16,0.8,-0.0046368742020099175
E_to_F16,0.8,-0.004618798254489029
E_to_F16,0.8,-0.0046047067694199246
E_to_F16,0.8,-0.004601680650174871
E_to_F16,0.8,-0.004601680650174871
E_to_F16,0.8,-0.004591285252989535
E_to_F16,0.8,-0.004585765857990922
E_to_F16,0.8,-0.004585600715979483
E_to_F16,0.8,-0.004583407114347431
E_to_F16,0.8,-0.004576890683594194
E_to_F16,0.8,-0.004561154372833275
E_to_F16,0.8,-0.004556522814114196
E_to_F16,0.8,-0.004552115635822985
E_to_F16,0.8,-0.004551336147484308
E_to_F16,0.8,-0.004540935290749844
E_to_F16,0.8,-0.004532161831831823
E_to_F16,0.8,-0.004515928586743152
E_to_F16,0.8,-0.004515928586743152
E_to_F16,0.8,-0.004509624383990007
E_to_F16,0.8,-0.004499980563166911
E_to_F16,0.8,-0.004499446114769866
E_to_F16,0.8,-0.004487824213528351
E_to_F16,0.8,-0.0044865056482441225
E_to_F16,0.8,-0.004486462402661318
E_to_F16,0.8,-0.004486176843592818
E_to_F16,0.8,-0.004471888296523849
E_to_F16,0.8,-0.004452910149747791
E_to_F16,0.8,-0.004452910149747791
E_to_F16,0.8,-0.004433583464768853
E_to_F16,0.8,-0.00443082439512817
E_to_F16,0.8,-0.004427262483605724
E_to_F16,0.8,-0.004425853246054877
E_to_F16,0.8,-0.0044210341934424
E_to_F16,0.8,-0.0044179619935507735
E_to_F16,0.8,-0.004411983334397525
E_to_F16,0.8,-0.004406869982527283
E_to_F16,0.8,-0.004406869982527283
E_to_F16,0.8,-0.004399437811809054
E_to_F16,0.8,-0.0043992801024863165
E_to_F16,0.8,-0.0043949369748851365
E_to_F16,0.8,-0.004393814966858768
E_to_F16,0.8,-0.00438579983167335
E_to_F16,0.8,-0.004374161610505247
E_to_F16,0.8,-0.004369595994880508
E_to_F16,0.8,-0.004359135359750991
E_to_F16,0.8,-0.00435126297905379
E_to_F16,0.8,-0.004346490170524383
E_to_F16,0.8,-0.0043403300919705665
E_to_F16,0.8,-0.004329272739721964
E_to_F16,0.8,-0.004316715039137007
E_to_F16,0.8,-0.004314396464558007
E_to_F16,0.8,-0.004311828424107642
E_to_F16,0.8,-0.004311828424107642
E_to_F16,0.8,-0.0042970144780893026
E_to_F16,0.8,-0.00429461406491023
E_to_F16,0.8,-0.004291416868145136
E_to_F16,0.8,-0.004282893261213931
E_to_F16,0.8,-0.004281614272955179
E_to_F16,0.8,-0.004281354786883244
E_to_F16,0.8,-0.00427348273451098
E_to_F16,0.8,-0.004269802349779731
E_to_F16,0.8,-0.004260799754092917
E_to_F16,0.8,-0.0042510570959205015
E_to_F16,0.8,-0.004244431696805652
E_to_F16,0.8,-0.004232164154419758
E_to_F16,0.8,-0.004231229843048948
E_to_F16,0.8,-0.004210156542440145
E_to_F16,0.8,-0.004207439751466053
E_to_F16,0.8,-0.004207439751466053
E_to_F16,0.8,-0.004204220077327656
E_to_F16,0.8,-0.004195418105360586
E_to_F16,0.8,-0.004190474601233137
E_to_F16,0.8,-0.004187889272759574
E_to_F16,0.8,-0.004185703744820584
E_to_F16,0.8,-0.004170175672754718
E_to_F16,0.8,-0.0041648380812950025
E_to_F16,0.8,-0.00416399922582182
E_to_F16,0.8,-0.004163186588249915
E_to_F16,0.8,-0.004157968457755675
E_to_F16,0.8,-0.004156170988168351
E_to_F16,0.8,-0.004156170988168351
E_to_F16,0.8,-0.004156170988168351
E_to_F16,0.8,-0.004156170988168351
E_to_F16,0.8,-0.004156170988168351
E_to_F16,0.8,-0.004156170988168351
E_to_F16,0.8,-0.004156170988168351
